,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
66,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1376.1,466.0,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1575.0,664.9,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",2259.7,1001.6,658.1,0.0,467.4,2035.1,Landau in der Pfalz,POINT (8.1168986 49.20522334999999),5338.469988025741,2216.7437182882272,,5210.799999999999,1.610888538833099,1.4074563290718902,0.9809902722875724,1.3331117133975203,4743.4,transit,1376.1,car,779.9999999999999,43.3180728144757,transit,1575.0,car,780.0,50.47619047619048,foot,2035.1,car,599.9999999999998,73.44780280568217,2160.0,167.24206609634837,660.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
67,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1771.0,1145.8,565.2,0,"Universum Kinocenter_Landau,Finanzamt_18.csv",1631.8,1113.5,398.3,0.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",1691.8,1113.5,398.3,0.0,328.5,794.8,Landau in der Pfalz,POINT (8.1168986 49.20522334999999),5338.469988025741,960.0552595841287,,5094.6,0.5420978314986611,0.5883412548009124,0.567475623350354,0.5659715698833091,4766.1,foot,794.8,car,60.0,96.61208356860531,foot,794.8,car,120.0,92.64615761735509,foot,794.8,car,180.0,89.36044449698545,360.0,278.61868568294585,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
68,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1566.7,308.6,658.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1653.6,515.5,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",1566.7,308.6,658.1,0.0,502.2,1760.4,Landau in der Pfalz,POINT (8.11196285987154 49.19893606630535),5362.037581241356,1901.49538284381,,4787.0,1.213694633844265,1.1499125440516509,1.213694633844265,1.192433937246727,4284.8,transit,1566.7,car,600.0,61.7029424905853,transit,1653.6,car,480.0,70.97242380261248,transit,1566.7,car,600.0,61.7029424905853,1680.0,194.3783087837831,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
69,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1568.7,943.5,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",973.8,534.6,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",840.2,534.6,185.6,0.0,363.3,302.1,Landau in der Pfalz,POINT (8.11196285987154 49.19893606630535),5362.037581241356,332.254009572893,,3382.7,0.2118021352539637,0.3411932733342503,0.3954463336978017,0.3161472474286719,3019.4,foot,302.1,car,60.0,96.17517689806849,foot,302.1,car,60.0,93.83857054836724,foot,302.1,car,120.0,85.71768626517495,240.0,275.73143371161063,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
70,Filmwelt Landau,"Filmwelt Landau_Landau,UniAlterMeßplatz_15.csv",1464.1,554.0,130.1,0,"Filmwelt Landau_Landau,UniAlterMeßplatz_18.csv",1642.3,504.2,658.1,0.0,"Filmwelt Landau_Landau,UniAlterMeßplatz_21.csv",1286.4,496.3,130.1,0.0,437.1,1500.2,Landau in der Pfalz,POINT (8.116005337653016 49.19763157186173),5688.065431396011,1585.2196350703946,,4392.799999999999,1.082726340461987,0.9652436431044236,1.2322913829838265,1.0934204555167455,3955.7,transit,1464.1,car,779.9999999999999,46.72495048152449,foot,1500.2,car,480.0,70.7726968276198,transit,1286.4,car,660.0000000000001,48.69402985074626,1920.0,166.19167715989056,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
71,Universum Kinocenter,"Universum Kinocenter_Landau,UniAlterMeßplatz_15.csv",909.2,496.3,292.9,0,"Universum Kinocenter_Landau,UniAlterMeßplatz_18.csv",909.2,496.3,292.9,0.0,"Universum Kinocenter_Landau,UniAlterMeßplatz_21.csv",909.2,496.3,292.9,0.0,266.3,153.3,Landau in der Pfalz,POINT (8.116005337653016 49.19763157186173),5688.065431396011,130.2868319851206,,2727.6000000000004,0.1432983193853064,0.1432983193853064,0.1432983193853064,0.1432983193853064,2461.3,foot,153.3,car,120.0,86.80158380994281,foot,153.3,car,120.0,86.80158380994281,foot,153.3,car,120.0,86.80158380994281,360.0,260.4047514298284,296.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
72,Filmwelt Landau,"Filmwelt Landau_Landau,Johanneskirche_15.csv",1230.4,93.1,1077.3,0,"Filmwelt Landau_Landau,Johanneskirche_18.csv",1230.4,93.1,1077.3,0.0,"Filmwelt Landau_Landau,Johanneskirche_21.csv",1277.4,683.0,534.4,0.0,222.8,871.9,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,914.2207757993972,,3738.2,0.7430272885235673,0.7430272885235673,0.7156887238135252,0.7339144336202199,3515.4,foot,871.9,car,60.00000000000023,95.12353706111833,foot,871.9,car,60.00000000000023,95.12353706111833,foot,871.9,car,60.0,95.30295913574447,180.00000000000043,285.5500332579811,1868.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
73,Universum Kinocenter,"Universum Kinocenter_Landau,Johanneskirche_15.csv",1046.0,93.1,292.9,1,"Universum Kinocenter_Landau,Johanneskirche_18.csv",1046.0,93.1,292.9,1.0,no routes possible to this cinema,,,,,397.7,1143.5,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,1413.8002323992937,,,1.351625461184793,1.351625461184793,,,,transit,1046.0,car,660.0,36.90248565965583,transit,1046.0,car,660.0,36.90248565965583,foot,1143.5,car,,,,,2394.0,mid,2,2,47610,574.03,24.95,6234,90,2,,0.4072164948453608
74,Filmwelt Landau,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_15.csv",2007.1,749.0,658.1,0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_18.csv",1053.7,443.6,130.1,0.0,"Filmwelt Landau_Landau,Paul-von-Denis-Straße_21.csv",2034.3,344.2,130.1,1.0,329.3,1105.6,Landau in der Pfalz,POINT (8.11895589260789 49.19394604659725),6094.801027148267,1157.6762384636042,,5095.1,0.5767905129109682,1.098677269112275,0.5690784242558149,0.7481820687596861,4765.8,foot,1105.6,car,600.0,70.10612326241842,transit,1053.7,car,480.0,54.44623706937459,foot,1105.6,car,1560.0,23.315145258811384,2640.0,147.8675055906044,660.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
75,Universum Kinocenter,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_15.csv",594.5,344.2,190.3,0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_18.csv",594.5,344.2,190.3,0.0,"Universum Kinocenter_Landau,Paul-von-Denis-Straße_21.csv",508.7,258.4,190.3,0.0,221.1,373.9,Landau in der Pfalz,POINT (8.11895589260789 49.19394604659725),6094.801027148267,421.1844955477408,,1697.7,0.7084684534024236,0.7084684534024236,0.8279624445601353,0.7482997837883275,1476.6,foot,373.9,car,60.0,89.90748528174937,foot,373.9,car,60.0,89.90748528174937,foot,373.9,car,60.0,88.20522901513662,180.0,268.02019957863536,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
76,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1986.3,536.2,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1926.4,788.3,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",2034.4,776.3,658.1,0.0,336.2,1369.4,Landau in der Pfalz,POINT (8.120586509193226 49.19854917266143),5919.582199833716,1444.3606496324162,,5947.1,0.7271613802710649,0.749771931910515,0.7099688604170351,0.7289673908662051,5610.900000000001,foot,1369.4,car,1320.0,33.54478175502191,foot,1369.4,car,480.0,75.08305647840533,foot,1369.4,car,600.0,70.5072748721982,2400.0,179.13511310562544,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
77,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1735.9,1110.7,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1210.0,770.8,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",1076.4,770.8,185.6,0.0,214.7,504.2,Landau in der Pfalz,POINT (8.120586509193226 49.19854917266143),5919.582199833716,459.664079837085,,4022.3,0.2647987095092373,0.3798876692868471,0.4270383499043896,0.3572415762334914,3807.6,foot,504.2,car,60.0,96.54357969929144,foot,504.2,car,60.0,95.0413223140496,foot,504.2,car,120.00000000000011,88.85172798216276,240.0000000000001,280.4366299955038,2962.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
78,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1865.0,594.9,130.1,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1459.8,609.7,130.1,1.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1917.9,659.8,658.1,0.0,357.2,1589.4,Landau in der Pfalz,POINT (8.118187945308275 49.19973984078206),5702.043393343526,1653.9757254368849,,5242.700000000001,0.8868502549259436,1.1330152934901254,0.8623889282219536,0.9607514922126742,4885.500000000001,foot,1589.4,car,1140.0,38.8739946380697,transit,1459.8,car,719.9999999999999,50.678175092478426,foot,1589.4,car,600.0,68.71578288753324,2460.0,158.26795261808138,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
79,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",920.0,609.7,190.3,0,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",920.0,609.7,190.3,0.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",860.0,609.7,190.3,0.0,218.3,438.1,Landau in der Pfalz,POINT (8.118187945308275 49.19973984078206),5702.043393343526,413.4816714766717,,2700.0,0.4494365994311649,0.4494365994311649,0.4807926412519438,0.4598886133714245,2481.7,foot,438.1,car,120.0,86.95652173913044,foot,438.1,car,120.0,86.95652173913044,foot,438.1,car,60.0,93.02325581395348,300.0,266.9362992922144,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
80,Filmwelt Landau,"Filmwelt Landau_Landau,Westbahnhof_15.csv",1181.6,451.5,130.1,0,"Filmwelt Landau_Landau,Westbahnhof_18.csv",1397.2,667.1,130.1,1.0,"Filmwelt Landau_Landau,Westbahnhof_21.csv",1709.6,451.5,658.1,0.0,484.8,1803.0,Landau in der Pfalz,POINT (8.113040599205995 49.19991094695693),5370.185102205531,1916.5420354985165,,4288.4,1.621988858749591,1.371702000786227,1.1210470493089124,1.3715793029482437,3803.6,transit,1181.6,car,599.9999999999999,49.22139471902506,transit,1397.2,car,600.0,57.0569710850272,transit,1709.6,car,600.0,64.90407112774918,1800.0,171.18243693180142,1868.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
81,Universum Kinocenter,"Universum Kinocenter_Landau,Westbahnhof_15.csv",917.4,667.1,190.3,0,"Universum Kinocenter_Landau,Westbahnhof_18.csv",873.7,563.4,190.3,0.0,"Universum Kinocenter_Landau,Westbahnhof_21.csv",933.7,563.4,190.3,0.0,345.9,377.9,Landau in der Pfalz,POINT (8.113040599205995 49.19991094695693),5370.185102205531,385.18013442348,,2724.8,0.4198606217827338,0.4408608611920339,0.4125309354433758,0.4244174728060478,2378.9,foot,377.9,car,59.999999999999886,93.45977763243953,foot,377.9,car,120.0,86.26530845828087,foot,377.9,car,180.0,80.72185926957268,359.9999999999999,260.44694536029306,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
82,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1691.7,433.6,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1163.7,433.6,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1163.7,433.6,130.1,0.0,444.1,1713.7,Landau in der Pfalz,POINT (8.114054233325428 49.19945069262224),5459.905998914379,1828.0337774590987,,4019.1,1.0805898075658205,1.5708806199700085,1.5708806199700085,1.4074503491686126,3575.0000000000005,transit,1691.7,car,600.0,64.53271856712183,transit,1163.7,car,600.0,48.44031967001805,transit,1163.7,car,600.0,48.44031967001805,1800.0,161.41335790715794,660.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
83,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",846.5,433.6,292.9,0,"Universum Kinocenter_Landau,Lunette41_18.csv",846.5,433.6,292.9,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",937.6,632.0,185.6,0.0,305.1,316.4,Landau in der Pfalz,POINT (8.114054233325428 49.19945069262224),5459.905998914379,314.7604154159983,,2630.6,0.3718374665280547,0.3718374665280547,0.335708634189418,0.3597945224151758,2325.5,foot,316.4,car,120.0,85.82398109864147,foot,316.4,car,120.0,85.82398109864147,foot,316.4,car,120.0,87.20136518771331,360.0,258.84932738499623,2394.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
84,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2316.1,518.0,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2316.1,518.0,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3409.5,710.7,778.8,1.0,522.3,2416.5,Landau in der Pfalz,POINT (8.109548919063338 49.20691361694468),4773.867454822929,2669.758571277237,,8041.7,1.152695726124622,1.152695726124622,0.7830352166819877,1.0294755563104103,7519.4,transit,2316.1,car,1140.0,50.77932731747334,transit,2316.1,car,1140.0,50.77932731747334,foot,2416.5,car,1920.0,43.68675758908931,4200.0,145.245412224036,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
85,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1557.2,518.0,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",877.9,285.0,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",977.9,565.0,292.9,0.0,383.4,979.4,Landau in der Pfalz,POINT (8.109548919063338 49.20691361694468),4773.867454822929,1203.8014317322124,,3413.0,0.7730551192731906,1.3712284220665365,1.2310066793457537,1.1250967402284937,3029.6,foot,979.4,car,660.0,57.61623426663241,transit,877.9,car,300.0,65.82754300034172,transit,977.9,car,120.0,87.72880662644442,1080.0,211.17258389341856,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
86,Filmwelt Landau,"Filmwelt Landau_Landau,EutzingerStraße_15.csv",984.6,554.5,130.1,0,"Filmwelt Landau_Landau,EutzingerStraße_18.csv",984.6,554.5,130.1,0.0,"Filmwelt Landau_Landau,EutzingerStraße_21.csv",2317.1,627.0,130.1,1.0,501.1,1568.9,Landau in der Pfalz,POINT (8.109589049999999 49.1886552),5936.010033606147,1623.980774939523,,4286.3,1.6493812461299238,1.6493812461299238,0.7008677980836058,1.333210096781151,3785.2,transit,984.6,car,300.0,69.53077391834248,transit,984.6,car,300.0,69.53077391834248,foot,1568.9,car,1560.0,32.67446376936689,2160.0,171.73601160605185,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
87,Universum Kinocenter,"Universum Kinocenter_Landau,EutzingerStraße_15.csv",493.8,243.5,190.3,0,"Universum Kinocenter_Landau,EutzingerStraße_18.csv",776.4,243.5,292.9,0.0,"Universum Kinocenter_Landau,EutzingerStraße_21.csv",937.3,627.0,190.3,0.0,353.0,902.6,Landau in der Pfalz,POINT (8.109589049999999 49.1886552),5936.010033606147,974.3403022886224,,2207.5,1.9731476352543995,1.2549462935196063,1.0395180862996078,1.4225373383578712,1854.5,transit,493.8,car,60.0,87.84933171324423,transit,776.4,car,240.0,69.08809891808347,foot,902.6,car,120.0,87.19726875066681,420.0,244.1346993819945,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
88,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",2405.5,607.4,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",2405.5,607.4,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3503.1,804.3,778.8,1.0,592.3,2510.0,Landau in der Pfalz,POINT (8.1107527 49.2073863),4831.344665512128,2660.046674486704,,8314.1,1.105818613380463,1.105818613380463,0.759340776594075,0.9903260011183336,7721.8,transit,2405.5,car,1140.0,52.60860527956766,transit,2405.5,car,1140.0,52.60860527956766,foot,2510.0,car,1920.0,45.19140190117325,4200.0,150.40861246030858,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
89,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1646.6,607.4,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",850.5,257.6,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",1071.4,658.5,292.9,0.0,453.3,1072.9,Landau in der Pfalz,POINT (8.1107527 49.2073863),4831.344665512128,1228.8353178535651,,3568.5,0.7462864799305023,1.4448387041194182,1.146943548491287,1.112689577513736,3115.2,foot,1072.9,car,660.0,59.91740556297825,transit,850.5,car,300.0,64.72663139329806,transit,1071.4,car,120.00000000000011,88.79970132536867,1080.0,213.44373828164493,2394.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
90,Filmwelt Landau,"Filmwelt Landau_Landau,Synagogenmahnmal_15.csv",1288.5,378.4,130.1,0,"Filmwelt Landau_Landau,Synagogenmahnmal_18.csv",1691.8,553.7,658.1,0.0,"Filmwelt Landau_Landau,Synagogenmahnmal_21.csv",1533.2,275.1,658.1,0.0,502.7,1815.7,Landau in der Pfalz,POINT (8.11112009534757 49.19891884167367),5311.791497291308,1947.4660073953653,,4513.5,1.511421037947509,1.1511207042176177,1.2701969784733662,1.3109129068794976,4010.8,transit,1288.5,car,780.0,39.46449359720605,transit,1691.8,car,479.9999999999998,71.62785199196124,transit,1533.2,car,600.0,60.86616227498044,1860.0,171.95850786414772,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
91,Universum Kinocenter,"Universum Kinocenter_Landau,Synagogenmahnmal_15.csv",1600.7,975.5,565.2,0,"Universum Kinocenter_Landau,Synagogenmahnmal_18.csv",1012.0,572.8,379.2,0.0,"Universum Kinocenter_Landau,Synagogenmahnmal_21.csv",878.4,572.8,185.6,0.0,363.7,357.4,Landau in der Pfalz,POINT (8.11112009534757 49.19891884167367),5311.791497291308,374.16242030976144,,3491.1,0.2337492473978643,0.3697257117685389,0.4259590395147558,0.343144666227053,3127.4,foot,357.4,car,60.0,96.25163990754044,foot,357.4,car,60.0,94.07114624505928,foot,357.4,car,120.0,86.33879781420765,240.0,276.66158396680737,2394.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
92,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",2077.4,819.3,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1103.7,493.6,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",2711.5,372.7,778.8,1.0,361.0,1053.2,Landau in der Pfalz,POINT (8.118441999999998 49.1920328),6188.880752710955,1081.256723230047,,5892.6,0.5204855700539361,0.979665419253463,0.3987670010068401,0.6329726634380797,5531.6,foot,1053.2,car,600.0,71.11774333301243,foot,1053.2,car,480.0,56.50992117423213,foot,1053.2,car,1560.0,42.46726903927716,2640.0,170.0949335465217,660.0,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
93,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",739.2,493.6,185.6,0,"Universum Kinocenter_Landau,Lunette41_18.csv",966.5,493.6,292.9,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",678.3,372.7,185.6,0.0,230.6,472.4,Landau in der Pfalz,POINT (8.118441999999998 49.1920328),6188.880752710955,575.8683424248957,,2384.0,0.7790426710293502,0.5958286005430892,0.8489876786449885,0.7412863167391426,2153.4,foot,472.4,car,60.0,91.88311688311688,foot,472.4,car,180.0,81.37609932747026,foot,472.4,car,120.0,82.30871295886776,360.0,255.56792916945489,2041.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
94,Filmwelt Landau,"Filmwelt Landau_Landau,August-Croissant-Str._15.csv",1715.9,534.9,1061.0,0,"Filmwelt Landau_Landau,August-Croissant-Str._18.csv",1715.9,534.9,1061.0,0.0,"Filmwelt Landau_Landau,August-Croissant-Str._21.csv",1775.9,534.9,1061.0,0.0,372.3,1579.3,Landau in der Pfalz,POINT (8.1237723 49.20330305000001),5882.606348334266,1815.324457205014,,5207.700000000001,1.0579430370097405,1.0579430370097405,1.022199705616878,1.0460285932121196,4835.400000000001,foot,1579.3,car,120.0,93.00658546535344,foot,1579.3,car,120.0,93.00658546535344,foot,1579.3,car,180.0,89.86429416070725,420.0,275.87746509141414,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
95,Universum Kinocenter,"Universum Kinocenter_Landau,August-Croissant-Str._15.csv",900.5,534.9,185.6,1,"Universum Kinocenter_Landau,August-Croissant-Str._18.csv",900.5,534.9,185.6,1.0,"Universum Kinocenter_Landau,August-Croissant-Str._21.csv",905.2,534.9,190.3,0.0,325.6,975.1,Landau in der Pfalz,POINT (8.1237723 49.20330305000001),5882.606348334266,976.856956430978,,2706.2,1.0847939549483376,1.0847939549483376,1.0791614631362991,1.0829164576776582,2380.6,transit,900.5,car,180.0,80.01110494169906,transit,900.5,car,180.0,80.01110494169906,transit,905.2,car,180.0,80.11489173663279,540.0,240.1371016200309,1500.0,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
96,Filmwelt Landau,"Filmwelt Landau_Landau,Stadtbibliothek_15.csv",1936.1,78.0,658.1,0,"Filmwelt Landau_Landau,Stadtbibliothek_18.csv",2478.4,919.6,778.8,0.0,"Filmwelt Landau_Landau,Stadtbibliothek_21.csv",2327.4,1009.3,658.1,0.0,462.6,2083.3,Landau in der Pfalz,POINT (8.12175095 49.20684845),5592.653458759167,2235.958583747348,,6741.9,1.1548776322232053,0.9021782536101306,0.9607109150757702,1.005922266969702,6279.299999999999,transit,1936.1,car,1200.0,38.01973038582718,foot,2083.3,car,780.0,68.5280826339574,foot,2083.3,car,660.0,71.64217581850993,2640.0,178.18998883829448,660.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
97,Universum Kinocenter,"Universum Kinocenter_Landau,Stadtbibliothek_15.csv",1691.2,1112.9,398.3,0,"Universum Kinocenter_Landau,Stadtbibliothek_18.csv",1691.2,1112.9,398.3,0.0,"Universum Kinocenter_Landau,Stadtbibliothek_21.csv",1566.7,1316.4,190.3,0.0,402.7,1191.3,Landau in der Pfalz,POINT (8.12175095 49.20684845),5592.653458759167,1233.861025848659,,4949.1,0.7295772385576271,0.7295772385576271,0.787554111092525,0.7489028627359264,4546.400000000001,foot,1191.3,car,180.0,89.35666982024598,foot,1191.3,car,180.0,89.35666982024598,foot,1191.3,car,60.0,96.17029424905851,420.0,274.8836338895505,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
98,Filmwelt Landau,"Filmwelt Landau_Landau,Dörrenberg_15.csv",717.8,167.7,130.1,0,"Filmwelt Landau_Landau,Dörrenberg_18.csv",1154.1,424.0,130.1,0.0,"Filmwelt Landau_Landau,Dörrenberg_21.csv",1154.1,424.0,130.1,0.0,368.7,1389.6,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,1507.5618333433472,,3026.0,2.100253320344591,1.3062662103312948,1.3062662103312948,1.570928580335727,2657.3,transit,717.8,car,420.0,41.48787963220953,transit,1154.1,car,599.9999999999999,48.01143748375358,transit,1154.1,car,599.9999999999999,48.01143748375358,1619.9999999999998,137.51075459971668,4907.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
99,Universum Kinocenter,"Universum Kinocenter_Landau,Dörrenberg_15.csv",660.0,409.7,190.3,0,"Universum Kinocenter_Landau,Dörrenberg_18.csv",556.7,117.5,379.2,0.0,"Universum Kinocenter_Landau,Dörrenberg_21.csv",423.1,117.5,185.6,0.0,220.7,397.3,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,433.1162171501019,,1639.8000000000002,0.6562366926516695,0.7780064974853634,1.0236734038054878,0.8193055313141736,1419.1,foot,397.3,car,60.0,90.9090909090909,foot,397.3,car,60.00000000000006,89.22220226333752,foot,397.3,car,120.0,71.63791065941858,240.00000000000009,251.769203831847,4154.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
100,Filmwelt Landau,"Filmwelt Landau_Landau,Schänzel_15.csv",1849.7,699.6,130.1,0,"Filmwelt Landau_Landau,Schänzel_18.csv",1784.7,225.9,778.8,0.0,"Filmwelt Landau_Landau,Schänzel_21.csv",1602.5,284.4,658.1,0.0,390.4,1726.2,Landau in der Pfalz,POINT (8.116131688823074 49.20107366186173),5498.521299041477,1862.7962852061976,,5236.9,1.007080221228414,1.0437587746994998,1.1624313792238363,1.071090125050583,4846.5,foot,1726.2,car,1020.0,44.85592258204033,foot,1726.2,car,780.0000000000001,56.29517565977475,transit,1602.5,car,660.0,58.81435257410297,2460.0,159.96545081591805,101.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
101,Universum Kinocenter,"Universum Kinocenter_Landau,Schänzel_15.csv",930.2,351.9,398.3,0,"Universum Kinocenter_Landau,Schänzel_18.csv",930.2,351.9,398.3,0.0,"Universum Kinocenter_Landau,Schänzel_21.csv",818.0,567.7,190.3,0.0,251.5,444.0,Landau in der Pfalz,POINT (8.116131688823074 49.20107366186173),5498.521299041477,495.68039332784986,,2678.4,0.5328750734550095,0.5328750734550095,0.6059662510120414,0.5572387993073534,2426.9,foot,444.0,car,180.0,80.64932272629542,foot,444.0,car,180.0,80.64932272629542,foot,444.0,car,60.0,92.66503667481662,420.0,253.96368212740748,23.0,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
