,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,area,start_location,15 fastest mode,18 fastest mode,21 fastest mode,15 transit is fastest,18 transit is fastest,21 transit is fastest,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,area average changes,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops
20,667.6,445.9,41.7,0.0,667.6,445.9,41.7,0.0,667.6,445.9,41.7,0.0,238.1,1542.1,862.1863764248885,1829.7279137513133,2002.8,2.7407548138875275,2.7407548138875275,2.7407548138875275,2.7407548138875275,1764.7000000000005,667.6,180.00000000000006,73.03774715398443,667.6,180.00000000000006,73.03774715398443,667.6,180.00000000000006,73.03774715398443,540.0000000000002,73.03774715398443,0.0,Bad Soden am Taunus,POINT (8.490861650000001 50.159964550000005),transit,transit,transit,100.0,100.0,100.0,667.6,CasaBlanca Art House,667.6,CasaBlanca Art House,667.6,CasaBlanca Art House,667.6,CasaBlanca Art House,667.6,CasaBlanca Art House,667.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
21,1268.6,155.3,273.3,0.0,1268.6,155.3,273.3,0.0,3906.1,155.3,270.8,0.0,229.1,1034.6,2126.452914077944,1203.48241884882,6443.299999999999,0.948669729504036,0.948669729504036,0.308103330393185,0.7351475964670857,6214.199999999999,1034.6,839.9999999999999,33.78527510641653,1034.6,839.9999999999999,33.78527510641653,1034.6,3480.0,10.908578889429355,5160.0,26.15970970075413,0.0,Bad Soden am Taunus,POINT (8.496265181109013 50.134228556793204),foot,foot,foot,0.0,0.0,0.0,1268.6,CasaBlanca Art House,1268.6,CasaBlanca Art House,3906.1,CasaBlanca Art House,1268.6,CasaBlanca Art House,1268.6,CasaBlanca Art House,3906.1,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
22,861.3,369.5,431.8,0.0,796.4,634.7,41.7,0.0,796.4,634.7,41.7,0.0,211.6,779.1,2059.866029074296,850.0921975634678,2454.1,0.986987341882582,1.0674186307929028,1.0674186307929028,1.0406082011561293,2242.5,779.1,60.0,93.03378613723442,779.1,119.99999999999989,84.93219487694627,779.1,119.99999999999989,84.93219487694627,299.9999999999998,87.63272529704231,0.0,Bad Soden am Taunus,POINT (8.504427500164697 50.13750039944793),foot,foot,foot,0.0,0.0,0.0,861.3,CasaBlanca Art House,796.4,CasaBlanca Art House,796.4,CasaBlanca Art House,861.3,CasaBlanca Art House,796.4,CasaBlanca Art House,796.4,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
23,535.8,314.1,41.7,0.0,535.8,314.1,41.7,0.0,535.8,314.1,41.7,0.0,134.4,873.6,2308.609080540416,1055.4276748150835,1607.4,1.96981648901658,1.96981648901658,1.96981648901658,1.96981648901658,1472.9999999999998,535.8,179.99999999999994,66.40537513997761,535.8,179.99999999999994,66.40537513997761,535.8,179.99999999999994,66.40537513997761,539.9999999999998,66.40537513997761,0.0,Bad Soden am Taunus,POINT (8.508731290583487 50.1368424412112),transit,transit,transit,100.0,100.0,100.0,535.8,CasaBlanca Art House,535.8,CasaBlanca Art House,535.8,CasaBlanca Art House,535.8,CasaBlanca Art House,535.8,CasaBlanca Art House,535.8,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
24,1371.8,258.5,273.3,0.0,1371.8,258.5,273.3,0.0,4009.3,258.5,270.8,0.0,270.3,1007.7,2163.378297487835,1067.5107735171057,6752.9,0.7781825145918543,0.7781825145918543,0.2662586420365414,0.6075412237400833,6482.599999999999,1007.7,840.0,38.766584050153085,1007.7,840.0,38.766584050153085,1007.7,3480.0,13.201805801511483,5160.0,30.24499130060589,0.0,Bad Soden am Taunus,POINT (8.501100450000001 50.13511764999999),foot,foot,foot,0.0,0.0,0.0,1371.8,CasaBlanca Art House,1371.8,CasaBlanca Art House,4009.3,CasaBlanca Art House,1371.8,CasaBlanca Art House,1371.8,CasaBlanca Art House,4009.3,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
25,785.6,623.9,41.7,0.0,785.6,623.9,41.7,0.0,785.6,623.9,41.7,0.0,110.6,554.1,671.2030883688849,618.2209827416332,2356.8,0.7869411694776389,0.7869411694776389,0.7869411694776389,0.7869411694776389,2246.2000000000003,554.1,120.0,84.72505091649694,554.1,120.0,84.72505091649694,554.1,120.0,84.72505091649694,360.0,84.72505091649694,0.0,Bad Soden am Taunus,POINT (8.495408300000001 50.1492204),foot,foot,foot,0.0,0.0,0.0,785.6,CasaBlanca Art House,785.6,CasaBlanca Art House,785.6,CasaBlanca Art House,785.6,CasaBlanca Art House,785.6,CasaBlanca Art House,785.6,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
26,1061.4,622.5,258.9,0.0,1061.4,622.5,258.9,0.0,1061.4,622.5,258.9,0.0,232.8,1006.8,2371.2349682236936,1126.9250355328973,3184.2000000000003,1.061734535079044,1.061734535079044,1.061734535079044,1.061734535079044,2951.4,1006.8,180.0000000000001,83.04126625211983,1006.8,180.0000000000001,83.04126625211983,1006.8,180.0000000000001,83.04126625211983,540.0000000000003,83.04126625211983,0.0,Bad Soden am Taunus,POINT (8.514494050000001 50.1400765),foot,foot,foot,0.0,0.0,0.0,1061.4,CasaBlanca Art House,1061.4,CasaBlanca Art House,1061.4,CasaBlanca Art House,1061.4,CasaBlanca Art House,1061.4,CasaBlanca Art House,1061.4,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
27,1124.0,276.4,67.6,0.0,1124.0,276.4,67.6,0.0,3854.3,276.4,157.9,0.0,157.9,636.0,1724.5982115067725,587.4985867442251,6102.3,0.5226855753952181,0.5226855753952181,0.1524267926067574,0.3992659811323978,5944.400000000001,636.0,780.0,30.60498220640569,636.0,780.0,30.60498220640569,636.0,3420.0,11.267934514697869,4980.0,24.15929964250309,0.0,Bad Soden am Taunus,POINT (8.500491954916802 50.13942614195556),foot,foot,foot,0.0,0.0,0.0,1124.0,CasaBlanca Art House,1124.0,CasaBlanca Art House,3854.3,CasaBlanca Art House,1124.0,CasaBlanca Art House,1124.0,CasaBlanca Art House,3854.3,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
28,1192.3,190.6,41.7,1.0,1416.5,303.2,273.3,0.0,4054.0,303.2,270.8,0.0,185.1,832.4,1947.9007306848744,881.4549624816785,6662.8,0.7392895768528714,0.6222767119531794,0.2174284564582334,0.5263315817547615,6477.7,832.4,960.0,19.483351505493587,832.4,840.0,40.69890575361807,832.4,3480.0,14.15885545140602,5280.0,24.780370903505894,1.0,Bad Soden am Taunus,POINT (8.49959895 50.13680204999999),foot,foot,foot,0.0,0.0,0.0,1192.3,CasaBlanca Art House,1416.5,CasaBlanca Art House,4054.0,CasaBlanca Art House,1192.3,CasaBlanca Art House,1416.5,CasaBlanca Art House,4054.0,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
29,1274.7,161.4,273.3,0.0,1274.7,161.4,273.3,0.0,3912.2,161.4,270.8,0.0,264.2,1017.6,2030.926183951059,1128.1547827907386,6461.6,0.8850355242729573,0.8850355242729573,0.288368381675461,0.6861464767404585,6197.400000000001,1017.6,840.0,34.10214168039539,1017.6,840.0,34.10214168039539,1017.6,3480.0,11.047492459485714,5160.0,26.417258606758832,0.0,Bad Soden am Taunus,POINT (8.495753616762338 50.1350265163109),foot,foot,foot,0.0,0.0,0.0,1274.7,CasaBlanca Art House,1274.7,CasaBlanca Art House,3912.2,CasaBlanca Art House,1274.7,CasaBlanca Art House,1274.7,CasaBlanca Art House,3912.2,CasaBlanca Art House,0.043478260869565216,mid,2,1,23162,1852.96,40.8,2117,33
