,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
68,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,93.2,370.5,Seefeld,POINT (11.209646088264753 48.030049671907896),685909.2362699229,416.45896422129454,,,,,,,,foot,370.5,car,,,foot,370.5,car,,,foot,370.5,car,,,,,2208,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
69,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,247.5,1672.8,Seefeld,POINT (11.188044683778356 48.03424637761592),685185.3967960166,1261.5212505878108,,,,,,,,foot,1672.8,car,,,foot,1672.8,car,,,foot,1672.8,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
70,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,67.1,264.3,Seefeld,POINT (11.20809900970375 48.03163320360172),685716.5941999553,302.02136168036924,,,,,,,,foot,264.3,car,,,foot,264.3,car,,,foot,264.3,car,,,,,2208,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
71,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,48.3,371.4,Seefeld,POINT (11.209290999999999 48.0332636),685552.4143797859,462.1681261918099,,,,,,,,foot,371.4,car,,,foot,371.4,car,,,foot,371.4,car,,,,,984,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
72,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,246.6,1669.9,Seefeld,POINT (11.187729849999998 48.03396965),685211.9367954084,1275.3661196750047,,,,,,,,foot,1669.9,car,,,foot,1669.9,car,,,foot,1669.9,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
73,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,285.3,1773.9,Seefeld,POINT (11.186513349999998 48.03267869999999),685338.8160853728,1334.1743429341675,,,,,,,,foot,1773.9,car,,,foot,1773.9,car,,,foot,1773.9,car,,,,,151,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
74,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,593.1,2509.7,Seefeld,POINT (11.177272916661865 48.02324029699004),686262.7824881483,2181.166425213395,,,,,,,,foot,2509.7,car,,,foot,2509.7,car,,,foot,2509.7,car,,,,,67,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
75,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,347.9,1985.2,Seefeld,POINT (11.1815449305193 48.03235236628744),685314.5151339687,1697.5895717189835,,,,,,,,foot,1985.2,car,,,foot,1985.2,car,,,foot,1985.2,car,,,,,1330,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
76,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,282.2,2309.4,Seefeld,POINT (11.224772481392264 48.053366791261496),683539.2233292812,2932.151057707823,,,,,,,,foot,2309.4,car,,,foot,2309.4,car,,,foot,2309.4,car,,,,,70,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
77,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,245.5,2150.9,Seefeld,POINT (11.176686621150344 48.041033745693355),684303.3863541932,2341.4625294113102,,,,,,,,foot,2150.9,car,,,foot,2150.9,car,,,foot,2150.9,car,,,,,668,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
78,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,333.3,2486.2,Seefeld,POINT (11.22219555 48.0530374),683543.36555615,2804.1770282679945,,,,,,,,foot,2486.2,car,,,foot,2486.2,car,,,foot,2486.2,car,,,,,70,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
79,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,250.3,1548.1,Seefeld,POINT (11.188706533319246 48.034181000821),685200.5970393246,1212.2491914640093,,,,,,,,foot,1548.1,car,,,foot,1548.1,car,,,foot,1548.1,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
80,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,104.5,1114.8,Seefeld,POINT (11.217582749999998 48.03614674999999),685338.2787863907,1156.3126281252912,,,,,,,,foot,1114.8,car,,,foot,1114.8,car,,,foot,1114.8,car,,,,,49,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
81,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,376.1,1845.4,Seefeld,POINT (11.183968110547504 48.03290277456342),685283.4209240129,1525.57704132412,,,,,,,,foot,1845.4,car,,,foot,1845.4,car,,,foot,1845.4,car,,,,,668,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
82,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,251.2,2167.8,Seefeld,POINT (11.176387126976785 48.04112362320419),684289.9134453274,2365.846206675826,,,,,,,,foot,2167.8,car,,,foot,2167.8,car,,,foot,2167.8,car,,,,,668,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
83,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,200.9,1203.5,Seefeld,POINT (11.192658999999999 48.03712),684926.2126113921,1105.0166509882563,,,,,,,,foot,1203.5,car,,,foot,1203.5,car,,,foot,1203.5,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
84,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,344.3,1661.3,Seefeld,POINT (11.188255791454594 48.03095683214405),685548.8301798421,1189.3614822048594,,,,,,,,foot,1661.3,car,,,foot,1661.3,car,,,foot,1661.3,car,,,,,151,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
85,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,185.1,1448.2,Seefeld,POINT (11.189118366503008 48.037290850643494),684864.4432038799,1331.187105745759,,,,,,,,foot,1448.2,car,,,foot,1448.2,car,,,foot,1448.2,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
86,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,191.9,2052.4,Seefeld,POINT (11.225103699999996 48.021512599999994),687035.779194543,1875.272639448444,,,,,,,,foot,2052.4,car,,,foot,2052.4,car,,,foot,2052.4,car,,,,,200,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
87,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,53.1,238.3,Seefeld,POINT (11.207222882832344 48.03274885214254),685583.498603695,305.6615987382542,,,,,,,,foot,238.3,car,,,foot,238.3,car,,,foot,238.3,car,,,,,984,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
88,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,161.4,1309.3,Seefeld,POINT (11.2202594 48.0370246),685275.0695061514,1377.966305783042,,,,,,,,foot,1309.3,car,,,foot,1309.3,car,,,foot,1309.3,car,,,,,49,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
89,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,355.2,1873.8,Seefeld,POINT (11.206342053037007 48.04761957747381),683941.8450644317,1866.9398179785185,,,,,,,,foot,1873.8,car,,,foot,1873.8,car,,,foot,1873.8,car,,,,,22,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
90,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,409.2,3354.4,Seefeld,POINT (11.24122242938701 48.05516972469371),683546.792432491,3860.783384446162,,,,,,,,foot,3354.4,car,,,foot,3354.4,car,,,foot,3354.4,car,,,,,18,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
91,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,229.4,2195.1,Seefeld,POINT (11.225136012926459 48.05035003771997),683874.4685802455,2667.871670003193,,,,,,,,foot,2195.1,car,,,foot,2195.1,car,,,foot,2195.1,car,,,,,70,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
92,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,136.6,1285.0,Seefeld,POINT (11.19254521189267 48.039893332715835),684620.6129495646,1325.892591189452,,,,,,,,foot,1285.0,car,,,foot,1285.0,car,,,foot,1285.0,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
93,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,155.9,1103.1,Seefeld,POINT (11.195692534425904 48.0231594032102),686494.5072736194,1068.457586356454,,,,,,,,foot,1103.1,car,,,foot,1103.1,car,,,foot,1103.1,car,,,,,35,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
94,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,364.7,3777.0,Seefeld,POINT (11.251172628804712 48.02987310396017),686444.1263290452,3504.60761774206,,,,,,,,foot,3777.0,car,,,foot,3777.0,car,,,foot,3777.0,car,,,,,299,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
95,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,247.6,1451.2,Seefeld,POINT (11.1893583 48.03460915),685161.5378417654,1181.8064247380316,,,,,,,,foot,1451.2,car,,,foot,1451.2,car,,,foot,1451.2,car,,,,,931,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
96,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,282.1,3477.3,Seefeld,POINT (11.250082761630058 48.027950482950985),686641.1621406537,3437.1371008714787,,,,,,,,foot,3477.3,car,,,foot,3477.3,car,,,foot,3477.3,car,,,,,299,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
97,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,309.7,1880.2,Seefeld,POINT (11.18280685 48.0336679),685185.4342877893,1625.2810246266542,,,,,,,,foot,1880.2,car,,,foot,1880.2,car,,,foot,1880.2,car,,,,,668,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
98,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,154.1,1098.3,Seefeld,POINT (11.2168863 48.03741409999999),685190.7205382941,1191.926526532306,,,,,,,,foot,1098.3,car,,,foot,1098.3,car,,,foot,1098.3,car,,,,,49,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
99,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,282.9,2311.7,Seefeld,POINT (11.225020948294677 48.05348693129386),683529.1373221468,2953.237665139576,,,,,,,,foot,2311.7,car,,,foot,2311.7,car,,,foot,2311.7,car,,,,,70,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
100,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,663.0,2707.0,Seefeld,POINT (11.184133332727457 48.053918266674),682979.9150682514,2965.6527140245403,,,,,,,,foot,2707.0,car,,,foot,2707.0,car,,,foot,2707.0,car,,,,,97,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
101,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,663.0,2707.0,Seefeld,POINT (11.184133332727457 48.053918266674),682979.9150682514,2965.6527140245403,,,,,,,,foot,2707.0,car,,,foot,2707.0,car,,,foot,2707.0,car,,,,,97,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
102,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,663.0,2707.0,Seefeld,POINT (11.184133332727457 48.053918266674),682979.9150682514,2965.6527140245403,,,,,,,,foot,2707.0,car,,,foot,2707.0,car,,,foot,2707.0,car,,,,,97,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
103,Kino Breitwand Schloss Seefeld,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,663.0,2707.0,Seefeld,POINT (11.184133332727457 48.053918266674),682979.9150682514,2965.6527140245403,,,,,,,,foot,2707.0,car,,,foot,2707.0,car,,,foot,2707.0,car,,,,,97,base,1,1,7694,220.77,12.83,1562.0,24.0,1,,
