,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,distance_start_centroid,distance_start_cinema,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_trip_duration,15_transit_dur,15_walk_share,18_trip_duration,18_transit_dur,18_walk_share,21_trip_duration,21_transit_dur,21_walk_share,average transit duration,average walk share,population,cinemas,population aggr,population density,built-up area,transit departures,transit stops,area,osm_cinemas,start_location,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 min cinema dur,15 most accessible cinema,18 min cinema dur,18 most accessible cinema,21 min cinema dur,21 most accessible cinema,15 max cinema dur,15 least accessible cinema,18 max cinema dur,18 least accessible cinema,21 max cinema dur,21 least accessible cinema,average changes,area average changes,level,level_dummy
3,1786.45,486.525,159.925,1,1814.4,486.525,172.875,0.75,1651.275,503.4,172.875,0.75,542.7,2103.025,2746.3005685778,2471.23631629563,5252.125,1.4666408457554,1.43888871641466,1.58825902500255,1.49792952905753,4709.425,1650.6,1140,36.0857341435296,1678.55,1155,36.5090745699201,1560.425,975,41.2924208504658,3270,113.887229563916,1362.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.043324945065656 52.25377890090723),75,75,75,1468.9,Hall of Fame,1500.1,Cinema Arthouse,1348.2,Hall of Fame,2441.7,3-Seiten-Kino,2441.7,3-Seiten-Kino,2261.7,3-Seiten-Kino,2.5,2.42307692307692,top,3
4,1047.875,234.85,168.025,0.5,1047.875,234.85,168.025,0.5,861.375,224.425,156.95,0,443.8,1649.925,2577.27303587023,2000.63009653327,2957.125,1.97617563338305,1.97617563338305,2.25932270050619,2.07055798909076,2513.325,1018.7,645,44.8004000781114,1018.7,645,44.8004000781114,861.375,480,50.1035598941466,1770,139.704360050369,3559,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.067155009595895 52.25852846276014),75,75,100,649.4,3-Seiten-Kino,649.4,3-Seiten-Kino,607.7,3-Seiten-Kino,1496,Hall of Fame,1496,Hall of Fame,1180,Filmtheater Hasetor,1,2.42307692307692,top,3
5,2522.825,520.875,156.95,1,2747.825,520.875,156.95,1.5,3439,835.975,218.025,1.25,1011.025,5200.2,5474.67171006834,6459.05084572669,8709.65,2.7149260492067,2.40485753348366,2.23950645668124,2.45309667979053,7698.625,2522.825,1845,27.1110651119556,2747.825,2070,24.3417518371037,2927.125,2385,27.3204187367286,6300,78.7732356857879,3529.5,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.975933523824302 52.300551449563606),100,100,75,1356.4,Filmtheater Hasetor,2126.4,Hall of Fame,2246.4,Hall of Fame,3124.1,3-Seiten-Kino,3198.3,Filmtheater Hasetor,6111.6,Filmtheater Hasetor,3.75,2.42307692307692,top,3
6,1661.275,634.325,156.95,0.75,1637.45,647.65,149.8,1.25,1542.95,621,156.95,0.5,663.175,2833.15,4645.59734319863,3583.75584220667,4841.675,2.0397429653248,2.07651066589226,2.19544866001085,2.10390076374264,4178.5,1653.775,870,52.9459483461826,1629.95,840,53.8625999166134,1535.45,765,54.8435823577587,2475,161.652130620555,2484.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.075702746919154 52.240307911492465),75,75,75,1014.7,3-Seiten-Kino,1014.7,3-Seiten-Kino,1014.7,3-Seiten-Kino,1930.3,Hall of Fame,2137.8,Cinema Arthouse,1753.1,Cinema Arthouse,2.5,2.42307692307692,top,3
7,1178.225,346.275,156.95,0.25,1274.15,419.35,149.8,1.25,1075.8,393.85,156.95,0.25,439.125,1944.5,3293.74349636389,2449.61760063791,3528.175,1.92804353330394,1.78529220589256,2.11114159828554,1.94149244582735,3089.05,1145.175,675,48.3473939262856,1241.1,705,50.2208444044841,1042.75,525,56.3551941511924,1905,154.923432481962,5355.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.06228896429074 52.25013557338104),75,75,75,703,3-Seiten-Kino,703,3-Seiten-Kino,703,3-Seiten-Kino,1365.4,Hall of Fame,1752.9,Cinema Arthouse,1285.3,Cinema Arthouse,1.75,2.42307692307692,top,3
8,2024.35,724.3,220.05,1.75,2052.3,724.3,233,1.5,1786.15,668.15,233,1,536.35,2347.175,2766.76598050387,2625.8996052256,5862.8,1.46963844258941,1.43895852259161,1.55561567990729,1.4880708816961,5326.45,1730.825,1080,44.0159624537325,1758.775,1095,44.4658057104757,1715.575,885,49.8474393146823,3060,138.329207478891,1255.5,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.037237374769843 52.25427665556391),75,75,75,1447.4,Hall of Fame,1492.1,Cinema Arthouse,1372.1,Cinema Arthouse,3338.7,3-Seiten-Kino,3338.7,3-Seiten-Kino,2446.9,3-Seiten-Kino,4.25,2.42307692307692,top,3
9,2383.35,291.4,156.95,1,2682.425,590.475,156.95,1.25,2503.35,291.4,156.95,1,1113.45,5633.65,6926.80859035741,6598.9148706626,7569.125,3.09052760577054,2.97326967760851,2.9446397534082,3.00281234559575,6455.675,2383.35,1935,20.2499141726422,2682.425,1935,25.5243788620197,2503.35,2055,19.4960571213338,5925,65.2703501559957,3092,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.149075463618473 52.27823395748375),100,100,100,1543.5,Cinema Arthouse,1543.5,Cinema Arthouse,1543.5,Cinema Arthouse,3445.1,3-Seiten-Kino,4641.4,3-Seiten-Kino,3625.1,3-Seiten-Kino,3.25,2.42307692307692,top,3
10,1684.7,536.2,88.5,0.666666666666667,2471.9,612.1,149.8,1,1866.9,537.15,129.75,1,987.15,4268.025,4465.1661668011,4865.91080117672,5358.8,2.75592023583605,2.15858452832066,2.54796740378909,2.67224929817603,4363.8,2594.1,1060,37.1244767897171,2471.9,1710,31.9667175253213,3198.45,1200,36.0627366166278,3360,112.962079186144,2938.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.989944030706337 52.25929580484371),75,100,50,1612.2,Hall of Fame,1699.7,Cinema Arthouse,1761.6,Cinema Arthouse,1742.2,Filmtheater Hasetor,4113.5,3-Seiten-Kino,1972.2,Hall of Fame,2.66666666666667,2.42307692307692,top,3
11,1635.725,293.775,156.95,0.5,1567.6,247.8,149.8,0.75,1770.9,541.1,149.8,0,775.575,3721.15,3467.76970633773,4496.46631237298,4974.225,2.96217728157585,3.04754255516358,2.59514372667544,2.86828785447162,4198.65,1635.725,1185,28.0444773560992,1567.6,1170,26.5848215893378,1770.9,1080,40.7442481148437,3435,95.3735470602807,3335.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.039915119487086 52.30915380551389),100,100,100,733.8,Filmtheater Hasetor,733.8,Filmtheater Hasetor,977.7,Filmtheater Hasetor,2445.4,3-Seiten-Kino,2261.5,3-Seiten-Kino,2565.4,3-Seiten-Kino,1.25,2.42307692307692,top,3
12,1270.175,265.375,149.8,0.5,1186.4,331.6,149.8,0,1277.525,272.725,149.8,0,622.85,3508.875,4891.68704623351,4047.24833414423,3734.1,3.26492244366372,3.4987578749865,3.20555592775806,3.32307874880276,3111.25,1270.175,855,36.3057220354297,1186.4,705,42.6416961456121,1277.525,855,35.5890116226254,2415,114.536429803667,1660.5,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.104409220832283 52.251556816041614),100,100,100,862.5,Hall of Fame,862.5,Hall of Fame,900.2,3-Seiten-Kino,1670,Cinema Arthouse,1737.4,Filmtheater Hasetor,1857.4,Filmtheater Hasetor,0.5,2.42307692307692,top,3
13,1196.775,293.75,168.025,0.5,1196.775,293.75,168.025,0.5,989.475,292.525,156.95,0,504.825,2153.475,3294.49241904646,2460.36173895346,3383.025,1.98831812285353,1.98831812285353,2.36662230881401,2.11441951817369,2878.2,1196.775,735,46.1711307651383,1196.775,735,46.1711307651383,989.475,540,52.0096877660619,2010,144.351949296339,3658.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.076979949999998 52.25485455),100,100,100,631.2,3-Seiten-Kino,631.2,3-Seiten-Kino,631.2,3-Seiten-Kino,1597.8,Hall of Fame,1597.8,Hall of Fame,1436,Filmtheater Hasetor,1,2.42307692307692,top,3
14,1341.325,299.375,156.95,0,1341.325,299.375,156.95,0,1356.325,299.375,156.95,0,662.6,3805.675,4915.59981295119,4176.80109980006,4038.975,3.08570217232471,3.08570217232471,3.06897479069706,3.08012637844882,3376.375,1341.325,885,36.1716592517682,1341.325,885,36.1716592517682,1356.325,900,36.1966155056785,2670,108.539934009215,2344.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.109663714995849 52.2559562778661),100,100,100,989.2,3-Seiten-Kino,989.2,3-Seiten-Kino,929.2,3-Seiten-Kino,1547.6,Cinema Arthouse,1547.6,Cinema Arthouse,1621.5,Filmtheater Hasetor,0,2.42307692307692,top,3
15,1171.375,339.425,156.95,0.25,1274.15,419.35,149.8,1.25,1068.95,387,156.95,0.25,440.825,1951.325,3311.10052232216,2463.03123449561,3514.475,1.95092091521577,1.79488995909179,2.13383502139387,1.95988196523381,3073.65,1138.3,675,48.0770819081986,1241.075,705,50.2391300381688,1035.875,525,56.020501367866,1905,154.336713314233,5050.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.06225617326061 52.24996534441122),75,75,75,689.3,3-Seiten-Kino,689.3,3-Seiten-Kino,689.3,3-Seiten-Kino,1379.1,Hall of Fame,1766.6,Cinema Arthouse,1271.6,Cinema Arthouse,1.75,2.42307692307692,top,3
16,1445.35,373.4,156.95,0.75,1372.125,390.175,156.95,0.75,1430.35,373.4,156.95,0.5,422.175,2149.25,2306.37359827083,2331.7992474653,4247.825,1.78904515838658,1.83130759363736,1.79318941346466,1.80451405516286,3825.65,1388.35,915,41.0040481636382,1372.125,825,43.25610760878,1403.35,900,41.159476038558,2640,125.419631810976,4770,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.081126979508829 52.27593659705309),75,100,75,845.5,Cinema Arthouse,845.5,Cinema Arthouse,845.5,Cinema Arthouse,1967.1,3-Seiten-Kino,1967.1,3-Seiten-Kino,2027.1,3-Seiten-Kino,2,2.42307692307692,top,3
17,1476.575,584.625,156.95,0.25,1419.15,587.2,156.95,0.75,1454.3,425.8,88.5,0.666666666666667,703.025,3030.025,3120.52949379881,3517.03246612101,4648.93333333333,2.68642522228771,2.73643474835488,2.17235369761057,2.04830009285846,4017.93333333333,1476.575,735,53.1593476430122,1419.15,675,55.1582635064934,2176.725,940,37.6163449396212,2660,131.38116380763,3430.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.087343230135609 52.29216856766803),100,100,75,999.5,3-Seiten-Kino,999.5,3-Seiten-Kino,1109.3,Cinema Arthouse,1957.1,Hall of Fame,1774.6,Filmtheater Hasetor,1681.8,Hall of Fame,1.66666666666667,2.42307692307692,top,3
18,1522.7,285.175,382.525,0.5,1465.45,377.225,383.225,0,1659.425,542.6,261.825,0,561.225,3058.875,4503.61655197334,3632.74612163797,4647.575,2.36173082702977,2.45081286297941,2.17021685727665,2.32758684909528,4086.35,1522.7,855,47.8785382494605,1465.45,705,54.6631342077132,1659.425,855,50.2104988609859,2415,152.75217131816,3208.25,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.097076 52.2515754),100,100,100,1124.5,3-Seiten-Kino,1124.5,3-Seiten-Kino,1306.9,Hall of Fame,1957.4,Filmtheater Hasetor,1992.7,Filmtheater Hasetor,2112.7,Filmtheater Hasetor,0.5,2.42307692307692,top,3
19,773.25,391.3,156.95,0,763.55,381.6,156.95,0,813.4,386.45,156.95,0.25,391.775,1261,992.975822464443,1386.20375861395,2350.2,1.70498678733278,1.71764673456838,1.68912281644115,1.70391877944744,1958.425,714.05,225,74.8524770025538,709.2,225,74.5801584054114,699.05,270,69.9422911162346,720,219.3749265242,4212.75,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.061528799999998 52.2758481),75,75,75,444.6,Cinema Arthouse,444.6,Cinema Arthouse,444.6,Cinema Arthouse,1373,3-Seiten-Kino,1353.6,3-Seiten-Kino,1313,3-Seiten-Kino,0.25,2.42307692307692,top,3
20,1865.925,681.625,314.3,0.5,1811.9,777.6,314.3,0,1917.975,840.075,192.9,0,663.225,3562.5,5191.44762022085,4248.60968068802,5595.8,2.26534790336045,2.33912389650744,2.18833031133786,2.26426737040192,4932.575,1865.925,870,55.7892521180225,1811.9,720,61.8040995896284,1917.975,885,55.5131233022048,2475,173.106475009856,2095.75,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.102579500000001 52.246112),100,100,100,1476.8,Hall of Fame,1476.8,Hall of Fame,1593.5,3-Seiten-Kino,2225.8,Filmtheater Hasetor,2298.3,Filmtheater Hasetor,2418.3,Filmtheater Hasetor,0.5,2.42307692307692,top,3
21,1659.2,414.95,389.25,0.25,1658.1,571.125,321.975,0.25,1691.675,462.425,389.25,0,661.775,3492.45,4788.42680025474,4011.85997362901,5008.975,2.4364898962809,2.43783200976789,2.37377721713309,2.41603304106062,4347.2,1659.2,855,51.0325210908189,1658.1,765,55.6497944963215,1691.675,840,53.5964518813447,2460,160.278767468485,2496.5,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.1060836 52.25459435000001),100,100,100,1245.5,Hall of Fame,1245.5,Hall of Fame,1292.3,3-Seiten-Kino,2169.3,Filmtheater Hasetor,2169.3,Filmtheater Hasetor,2289.3,Filmtheater Hasetor,0.5,2.42307692307692,top,3
22,978.05,236.1,156.95,0.5,978.05,236.1,156.95,0.5,1145.96666666667,258.7,207.266666666667,2.66666666666667,466.9,1683.15,1241.47316502584,2005.63246681892,3295.16666666667,1.98937490123674,1.98937490123674,1.88958815849419,1.99776039380756,2786.53333333333,978.05,585,41.827617764737,978.05,585,41.827617764737,1133.625,680,42.0054630254692,2040,115.931986632848,618,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.032232514096696 52.27230837618482),100,100,75,688.4,Filmtheater Hasetor,688.4,Filmtheater Hasetor,887.4,Cinema Arthouse,1594.1,3-Seiten-Kino,1594.1,3-Seiten-Kino,1534.1,3-Seiten-Kino,3.66666666666667,2.42307692307692,top,3
23,1807.85,731.675,326.175,0.75,1766.175,720.45,310.725,0.25,1708.475,720.45,388.025,0.75,476.55,1868.375,2738.9907483566,2197.00286128396,5282.5,1.19089601585635,1.21534450027818,1.3371907515689,1.24781042256781,4805.95,1657.875,750,60.4605332383924,1657.25,735,59.9202107568892,1447.8,600,63.8736892457183,2085,184.254433241,5435.75,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.056006069276187 52.25426090115216),50,75,75,1445.4,3-Seiten-Kino,1445.4,3-Seiten-Kino,1299,Hall of Fame,2012.9,Cinema Arthouse,2012.9,Cinema Arthouse,2052.4,3-Seiten-Kino,1.75,2.42307692307692,top,3
24,1479.775,587.825,156.95,0.25,1498.35,537.325,286.025,0.5,1455.8,529.7,106.1,0.333333333333333,620.675,3159.725,3481.12212780225,3794.53799970987,4590.7,2.66260736896433,2.64331910648049,2.38633753933779,2.27002796991696,4036.7,1479.775,735,52.7377539953706,1498.35,675,56.5691644995145,2178.6,820,44.6683290807353,2460,142.884502726413,2039,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.093442072478378 52.29201773943149),100,100,75,1253.9,3-Seiten-Kino,1253.9,3-Seiten-Kino,1154.5,Cinema Arthouse,1826.2,Filmtheater Hasetor,1900.5,Filmtheater Hasetor,1646.2,Filmtheater Hasetor,1.08333333333333,2.42307692307692,top,3
25,1864,715.5,88.5,0.666666666666667,3973.8,774.525,1489.275,1,1820.1,490.35,129.75,1,736.95,4494.45,4769.86812784969,5111.4413101302,5670.6,2.64649592073395,1.91550211758731,2.84306937779433,2.69613556092806,4925.8,2785.175,1060,43.1740850890735,2965.175,1710,46.4282353241443,3288.275,1200,33.6712740978552,3360,122.041855415626,664.75,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.987577033300695 52.25631019768767),75,75,50,1791.5,Hall of Fame,1879,Cinema Arthouse,1488.7,Cinema Arthouse,1921.5,Filmtheater Hasetor,9583.2,3-Seiten-Kino,2151.5,Hall of Fame,2.66666666666667,2.42307692307692,top,3
26,1062.475,204.45,168.025,0.5,1062.475,204.45,168.025,0.5,886.4,204.45,156.95,0,465.15,1816.775,2835.2210659866,2136.30851059651,3011.35,1.99815461065567,1.99815461065567,2.33845189361406,2.11158703830846,2546.2,1062.475,690,43.0502704172303,1062.475,690,43.0502704172303,886.4,525,46.9135391138792,1905,133.01407994834,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.069528195325763 52.25670174814091),100,100,100,558.6,3-Seiten-Kino,558.6,3-Seiten-Kino,558.6,3-Seiten-Kino,1465.2,Hall of Fame,1465.2,Hall of Fame,1270,Filmtheater Hasetor,1,2.42307692307692,top,3
27,1513.4,621.45,156.95,0.25,1575.5,720.7,149.8,1.25,1399.15,522.2,156.95,0.5,762.475,2326.5,3588.38274918944,2793.47861224951,4488.05,1.75437644166906,1.69920087262568,1.89527076181659,1.78294935870377,3725.575,1499.75,735,56.1682557966464,1561.85,705,59.3264752508398,1385.5,720,53.1169489748835,2160,168.61168002237,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.057177467974658 52.246617485338675),75,75,75,915.9,3-Seiten-Kino,915.9,3-Seiten-Kino,915.9,3-Seiten-Kino,1755.2,Hall of Fame,2142.7,Cinema Arthouse,1594.3,Cinema Arthouse,2,2.42307692307692,top,3
28,850.55,183.6,156.95,0.75,820.55,183.6,156.95,0.25,655.55,183.6,156.95,0.25,346.975,1344.825,1545.74992172223,1582.00757958384,2326.65,1.89950984991913,1.96038918111648,2.44432759457453,2.10140887520338,1979.675,833.025,510,40.9173841506237,818.025,480,41.8171624139234,655.55,315,53.6288000870852,1305,136.363346651632,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.052337105706265 52.26474934771479),75,75,100,757.3,3-Seiten-Kino,757.3,3-Seiten-Kino,359.6,Hall of Fame,899.6,Hall of Fame,895.7,Cinema Arthouse,775.7,Cinema Arthouse,1.25,2.42307692307692,top,3
29,1083.725,302.7,286.025,0.75,1083.725,302.7,286.025,0.75,2677.425,217.325,1605.1,1.5,503.975,1572.675,957.257726504836,1842.74244300646,4844.875,1.66347982847217,1.66347982847217,1.55425604399921,1.62707190031452,4340.9,961.075,495,54.0188998854598,961.075,495,54.0188998854598,937.5,855,51.5798097083088,1845,159.617609479228,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.034792675351602 52.274750692163444),75,75,75,788,Cinema Arthouse,788,Cinema Arthouse,728,Cinema Arthouse,1429.6,3-Seiten-Kino,1429.6,3-Seiten-Kino,7734.5,Filmtheater Hasetor,3,2.42307692307692,top,3
30,1401.65,389.7,156.95,0.5,1431.65,389.7,156.95,0.5,1293.95,402,156.95,1,577.4,2519.5,1917.88369685374,2925.4800520744,4127.25,2.43157569079544,2.19384354558859,2.4546114244154,2.36001022026648,3549.85,1401.65,855,45.0975311154633,1431.65,885,41.062857900311,1293.95,735,46.5780494762945,2475,132.738438492069,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.048002371818528 52.29557155102242),100,100,100,401.1,Filmtheater Hasetor,521.1,Filmtheater Hasetor,461.1,Filmtheater Hasetor,1988.8,3-Seiten-Kino,1988.8,3-Seiten-Kino,1808.8,3-Seiten-Kino,2,2.42307692307692,top,3
31,1375.45,93.5,156.95,2.25,1375.45,93.5,156.95,2.25,1502.73333333333,275.466666666667,207.266666666667,1.66666666666667,537.875,2032.4,1935.80996975241,2344.24202008562,4224.26666666667,1.7495149238633,1.7495149238633,1.75166110535363,1.8201352020283,3654.33333333333,1375.45,1125,18.754336824494,1375.45,1125,18.754336824494,1576.8,1020,29.5635184573612,3140,74.9020763953568,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.02992219901899 52.264696532144),100,100,75,985.6,Cinema Arthouse,985.6,Cinema Arthouse,925.6,Cinema Arthouse,1987.2,3-Seiten-Kino,1987.2,3-Seiten-Kino,2353.1,3-Seiten-Kino,6.16666666666667,2.42307692307692,top,3
32,1621.2,576.55,234.65,0.75,1533.05,504.2,218.85,1.25,1456.3,435.175,286.125,0.5,559.775,2523.025,4115.39584161488,3076.04972727642,4610.55,1.75255184370035,1.85099038627458,1.92990764454055,1.84448329150516,4050.775,1596.1,810,56.268886236398,1507.95,810,53.3695561202271,1431.2,735,55.160961457936,2355,164.799403814561,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.0697252775908 52.24392710894325),75,75,75,774.9,3-Seiten-Kino,774.9,3-Seiten-Kino,774.9,3-Seiten-Kino,2072.4,Hall of Fame,2101,Cinema Arthouse,1774,Filmtheater Hasetor,2.5,2.42307692307692,top,3
33,3437.65,1060.7,156.95,1.75,3560.675,1258.725,156.95,1.5,4287.16666666667,1527.7,179.466666666667,2,1008.375,5419.7,5902.38043056208,6874.27133752388,10638.1333333333,1.99471018784024,1.93970343033029,1.53546014278707,1.81434424121029,9766.83333333333,3437.65,2220,35.7907681011081,3560.675,2145,40.6900334043012,4672.35,2580,41.263184716922,6380,121.727706326161,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.969428664873056 52.301151838302246),100,100,50,2972.8,Cinema Arthouse,2972.8,Cinema Arthouse,3344.7,Cinema Arthouse,4214.4,3-Seiten-Kino,4726,3-Seiten-Kino,5700.1,Filmtheater Hasetor,5.25,2.42307692307692,top,3
34,1427.8,279.3,88.5,0.666666666666667,2569.45,289.65,149.8,1.75,1530.45,320.7,129.75,1,663.475,4056.45,4369.47788055075,4705.7602907701,4508.55,3.17372750500914,2.30423741817587,3.01563653095022,3.08536915544681,3837.25,2348.525,1060,25.8036207123276,2528.525,2130,20.2195778753865,2924.45,1080,29.391598387924,3240,84.9980652753195,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.99377259868863 52.25701291665435),75,75,50,1355.3,Hall of Fame,1442.8,Cinema Arthouse,1516.7,Hall of Fame,1485.3,Filmtheater Hasetor,5274.4,3-Seiten-Kino,1544.2,Cinema Arthouse,3.41666666666667,2.42307692307692,top,3
35,1464.925,557.525,172.4,0.5,1464.925,557.525,172.4,0.5,1349.75,637.8,156.95,0,522.05,2326.4,3709.52552427733,2793.93047394693,4279.6,1.80141220060989,1.80141220060989,1.99307280526289,1.86529906882756,3757.55,1430.275,735,54.2754711062767,1430.275,735,54.2754711062767,1315.1,555,63.0445353337362,2025,171.59547754629,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.08165700123109 52.25236570414713),75,75,75,953,3-Seiten-Kino,953,3-Seiten-Kino,953,3-Seiten-Kino,1668.4,Cinema Arthouse,1668.4,Cinema Arthouse,1802.3,Filmtheater Hasetor,1,2.42307692307692,top,3
36,1848.075,542.9,225.175,1.25,1719.55,437.6,156.95,1.25,2022.46666666667,579.833333333333,382.633333333333,1.66666666666667,639.475,2479.5,2543.05863680069,2870.70915068142,5469.66666666667,1.62146740474322,1.71541268234577,1.63904673869569,1.73068348040459,4798.13333333333,1848.075,1080,42.0712456753873,1719.55,1125,34.3982111688119,2064.775,1060,44.0344260462293,3100,125.790986725991,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.022391256902543 52.261466034175285),100,100,50,1258.8,Cinema Arthouse,1318.8,Cinema Arthouse,1258.8,Cinema Arthouse,2364,3-Seiten-Kino,2364,3-Seiten-Kino,3245.9,3-Seiten-Kino,4.16666666666667,2.42307692307692,top,3
37,1781.5,633,88.5,0.666666666666667,3887.75,688.475,1489.275,1,1789.3,549.55,129.75,1,744.25,4411.925,4658.17171318271,5016.7912287115,5474.8,2.70869798691243,1.9483503738229,2.80734455679893,2.72515431012568,4722.7,2702.675,1060,40.5419601218569,2882.675,1710,44.4827816891651,3231.6,1110,37.2258728204978,3270,120.597176695561,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (7.988587400000001 52.257234399999994),75,75,50,1709,Hall of Fame,1796.5,Cinema Arthouse,1510.7,Cinema Arthouse,1839,Filmtheater Hasetor,9486.5,3-Seiten-Kino,2067.9,Hall of Fame,2.66666666666667,2.42307692307692,top,3
38,2751.9,706.35,170.55,1,3048.85,889.225,254.625,1.25,2845.95,566.325,254.625,1,1092.6,5768.55,7121.10726034635,6779.57809617064,8646.7,2.72373535458718,2.63276238470741,2.636381455397,2.66429306489719,7554.1,2751.9,1875,32.9653338644195,3048.85,1905,36.2188346743406,2845.95,2025,30.441808622787,5805,99.6259771615471,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.151919486044388 52.277812067666524),100,100,100,1732.8,Cinema Arthouse,1732.8,Cinema Arthouse,1732.8,Cinema Arthouse,4020.1,3-Seiten-Kino,5207.9,3-Seiten-Kino,4096.3,3-Seiten-Kino,3.25,2.42307692307692,top,3
39,1684.95,409.775,225.175,1.5,1633.25,411.3,156.95,1.5,1748.16666666667,460.9,207.266666666667,1.66666666666667,628.025,2274.05,2216.76510068354,2658.02362132639,4834.9,1.64125561034317,1.67038741614251,1.61559817384897,1.75915059250116,4172.3,1624.1,1050,38.5434218891752,1624.1,1065,36.0552340093602,1777.7,1080,37.7433464419026,3000,115.571229912972,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.024022299999999 52.264590150000004),75,75,75,1208.2,Cinema Arthouse,1208.2,Cinema Arthouse,1370.2,Cinema Arthouse,2109.7,Filmtheater Hasetor,2089.8,3-Seiten-Kino,2362.2,3-Seiten-Kino,4.66666666666667,2.42307692307692,top,3
40,1646.175,371,225.175,1.5,1646.175,371,225.175,1.5,1832.96666666667,350.166666666667,462.8,1.66666666666667,504.7,2175.675,1918.44382199054,2532.2361337678,4802.7,1.60312250111872,1.60312250111872,1.49065201917765,1.72356906975204,4258.4,1537.75,1050,36.810233194533,1537.75,1050,36.810233194533,1798.825,1020,43.9226426852284,2940,116.729212301897,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.024060549999998 52.26885405000001),75,75,75,1149.7,Cinema Arthouse,1149.7,Cinema Arthouse,1453.6,Hall of Fame,2130.1,Filmtheater Hasetor,2130.1,Filmtheater Hasetor,2441.5,3-Seiten-Kino,4.66666666666667,2.42307692307692,top,3
41,1888.8,835.35,243.45,0.5,1859.5,916.975,372.525,0,1994.5,916.975,372.525,0,602.2,2846.6,4278.77969569695,3353.71609010622,5742.8,1.74019494476732,1.78673248070887,1.65069459764378,1.72587400770665,5140.6,1840.775,810,60.4890873914735,1811.475,570,70.4213426247097,1946.475,705,66.4888727318079,2085,197.399302747991,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.090561136045304 52.250345330561174),75,75,75,1517,Hall of Fame,1517,Hall of Fame,1526.7,3-Seiten-Kino,2324.5,Cinema Arthouse,2609.8,Filmtheater Hasetor,2789.8,Filmtheater Hasetor,0.5,2.42307692307692,top,3
42,1094.65,322.7,156.95,1.25,1102.5,322.7,149.8,0.75,839.65,322.7,156.95,0.5,376.35,1421.625,1981.36635794194,1706.85703440845,3036.8,1.5663899197675,1.58001966405863,2.02818285923686,1.72486414768766,2660.45,1059.775,615,46.6241198912824,1082.625,630,45.3702031785434,839.65,360,58.8173335768903,1605,150.811656646716,,5,167366,1397.05,50.2,60580,317,Osnabrück,4,POINT (8.061039892696835 52.262558449269115),75,75,100,836.4,3-Seiten-Kino,836.4,3-Seiten-Kino,558.7,Hall of Fame,1288.7,Filmtheater Hasetor,1426.2,Cinema Arthouse,1034.8,Cinema Arthouse,2.5,2.42307692307692,top,3
