,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
94,1263.8,0,0.9257928550174938,foot,car,33.5337869916126,4293,18
95,983.2,0,1.1662790873380142,foot,car,81.69243287225385,1151,18
96,862.5,0,0.5857431185910238,foot,car,86.08695652173913,1039,18
97,787.0,0,1.082073486669747,foot,car,77.12833545108006,4433,18
98,599.4,0,1.846285891385529,transit,car,69.96996996996997,4433,18
99,1847.6,0,1.6176600143977378,transit,car,38.29833297250487,985,18
100,821.4,0,1.6904636642348656,transit,car,63.47699050401753,2733,18
101,3017.8,1,0.4406217903249657,foot,car,10.53085028828948,3723,18
102,2153.6,0,1.2718394547279532,foot,car,52.637444279346205,1705,18
103,1847.6,0,1.6176600143977378,transit,car,38.29833297250487,985,18
0,510.0,0,2.6350498530582893,transit,car,29.41176470588235,4433,21
1,1328.5,0,0.8360088157550191,foot,car,72.90176891230712,1151,21
2,347.0,0,1.019741391914941,foot,car,65.4178674351585,4433,21
3,361.2,0,1.331940171575034,transit,car,50.16611295681063,4433,21
4,285.9,0,1.1539394401203515,foot,car,58.02728226652677,4433,21
5,1300.7,0,0.8815911422086072,foot,car,72.32259552548628,1151,21
6,486.9,0,2.353598768925276,transit,car,75.35428219346889,396,21
7,1351.2,0,0.8322869572436197,foot,car,73.35701598579041,1151,21
8,2002.8,0,1.236060097082954,transit,car,82.02516476932294,1384,21
9,1691.0,0,1.2090984004082668,transit,car,82.25901833234772,1384,21
10,378.5,0,2.555307514375518,transit,car,20.73976221928666,4433,21
11,583.6,0,1.4893022325047505,transit,car,69.15695681973955,4433,21
12,455.4,0,1.6046783607134625,transit,car,60.47430830039526,4433,21
13,3791.0,0,0.2964548495432898,foot,car,8.203640200474808,4293,21
14,921.6,0,1.1509941712599223,transit,car,86.97916666666667,396,21
15,3854.1,0,0.1633604072302719,foot,car,11.263329960302016,4433,21
16,461.8,0,1.6049847354692617,transit,car,61.0220874837592,4433,21
17,3923.6,0,0.2945755348025567,foot,car,11.30594352125599,4293,21
18,488.8,0,1.1647892300426854,transit,car,75.45008183306055,1039,21
19,1348.9,0,1.775267521026654,transit,car,77.75965601601304,1384,21
20,667.6,0,2.7407548138875275,transit,car,73.03774715398443,1987,21
21,3906.1,0,0.308103330393185,foot,car,10.908578889429355,4293,21
22,796.4,0,1.0674186307929028,foot,car,84.93219487694627,4433,21
23,535.8,0,1.96981648901658,transit,car,66.40537513997761,4433,21
24,4009.3,0,0.2662586420365414,foot,car,13.201805801511483,4433,21
25,512.8,0,2.2347255081702757,transit,car,76.5990639625585,396,21
26,785.6,0,0.7869411694776389,foot,car,84.72505091649694,3602,21
27,1061.4,0,1.061734535079044,foot,car,83.04126625211983,1151,21
28,3854.3,0,0.1524267926067574,foot,car,11.267934514697869,4433,21
29,4054.0,0,0.2174284564582334,foot,car,14.15885545140602,4433,21
30,3912.2,0,0.288368381675461,foot,car,11.047492459485714,4293,21
31,1167.7,0,0.4860339061940391,foot,car,84.58508178470497,1039,21
32,689.8,0,1.0181593999509375,foot,car,82.60365323282113,4433,21
33,3834.3,0,0.2579240784810628,foot,car,12.369924106094984,4433,21
34,742.9,0,2.622695683526341,transit,car,75.77062861757977,1705,21
35,520.0,0,2.3719935486450643,transit,car,76.92307692307693,396,21
36,496.9,0,0.4384964330153794,foot,car,75.85027168444356,4433,21
37,999.4,0,0.9897482292921816,foot,car,69.98198919351611,1151,21
38,360.7,0,0.9335221074056828,foot,car,66.73135569725534,1039,21
39,354.3,0,1.086054931227695,foot,car,66.13039796782387,4433,21
40,672.6,0,1.0864860622493469,foot,car,73.23818019625334,4433,21
41,3952.8,0,0.261243027407982,foot,car,11.961141469338193,4433,21
42,965.0,0,1.15091990852906,foot,car,81.34715025906735,1151,21
43,1325.8,0,0.7547378228355623,foot,car,77.37215266254337,1151,21
44,4165.7,0,0.1577533697984829,foot,car,16.460618863576354,4433,21
45,3834.3,0,0.2579240784810628,foot,car,12.369924106094984,4433,21
46,744.5,0,1.131740977098459,foot,car,75.82269979852249,4433,21
47,921.1,0,1.1298340499849353,foot,car,80.45814786668113,1151,21
48,697.7,0,1.1370260610688128,foot,car,74.2009459653146,4433,21
49,566.6,0,0.869732675368809,foot,car,78.8210377691493,4433,21
50,693.2,0,1.0801775560113034,foot,car,74.0334679746105,4433,21
51,3902.4,0,0.2627596228281112,foot,car,10.82410824108241,4433,21
52,725.1,0,1.1116350337540384,foot,car,75.17583781547371,4433,21
