,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,osm_cinemas,area average changes,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops
55,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",807.8,306.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,377.7,776.0,Aue-Bad Schlema,POINT (12.701601197335513 50.59108696846506),1998.0147928929168,818.4981964645592,,,1.0132436202829405,,,,,foot,776.0,car,180.0,77.71725674671949,foot,776.0,car,,,foot,776.0,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
56,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Agricolastr_15.csv",984.6,483.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,340.6,332.4,Aue-Bad Schlema,POINT (12.711663989262318 50.589703220456926),2607.573606931398,333.8040080395297,,,0.3390249929306619,,,,,foot,332.4,car,180.0000000000001,81.71846435100548,foot,332.4,car,,,foot,332.4,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
57,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",703.1,202.2,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,368.1,677.0,Aue-Bad Schlema,POINT (12.708220419505045 50.59220862121598),2241.3039146412043,637.8471099699062,,,0.9071925899159524,,,,,foot,677.0,car,180.0000000000001,74.39908974541316,foot,677.0,car,,,foot,677.0,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
58,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Postplatz_15.csv",1167.4,480.0,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,418.1,874.4,Aue-Bad Schlema,POINT (12.705113529211072 50.59381278901013),1957.9143112307925,888.0695099440068,,,0.7607242675552567,,,,,foot,874.4,car,120.0,89.72074695905431,foot,874.4,car,,,foot,874.4,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
59,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,BockauerTalstraße_15.csv",961.8,392.3,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,260.7,1077.8,Aue-Bad Schlema,POINT (12.695601247600832 50.58891544894217),1976.8238378932124,1112.0811660738725,,,1.156249912740562,,,,,transit,961.8,car,120.0,87.52339363693075,foot,1077.8,car,,,foot,1077.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
60,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Brünlasberg_15.csv",1709.2,1268.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,371.1,1745.3,Aue-Bad Schlema,POINT (12.688866793144639 50.594822769790404),1189.3210088398014,1802.8330115873048,,,1.0547817760281446,,,,,transit,1709.2,car,120.00000000000024,92.97917154224196,foot,1745.3,car,,,foot,1745.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
61,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,504.7,63.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,457.0,716.7,Aue-Bad Schlema,POINT (12.703582650811832 50.59146745402354),2058.2535582768096,739.5934994064859,,,1.4654121248394807,,,,,transit,504.7,car,120.0,76.22349910838122,foot,716.7,car,,,foot,716.7,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
62,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,608.0,2949.3,Aue-Bad Schlema,POINT (12.70964641661721 50.61487699426876),2134.886390716276,3132.534446963916,,,,,,,,foot,2949.3,car,,,foot,2949.3,car,,,foot,2949.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
63,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,DittersdorferWegPrießnitz_15.csv",925.7,424.8,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,385.7,467.8,Aue-Bad Schlema,POINT (12.71071855867501 50.590474546741966),2500.869840969984,415.7248517198018,,,0.4490924184074773,,,,,foot,467.8,car,180.0,80.5552554823377,foot,467.8,car,,,foot,467.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
64,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1342.5,901.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,220.7,843.1,Aue-Bad Schlema,POINT (12.698411646707044 50.585273263335864),2428.354846007596,901.2906459497206,,,0.6713524364616168,,,,,foot,843.1,car,120.0,91.06145251396649,foot,843.1,car,,,foot,843.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
65,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",616.4,46.9,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,287.0,717.1,Aue-Bad Schlema,POINT (12.699578278410277 50.587180958513),2277.557796355796,805.1735744690512,,,1.306251743136034,,,,,transit,616.4,car,120.0,80.53212199870214,foot,717.1,car,,,foot,717.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
66,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,SolingerStr_15.csv",1004.9,564.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,237.8,756.5,Aue-Bad Schlema,POINT (12.700090564965292 50.58284949824892),2723.0783657016705,881.2095060021301,,,0.8769126340950643,,,,,foot,756.5,car,120.0,88.05851328490398,foot,756.5,car,,,foot,756.5,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
67,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Alten-undPflegeheim_15.csv",1327.6,640.2,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,45.8,148.8,Aue-Bad Schlema,POINT (12.711399021797662 50.58533493250985),2935.754071348646,160.12531125116553,,,0.1206126176944603,,,,,foot,148.8,car,120.0,90.9611328713468,foot,148.8,car,,,foot,148.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
68,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,KlinikumSchwimmhalle_15.csv",2236.1,1108.2,707.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,259.7,790.8,Aue-Bad Schlema,POINT (12.709494352616687 50.58369200270705),2990.5523384664098,354.1024398371284,,,0.158357157478256,,,,,foot,790.8,car,420.0,81.21729797415142,foot,790.8,car,,,foot,790.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
69,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,568.8,2125.6,Aue-Bad Schlema,POINT (12.678690286967548 50.59203686725695),1488.3176677630763,2358.308682570957,,,,,,,,foot,2125.6,car,,,foot,2125.6,car,,,foot,2125.6,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
70,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1353.6,912.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,184.9,749.1,Aue-Bad Schlema,POINT (12.700507406230592 50.58431414157648),2589.7400644314707,785.7655994453887,,,0.5805005906068179,,,,,foot,749.1,car,120.0,91.13475177304964,foot,749.1,car,,,foot,749.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
71,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,394.6,1814.8,Aue-Bad Schlema,POINT (12.68683615 50.5951111),1122.5253400026345,1944.0125550000805,,,,,,,,foot,1814.8,car,,,foot,1814.8,car,,,foot,1814.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
72,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Alten-undPflegeheim_15.csv",1327.6,640.2,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,45.8,148.8,Aue-Bad Schlema,POINT (12.711399021797662 50.58533493250985),2935.754071348646,160.12531125116553,,,0.1206126176944603,,,,,foot,148.8,car,120.0,90.9611328713468,foot,148.8,car,,,foot,148.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
73,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Koch-Str_15.csv",1124.3,623.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,431.9,1060.7,Aue-Bad Schlema,POINT (12.714599543809102 50.597362932811556),2342.084583877125,1210.461428873195,,,1.0766356211626746,,,,,foot,1060.7,car,180.0,83.99003824601975,foot,1060.7,car,,,foot,1060.7,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
74,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1271.9,831.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.8,713.3,Aue-Bad Schlema,POINT (12.700793632096227 50.584723252903395),2558.810250523077,751.9192266067342,,,0.5911779437115608,,,,,foot,713.3,car,120.0,90.56529601383755,foot,713.3,car,,,foot,713.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
75,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Gabelsberger-Kantstr_15.csv",1923.1,1235.7,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,289.1,744.3,Aue-Bad Schlema,POINT (12.711801741046667 50.58133741102389),3298.112715006433,604.6213894238435,,,0.3143993497082021,,,,,foot,744.3,car,120.0,93.76007487910144,foot,744.3,car,,,foot,744.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
76,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhof_15.csv",601.4,160.5,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,450.9,807.1,Aue-Bad Schlema,POINT (12.704115560065002 50.592257781830014),2021.4451083268184,780.6534134508237,,,1.298060215249125,,,,,transit,601.4,car,120.0,80.04655803126039,foot,807.1,car,,,foot,807.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
77,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1408.6,967.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,242.7,909.3,Aue-Bad Schlema,POINT (12.697502583795526 50.58519096987301),2409.9790567560312,966.2969808937496,,,0.6859981406316553,,,,,foot,909.3,car,120.0,91.48090302427944,foot,909.3,car,,,foot,909.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
78,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,445.5,2311.1,Aue-Bad Schlema,POINT (12.681798450000002 50.59795925),797.2846295319968,2411.4734167528954,,,,,,,,foot,2311.1,car,,,foot,2311.1,car,,,foot,2311.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
79,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",848.2,407.3,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,428.5,994.3,Aue-Bad Schlema,POINT (12.704581070348098 50.59452504626891),1878.732601132537,975.7967204895684,,,1.1504323514378312,,,,,transit,848.2,car,120.0,85.85239330346616,foot,994.3,car,,,foot,994.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
80,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Albert-Schweitzer-Str_15.csv",1097.5,596.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,423.0,1029.8,Aue-Bad Schlema,POINT (12.71432125 50.59710815),2334.2706483787124,1178.600929189436,,,1.0738960630427663,,,,,foot,1029.8,car,180.0,83.5990888382688,foot,1029.8,car,,,foot,1029.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
81,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhof_15.csv",1394.8,953.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,201.6,789.5,Aue-Bad Schlema,POINT (12.700135981594169 50.583350565861984),2674.068158184973,852.2913922907976,,,0.6110491771514178,,,,,foot,789.5,car,120.0,91.39661600229424,foot,789.5,car,,,foot,789.5,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
82,Nickel-Odeon Kino-Center,Nickel-Odeon Kino-Center_Auestation_15.csv,1971.5,1530.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,386.3,1798.2,Aue-Bad Schlema,POINT (12.68685611504453 50.59492112453948),1143.548833611735,1932.7264905132367,,,0.980332990369382,,,,,foot,1798.2,car,120.0,93.91326401217349,foot,1798.2,car,,,foot,1798.2,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
83,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",738.9,238.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,362.7,712.9,Aue-Bad Schlema,POINT (12.708510621078188 50.592402111403324),2243.679048971276,652.7408559087158,,,0.883395393028442,,,,,foot,712.9,car,180.0,75.6394640682095,foot,712.9,car,,,foot,712.9,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
84,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Simmelmarkt_15.csv",1639.4,1069.9,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,398.8,1238.1,Aue-Bad Schlema,POINT (12.695618723596592 50.579898611878036),2917.489368063724,1325.0008586687577,,,0.8082230442044392,,,,,foot,1238.1,car,120.0,92.68024887153835,foot,1238.1,car,,,foot,1238.1,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
85,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,420.4,2411.6,Aue-Bad Schlema,POINT (12.679980500000001 50.597540050000006),874.0785242584133,2499.786981222252,,,,,,,,foot,2411.6,car,,,foot,2411.6,car,,,foot,2411.6,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
86,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",590.6,89.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,404.7,775.2,Aue-Bad Schlema,POINT (12.70674666680997 50.59304655069404),2101.436879618863,761.505066291647,,,1.289375323893747,,,,,transit,590.6,car,180.00000000000006,69.52251947172365,foot,775.2,car,,,foot,775.2,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
87,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Str_15.csv",554.5,113.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,451.1,752.5,Aue-Bad Schlema,POINT (12.702790157450304 50.59139523657165),2026.4439584825184,774.6919071536516,,,1.3970999227297596,,,,,transit,554.5,car,120.0,78.35888187556357,foot,752.5,car,,,foot,752.5,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
88,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",710.3,140.8,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,195.1,770.9,Aue-Bad Schlema,POINT (12.698546689824289 50.586748821888385),2285.24796996768,876.7782328769393,,,1.2343773516499217,,,,,transit,710.3,car,120.0,83.10572997325073,foot,770.9,car,,,foot,770.9,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
89,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,GabelsbergerstrSchulgasse_15.csv",1312.0,624.6,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,398.4,1019.0,Aue-Bad Schlema,POINT (12.708254658519177 50.59502438479797),2058.3937214005705,940.9919100789508,,,0.7172194436577369,,,,,foot,1019.0,car,120.0,90.85365853658536,foot,1019.0,car,,,foot,1019.0,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
90,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Landratsamt_15.csv",743.2,173.7,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,256.3,891.9,Aue-Bad Schlema,POINT (12.697933718490093 50.58879953413776),2063.469891078434,948.2690939202726,,,1.2759271984933698,,,,,transit,743.2,car,120.0,83.85360602798708,foot,891.9,car,,,foot,891.9,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
91,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Rudolf-Breitscheid-Str_15.csv",863.8,422.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,330.9,604.9,Aue-Bad Schlema,POINT (12.70965560776766 50.5917504719908),2352.3355535079463,564.643462807614,,,0.6536738397865409,,,,,foot,604.9,car,120.0,86.10789534614494,foot,604.9,car,,,foot,604.9,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
92,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1258.9,818.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,178.0,700.3,Aue-Bad Schlema,POINT (12.70056761372798 50.58496774954425),2527.2657939860305,759.6957496763929,,,0.6034599647917966,,,,,foot,700.3,car,120.0,90.4678687743268,foot,700.3,car,,,foot,700.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
93,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Klinikum,Gartenstr_15.csv",1392.5,891.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,47.9,143.8,Aue-Bad Schlema,POINT (12.712247151427029 50.58551079044973),2961.740046150446,166.05028905228562,,,0.119246168080636,,,,,foot,143.8,car,180.0,87.07360861759426,foot,143.8,car,,,foot,143.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
94,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,507.3,2675.4,Aue-Bad Schlema,POINT (12.672678132453033 50.5949829377609),1365.657464817899,2860.3790380407668,,,,,,,,foot,2675.4,car,,,foot,2675.4,car,,,foot,2675.4,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
95,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",607.7,38.2,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,323.3,756.4,Aue-Bad Schlema,POINT (12.699505963199822 50.58742381822259),2251.51249965256,812.3659061647005,,,1.336787734350338,,,,,transit,607.7,car,120.00000000000006,80.25341451374032,foot,756.4,car,,,foot,756.4,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
96,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,BockauerStr_15.csv",886.8,445.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,179.7,650.6,Aue-Bad Schlema,POINT (12.702295052133106 50.589110555926766),2201.9429010177564,665.6398102580566,,,0.7506087170253233,,,,,foot,650.6,car,120.0,86.468200270636,foot,650.6,car,,,foot,650.6,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
97,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Str_15.csv",1637.8,1196.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,327.3,1673.9,Aue-Bad Schlema,POINT (12.689576972497235 50.594090560062924),1282.4119611966366,1719.1900484920045,,,1.0496947420271123,,,,,transit,1637.8,car,119.99999999999976,92.673098058371,foot,1673.9,car,,,foot,1673.9,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
98,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,463.1,2317.6,Aue-Bad Schlema,POINT (12.68258715 50.597548749999994),834.7339357095501,2340.049460407593,,,,,,,,foot,2317.6,car,,,foot,2317.6,car,,,foot,2317.6,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
99,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Schumann-Platz_15.csv",740.3,239.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,393.4,687.2,Aue-Bad Schlema,POINT (12.707137857996019 50.591037015952566),2269.9226169172093,548.103336250936,,,0.7403800300566473,,,,,foot,687.2,car,180.0,75.68553289207078,foot,687.2,car,,,foot,687.2,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
100,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Kohlenweg_15.csv",2054.1,1484.6,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,569.0,1652.8,Aue-Bad Schlema,POINT (12.696986670174741 50.573406889259395),3639.170757171573,1782.483007151361,,,0.867768369189115,,,,,foot,1652.8,car,120.0,94.15802541258944,foot,1652.8,car,,,foot,1652.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
101,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Lößnitz,AuerStr14_15.csv",1398.8,897.9,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,314.8,858.0,Aue-Bad Schlema,POINT (12.718643255297131 50.59282803062208),2816.3128285662906,870.7058515630741,,,0.6224662936538992,,,,,foot,858.0,car,180.0,87.13182728052615,foot,858.0,car,,,foot,858.0,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
102,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,608.0,2949.3,Aue-Bad Schlema,POINT (12.70964641661721 50.61487699426876),2134.886390716276,3132.534446963916,,,,,,,,foot,2949.3,car,,,foot,2949.3,car,,,foot,2949.3,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
103,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,756.3,3648.8,Aue-Bad Schlema,POINT (12.657072671440467 50.600327978511686),1962.9128445700424,4103.406532771133,,,,,,,,foot,3648.8,car,,,foot,3648.8,car,,,foot,3648.8,car,,,,,,1,,mid,2,1,19864,545.26,38.32,3531,72
