,total duration,total changes,speed,fastest mode,fastest overall mode,walk share,population,departure time
92,6804.8,1.0,0.5635987601313998,foot,car,62.96731718786739,478,15
93,6851.6,1.0,0.5513362400737171,foot,car,63.22026971802207,478,15
94,453.0,0.0,1.4326502696045034,transit,car,86.75496688741721,1179,15
95,590.2,0.0,0.8500433505544172,foot,car,89.83395459166384,1179,15
96,666.5,0.0,0.6421908399406586,foot,car,81.99549887471868,3051,15
97,494.7,0.0,1.1988049455942542,transit,car,87.87143723468769,1179,15
98,4247.3,0.0,0.6088819644247342,foot,car,50.55682433546018,90,15
99,551.4,0.0,0.9695627076270888,foot,car,89.11860718171927,1179,15
100,5531.1,0.0,0.5912746942696694,foot,car,53.35466724521342,933,15
101,932.7,0.0,3.873028037373478,transit,car,61.40238018655517,13,15
102,2877.8,1.0,1.9242684489276736,transit,car,12.433108624643824,3,15
103,4799.1,1.0,0.9905326629901112,foot,car,49.990623241857854,0,15
0,6796.9,2.0,0.4772864926852131,foot,car,62.04151892774647,933,18
1,6400.2,1.0,0.8575808163755249,foot,car,35.31452142120559,3,18
2,4367.4,0.0,0.5718907722771606,foot,car,49.16884187388377,896,18
3,805.1,0.0,1.2246022988184089,transit,car,92.54750962613338,480,18
4,1017.8,0.0,3.357341699785298,transit,car,64.62959324032227,13,18
5,1059.1,0.0,2.616076381657413,transit,car,66.00887546029648,550,18
6,579.2,0.0,0.85904310254045,foot,car,89.64088397790054,1179,18
7,853.3,0.0,1.398941537000236,transit,car,92.9684753310676,480,18
8,6388.9,2.0,0.3968746278339168,foot,car,59.617461534849504,896,18
9,6757.9,2.0,0.4631612060563598,foot,car,61.82245963982894,933,18
10,7496.7,1.0,0.4084561231419442,foot,car,27.96830605466405,933,18
11,6530.4,2.0,0.4404833961753008,foot,car,60.49246600514517,933,18
12,4367.4,0.0,0.5718907722771606,foot,car,49.16884187388377,896,18
13,1007.6,0.0,2.821426052461588,transit,car,64.27153632393807,550,18
14,805.1,0.0,1.2246022988184089,transit,car,92.54750962613338,480,18
15,7467.1,1.0,0.5105410997778389,foot,car,44.55678911491744,478,18
16,578.3,0.0,0.8453074966014069,foot,car,89.62476223413454,1179,18
17,666.1,0.0,0.6676502992892375,foot,car,90.99234349196816,1179,18
18,4768.3,0.0,0.5933221766918505,foot,car,53.44252668665982,933,18
19,4811.9,0.0,0.6362519792012237,foot,car,53.864377896465015,933,18
20,849.0,0.0,3.835916118216451,transit,car,57.59717314487633,13,18
21,4442.1,0.0,0.5584026065294256,foot,car,50.02363746876477,896,18
22,5609.0,0.0,0.4720723732432904,foot,car,58.28133357104654,13,18
23,4964.9,0.0,0.6268178528207957,foot,car,55.28610848154041,933,18
24,4380.4,0.0,0.5333958989189144,foot,car,49.319696831339606,896,18
25,4353.2,0.0,0.5505199740284425,foot,car,49.00303225213636,896,18
26,4353.9,0.0,0.5686349657301244,foot,car,49.01123130986012,896,18
27,4433.4,0.0,0.5343321159529357,foot,car,49.9255650290973,896,18
28,7488.9,1.0,0.5060844870751605,foot,car,44.71818291070785,478,18
29,752.0,0.0,1.3097647699300683,transit,car,92.02127659574468,480,18
30,1115.4,0.0,2.414130923508551,transit,car,67.72458310919849,550,18
31,6429.6,1.0,0.8593389526376582,foot,car,35.610302351623744,3,18
32,853.3,0.0,1.398941537000236,transit,car,92.9684753310676,480,18
33,853.1,0.0,3.584550079491715,transit,car,57.80096120032821,13,18
34,4811.9,0.0,0.6362519792012237,foot,car,53.864377896465015,933,18
35,6562.0,2.0,0.4228290108415151,foot,car,60.682718683328254,933,18
36,4973.2,0.0,0.6233531539915023,foot,car,55.36073353173007,933,18
37,947.0,0.0,3.087210092087663,transit,car,61.98521647307286,13,18
38,792.6,0.0,1.2675908642200604,transit,car,92.42997728993186,0,18
39,4366.7,0.0,0.5666013204096714,foot,car,49.16069342982114,90,18
40,6479.2,2.0,0.4424647895994468,foot,car,60.18026916903322,933,18
41,809.0,0.0,1.2843451177034588,transit,car,92.58343634116191,0,18
42,450.4,0.0,1.530080879352593,transit,car,86.6785079928952,1179,18
43,1070.9,0.0,3.257799175569001,transit,car,66.38341581847044,13,18
44,6376.2,2.0,0.392242231781268,foot,car,59.537028324080175,896,18
45,670.3,0.0,0.6140089530289224,foot,car,91.04878412651053,1179,18
46,7318.3,1.0,0.5395267782101243,foot,car,43.4294849896834,478,18
47,453.5,0.0,2.066258370366845,transit,car,73.53914002205072,3051,18
48,4825.3,0.0,0.6382773037006194,foot,car,53.99249787577975,933,18
49,1026.1,0.0,2.7482468936692226,transit,car,64.91570022414969,550,18
50,453.0,0.0,1.4326502696045034,transit,car,86.75496688741721,1179,18
51,6789.4,2.0,0.4763851082052827,foot,car,61.99958759242348,933,18
52,5596.0,1.0,0.8242019119185553,foot,car,26.018584703359544,0,18
53,4395.3,0.0,0.5654745601513218,foot,car,49.49150228653334,896,18
54,7417.6,1.0,0.5232866355025096,foot,car,44.18679896462468,478,18
55,4351.5,0.0,0.5647617961308452,foot,car,48.98310927266459,896,18
56,7472.3,1.0,0.509223794279894,foot,car,44.59537224147853,478,18
57,7488.9,1.0,0.5060844870751605,foot,car,44.71818291070785,478,18
58,6770.8,2.0,0.4610696743695074,foot,car,61.895197022508405,933,18
59,5883.9,0.0,0.5027102097798796,foot,car,60.23045938918066,933,18
60,4388.9,0.0,0.575861135626608,foot,car,49.41784957506436,896,18
61,6480.6,2.0,0.4383597422288776,foot,car,60.18887140079622,933,18
62,792.6,0.0,1.2675908642200604,transit,car,92.42997728993186,0,18
63,935.9,0.0,3.143604814793791,transit,car,61.53435196067956,13,18
64,6419.7,2.0,0.4000024782777178,foot,car,59.81120613112762,896,18
65,4366.7,0.0,0.5666013204096714,foot,car,49.16069342982114,90,18
66,7492.6,1.0,0.5041688309117102,foot,car,44.74548220911299,478,18
67,1141.6,0.0,3.14558764378289,transit,car,68.46531184302732,13,18
68,868.8,0.0,3.49572200658054,transit,car,58.56353591160221,13,18
69,957.3,0.0,3.042148984391746,transit,car,62.39423378251332,13,18
70,4380.4,0.0,0.5333958989189144,foot,car,49.319696831339606,896,18
71,1415.3,0.0,1.58480867760819,transit,car,91.52123224758002,896,18
72,636.8,0.0,0.6814844966640514,foot,car,90.5778894472362,1179,18
73,4476.6,0.0,0.5743463270085842,foot,car,50.40879238707948,13,18
74,7445.8,1.0,0.5150792182092118,foot,car,44.39818421123318,478,18
75,5562.5,1.0,0.8314670528551994,foot,car,25.57303370786517,0,18
76,6683.9,2.0,0.4278973743337745,foot,car,61.39978156465536,933,18
77,7603.7,1.0,0.4186494267634214,foot,car,28.981943001433518,933,18
78,6553.7,2.0,0.4188877692997457,foot,car,60.63292491264477,933,18
79,7479.4,1.0,0.5069602095217467,foot,car,44.64796641441827,478,18
80,5671.0,0.0,0.4958682494298518,foot,car,58.73743607829307,933,18
81,7459.4,1.0,0.5119496632121902,foot,car,44.49955760516932,478,18
82,4456.0,0.0,0.5553271413262945,foot,car,50.179533213644525,896,18
83,4367.4,0.0,0.5718907722771606,foot,car,49.16884187388377,896,18
84,6400.2,1.0,0.8575808163755249,foot,car,35.31452142120559,3,18
85,7368.0,1.0,0.5325682321566363,foot,car,43.81107491856678,478,18
86,5584.5,0.0,0.4748503807947269,foot,car,58.0983078162772,90,18
87,7538.0,1.0,0.4152291210411613,foot,car,28.3629609976121,933,18
88,590.2,0.0,0.8500433505544172,foot,car,89.83395459166384,1179,18
89,4406.3,0.0,0.534528956726712,foot,car,49.617592991852575,896,18
90,6376.2,2.0,0.392242231781268,foot,car,59.537028324080175,896,18
91,947.0,0.0,3.087210092087663,transit,car,61.98521647307286,13,18
92,7445.8,1.0,0.5150792182092118,foot,car,44.39818421123318,478,18
93,7492.6,1.0,0.5041688309117102,foot,car,44.74548220911299,478,18
94,453.0,0.0,1.4326502696045034,transit,car,86.75496688741721,1179,18
95,590.2,0.0,0.8500433505544172,foot,car,89.83395459166384,1179,18
96,666.5,0.0,0.6421908399406586,foot,car,81.99549887471868,3051,18
97,494.7,0.0,1.1988049455942542,transit,car,87.87143723468769,1179,18
98,5529.4,0.0,0.4677007211453637,foot,car,57.6807610228958,90,18
99,551.4,0.0,0.9695627076270888,foot,car,89.11860718171927,1179,18
100,6815.8,2.0,0.4798262069712973,foot,car,62.1467766072948,933,18
101,932.7,0.0,3.873028037373478,transit,car,61.40238018655517,13,18
102,6439.0,1.0,0.8600185964162229,foot,car,35.704301910234506,3,18
103,5500.2,1.0,0.8642713543063605,foot,car,24.730009817824808,0,18
0,,,,foot,car,,933,21
1,,,,foot,car,,3,21
2,,,,foot,car,,896,21
3,805.1,0.0,1.2246022988184089,transit,car,92.54750962613338,480,21
4,2848.2,0.0,1.1997410231168726,foot,car,93.68021908573836,13,21
5,2475.2,0.0,1.1193788363822583,foot,car,92.72786037491922,550,21
6,693.9,0.0,0.7170453451382458,foot,car,82.70644185041073,1179,21
7,853.3,0.0,1.398941537000236,transit,car,92.9684753310676,480,21
8,,,,foot,car,,896,21
9,,,,foot,car,,933,21
10,,,,foot,car,,933,21
11,,,,foot,car,,933,21
12,,,,foot,car,,896,21
13,2527.0,0.0,1.124997582295329,foot,car,92.8769291650178,550,21
14,805.1,0.0,1.2246022988184089,transit,car,92.54750962613338,480,21
15,,,,foot,car,,478,21
16,695.2,0.0,0.7031664632977468,foot,car,82.73878020713464,1179,21
17,692.6,0.0,0.6421049153285606,foot,car,82.67398209644817,1179,21
18,,,,foot,car,,933,21
19,,,,foot,car,,933,21
20,2634.8,0.0,1.2360303569021431,foot,car,93.1683619250038,13,21
21,,,,foot,car,,896,21
22,,,,foot,car,,13,21
23,,,,foot,car,,933,21
24,,,,foot,car,,896,21
25,,,,foot,car,,896,21
26,,,,foot,car,,896,21
27,,,,foot,car,,896,21
28,,,,foot,car,,478,21
29,752.0,0.0,1.3097647699300683,transit,car,92.02127659574468,480,21
30,2418.9,0.0,1.113200889694257,foot,car,92.5586010169912,550,21
31,,,,foot,car,,3,21
32,853.3,0.0,1.398941537000236,transit,car,92.9684753310676,480,21
33,2683.5,0.0,1.1395489744044651,foot,car,93.2923420905534,13,21
34,,,,foot,car,,933,21
35,,,,foot,car,,933,21
36,,,,foot,car,,933,21
37,2587.4,0.0,1.129932734485204,foot,car,93.04320939939709,13,21
38,792.6,0.0,1.2675908642200604,transit,car,92.42997728993186,0,21
39,,,,foot,car,,90,21
40,,,,foot,car,,933,21
41,809.0,0.0,1.2843451177034588,transit,car,92.58343634116191,0,21
42,821.7,0.0,0.8386861726425798,foot,car,85.39612997444323,1179,21
43,2802.2,0.0,1.2450136097055324,foot,car,93.57647562629364,13,21
44,,,,foot,car,,896,21
45,696.9,0.0,0.5905728242434878,foot,car,82.78088678433063,1179,21
46,,,,foot,car,,478,21
47,453.5,0.0,2.066258370366845,transit,car,73.53914002205072,3051,21
48,2264.0,0.0,1.3603707922025614,transit,car,94.69964664310956,933,21
49,2549.4,0.0,1.1061332617847293,foot,car,92.93951518004238,550,21
50,795.0,0.0,0.8163403423029435,foot,car,84.90566037735849,1179,21
51,2451.6,0.0,1.319289057615005,transit,car,95.1052373959863,933,21
52,,,,foot,car,,0,21
53,1834.0,0.0,1.355196474500057,transit,car,93.45692475463468,896,21
54,,,,foot,car,,478,21
55,1790.2,0.0,1.3727856976110897,transit,car,93.29683834208468,896,21
56,,,,foot,car,,478,21
57,,,,foot,car,,478,21
58,2336.6,0.0,1.3360483399901828,transit,car,94.86433279123511,933,21
59,2273.1,0.0,1.3012610986423092,transit,car,94.7208657780124,933,21
60,1827.6,0.0,1.3829048687631975,transit,car,93.43401181877871,896,21
61,2173.1,0.0,1.3072726268871495,transit,car,94.4779347475956,933,21
62,792.6,0.0,1.2675908642200604,transit,car,92.42997728993186,0,21
63,2598.5,0.0,1.132230035083898,foot,car,93.07292668847413,13,21
64,1985.1,0.0,1.2935851643743213,transit,car,93.95496448541635,896,21
65,1805.4,0.0,1.3704320293746048,transit,car,93.35327351279496,90,21
66,,,,foot,car,,478,21
67,2872.9,0.0,1.2499574834287817,transit,car,93.7345539350482,13,21
68,2690.1,0.0,1.1289852716691473,foot,car,93.30879892940784,13,21
69,2577.0,0.0,1.1300928299411015,foot,car,93.0151338766007,13,21
70,1819.1,0.0,1.2844194357783587,transit,car,93.40333131768458,896,21
71,1415.3,0.0,1.58480867760819,transit,car,91.52123224758002,896,21
72,636.0,0.0,0.6823417098674024,foot,car,81.13207547169812,1179,21
73,1915.3,0.0,1.3424104670216823,transit,car,93.73466297707932,13,21
74,,,,foot,car,,478,21
75,,,,foot,car,,0,21
76,2086.5,0.0,1.3707276589070287,transit,car,94.24874191229333,933,21
77,2415.2,0.0,1.318021135426063,transit,car,95.03146737330242,933,21
78,2094.8,0.0,1.3105140221786056,transit,car,94.27152950162304,933,21
79,,,,foot,car,,478,21
80,2060.2,0.0,1.3649494430233424,transit,car,94.17532278419571,933,21
81,,,,foot,car,,478,21
82,1894.7,0.0,1.306031425423533,transit,car,93.66654351612392,896,21
83,1806.1,0.0,1.3829111117010526,transit,car,93.35584962072976,896,21
84,,,,foot,car,,3,21
85,,,,foot,car,,478,21
86,1973.7,0.0,1.343568906899809,transit,car,93.92004863961088,90,21
87,2349.5,0.0,1.3321971118996698,transit,car,94.8925303256012,933,21
88,705.0,0.0,0.7116249439676837,foot,car,82.97872340425532,1179,21
89,1845.0,0.0,1.276582624403746,transit,car,93.4959349593496,896,21
90,1913.5,0.0,1.3070368007753963,transit,car,93.72876927096942,896,21
91,2587.4,0.0,1.129932734485204,foot,car,93.04320939939709,13,21
92,,,,foot,car,,478,21
93,,,,foot,car,,478,21
94,795.0,0.0,0.8163403423029435,foot,car,84.90566037735849,1179,21
95,705.0,0.0,0.7116249439676837,foot,car,82.97872340425532,1179,21
96,666.5,0.0,0.6421908399406586,foot,car,81.99549887471868,3051,21
97,753.3,0.0,0.7872677639525788,foot,car,84.07009159697333,1179,21
98,1918.6,0.0,1.3479122107271833,transit,car,93.74543938288336,90,21
99,551.4,0.0,0.9695627076270888,foot,car,89.11860718171927,1179,21
100,,,,foot,car,,933,21
101,2893.1,0.0,1.2486167952916398,transit,car,93.77830009332553,13,21
102,,,,foot,car,,3,21
103,,,,foot,car,,0,21
