,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
64,64,4,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Nicolaikirche_15.csv",1342.5,901.6,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,220.7,843.1,Aue-Bad Schlema,POINT (12.698411646707044 50.585273263335864),2428.354846007596,901.2906459497206,
65,65,5,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Linden-Bergmannstr_15.csv",616.4,46.9,449.5,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,287.0,717.1,Aue-Bad Schlema,POINT (12.699578278410277 50.587180958513),2277.557796355796,805.1735744690512,
66,66,6,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,SolingerStr_15.csv",1004.9,564.0,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,237.8,756.5,Aue-Bad Schlema,POINT (12.700090564965292 50.58284949824892),2723.0783657016705,881.2095060021301,
67,67,7,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Alten-undPflegeheim_15.csv",1327.6,640.2,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,45.8,148.8,Aue-Bad Schlema,POINT (12.711399021797662 50.58533493250985),2935.754071348646,160.12531125116553,
68,68,8,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,KlinikumSchwimmhalle_15.csv",2236.1,1108.2,707.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,259.7,790.8,Aue-Bad Schlema,POINT (12.709494352616687 50.58369200270705),2990.5523384664098,354.1024398371284,
69,69,9,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,568.8,2125.6,Aue-Bad Schlema,POINT (12.678690286967548 50.59203686725695),1488.3176677630763,2358.308682570957,
70,70,0,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Bahnhofsvorplatz_15.csv",1353.6,912.7,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,184.9,749.1,Aue-Bad Schlema,POINT (12.700507406230592 50.58431414157648),2589.7400644314707,785.7655994453887,
71,71,1,0.0,Nickel-Odeon Kino-Center,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,394.6,1814.8,Aue-Bad Schlema,POINT (12.68683615 50.5951111),1122.5253400026345,1944.0125550000805,
72,72,2,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Alten-undPflegeheim_15.csv",1327.6,640.2,567.4,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,45.8,148.8,Aue-Bad Schlema,POINT (12.711399021797662 50.58533493250985),2935.754071348646,160.12531125116553,
73,73,3,0.0,Nickel-Odeon Kino-Center,"Nickel-Odeon Kino-Center_Aue,Robert-Koch-Str_15.csv",1124.3,623.4,320.9,0.0,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,431.9,1060.7,Aue-Bad Schlema,POINT (12.714599543809102 50.597362932811556),2342.084583877125,1210.461428873195,
