,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
67,67,27,3.0,Cinema Arthouse,Cinema Arthouse_WeberstraßeSchinkelbad_15.csv,845.5,373.4,232.1,0.0,Cinema Arthouse_WeberstraßeSchinkelbad_18.csv,845.5,373.4,232.1,0.0,Cinema Arthouse_WeberstraßeSchinkelbad_21.csv,845.5,373.4,232.1,0.0,275.9,1831.6,Osnabrück,POINT (8.081126979508829 52.27593659705309),2306.373598270835,2108.4101480291465,
68,68,28,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Widukindland_15.csv,1751.8,425.8,6.0,1.0,Filmtheater Hasetor_Widukindland_18.csv,1774.6,748.6,6.0,2.0,Filmtheater Hasetor_Widukindland_21.csv,1571.8,425.8,6.0,1.0,622.4,2849.8,Osnabrück,POINT (8.087343230135609 52.29216856766803),3120.5294937988115,3222.820991078041,
69,69,29,1.0,Hall of Fame,Hall of Fame_Widukindland_15.csv,1957.1,1061.1,56.0,0.0,Hall of Fame_Widukindland_18.csv,1704.6,748.6,56.0,1.0,Hall of Fame_Widukindland_21.csv,1681.8,425.8,56.0,1.0,665.7,2440.1,Osnabrück,POINT (8.087343230135609 52.29216856766803),3120.5294937988115,2955.228720328716,
70,70,30,2.0,3-Seiten-Kino,3-Seiten-Kino_Widukindland_15.csv,999.5,425.8,333.7,0.0,3-Seiten-Kino_Widukindland_18.csv,999.5,425.8,333.7,0.0,no routes possible to this cinema,,,,,919.1,4344.0,Osnabrück,POINT (8.087343230135609 52.29216856766803),3120.5294937988115,4884.456619803061,
71,71,31,3.0,Cinema Arthouse,Cinema Arthouse_Widukindland_15.csv,1197.9,425.8,232.1,0.0,Cinema Arthouse_Widukindland_18.csv,1197.9,425.8,232.1,0.0,Cinema Arthouse_Widukindland_21.csv,1109.3,425.8,203.5,0.0,604.9,2486.2,Osnabrück,POINT (8.087343230135609 52.29216856766803),3120.5294937988115,3005.6235332742112,
72,72,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Zollamt_15.csv,1957.4,358.5,278.9,1.0,Filmtheater Hasetor_Zollamt_18.csv,1992.7,726.7,6.0,0.0,Filmtheater Hasetor_Zollamt_21.csv,2112.7,726.7,6.0,0.0,694.1,3945.9,Osnabrück,POINT (8.097076 52.2515754),4503.616551973344,4884.1853606701325,
73,73,33,1.0,Hall of Fame,Hall of Fame_Zollamt_15.csv,1186.9,358.5,228.4,0.0,Hall of Fame_Zollamt_18.csv,1186.9,358.5,228.4,0.0,Hall of Fame_Zollamt_21.csv,1306.9,358.5,228.4,0.0,509.7,2939.2,Osnabrück,POINT (8.097076 52.2515754),4503.616551973344,3482.996966079214,
74,74,34,2.0,3-Seiten-Kino,3-Seiten-Kino_Zollamt_15.csv,1124.5,65.2,819.3,0.0,3-Seiten-Kino_Zollamt_18.csv,1124.5,65.2,819.3,0.0,3-Seiten-Kino_Zollamt_21.csv,1420.4,726.7,333.7,0.0,402.8,1831.1,Osnabrück,POINT (8.097076 52.2515754),4503.616551973344,1862.7905668488927,
75,75,35,3.0,Cinema Arthouse,Cinema Arthouse_Zollamt_15.csv,1822.0,358.5,203.5,1.0,Cinema Arthouse_Zollamt_18.csv,1557.7,358.5,479.2,0.0,Cinema Arthouse_Zollamt_21.csv,1797.7,358.5,479.2,0.0,638.3,3519.3,Osnabrück,POINT (8.097076 52.2515754),4503.616551973344,4301.011592953631,
76,76,36,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Schinkelstr._15.csv",600.1,414.1,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Schinkelstr._18.csv",600.1,414.1,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Schinkelstr._21.csv",600.1,414.1,6.0,0.0,267.4,1226.7,Osnabrück,POINT (8.061528799999998 52.2758481),992.9758224644434,1333.0460441833154,
77,77,37,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Schinkelstr._15.csv",675.3,499.3,56.0,0.0,"Hall of Fame_Osnabrück,Schinkelstr._18.csv",655.9,479.9,56.0,0.0,"Hall of Fame_Osnabrück,Schinkelstr._21.csv",895.9,479.9,56.0,1.0,251.8,438.5,Osnabrück,POINT (8.061528799999998 52.2758481),992.9758224644434,446.0173384313536,
78,78,38,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Schinkelstr._15.csv",1373.0,499.3,333.7,0.0,"3-Seiten-Kino_Osnabrück,Schinkelstr._18.csv",1353.6,479.9,333.7,0.0,"3-Seiten-Kino_Osnabrück,Schinkelstr._21.csv",1313.0,499.3,333.7,0.0,856.9,2690.1,Osnabrück,POINT (8.061528799999998 52.2758481),992.9758224644434,2979.770713267666,
79,79,39,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Schinkelstr._15.csv",444.6,152.5,232.1,0.0,"Cinema Arthouse_Osnabrück,Schinkelstr._18.csv",444.6,152.5,232.1,0.0,"Cinema Arthouse_Osnabrück,Schinkelstr._21.csv",444.6,152.5,232.1,0.0,191.0,688.7,Osnabrück,POINT (8.061528799999998 52.2758481),992.9758224644434,785.9809385734796,
80,80,0,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Rahenkamp_15.csv,2225.8,839.8,6.0,1.0,Filmtheater Hasetor_Rahenkamp_18.csv,2298.3,1032.3,6.0,0.0,Filmtheater Hasetor_Rahenkamp_21.csv,2418.3,1032.3,6.0,0.0,808.2,4517.5,Osnabrück,POINT (8.102579500000001 52.246112),5191.447620220854,5573.437117564465,
81,81,1,1.0,Hall of Fame,Hall of Fame_Rahenkamp_15.csv,1476.8,648.4,228.4,0.0,Hall of Fame_Rahenkamp_18.csv,1476.8,648.4,228.4,0.0,Hall of Fame_Rahenkamp_21.csv,1596.8,648.4,228.4,0.0,623.7,3551.0,Osnabrück,POINT (8.102579500000001 52.246112),5191.447620220854,4171.531260106513,
82,82,2,2.0,3-Seiten-Kino,3-Seiten-Kino_Rahenkamp_15.csv,1649.2,589.9,819.3,0.0,3-Seiten-Kino_Rahenkamp_18.csv,1649.2,589.9,819.3,0.0,3-Seiten-Kino_Rahenkamp_21.csv,1593.5,839.8,333.7,0.0,468.6,2050.5,Osnabrück,POINT (8.102579500000001 52.246112),5191.447620220854,2258.1545057160506,
83,83,3,3.0,Cinema Arthouse,Cinema Arthouse_Rahenkamp_15.csv,2111.9,648.4,203.5,1.0,Cinema Arthouse_Rahenkamp_18.csv,1823.3,839.8,203.5,0.0,Cinema Arthouse_Rahenkamp_21.csv,2063.3,839.8,203.5,0.0,752.4,4131.0,Osnabrück,POINT (8.102579500000001 52.246112),5191.447620220854,4991.31583936505,
84,84,4,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Rahenkamp_15.csv,2169.3,327.0,522.3,0.0,Filmtheater Hasetor_Rahenkamp_18.csv,2169.3,327.0,522.3,0.0,Filmtheater Hasetor_Rahenkamp_21.csv,2289.3,327.0,522.3,0.0,773.0,4340.0,Osnabrück,POINT (8.1060836 52.25459435000001),4788.426800254739,5159.705374808005,
85,85,5,1.0,Hall of Fame,Hall of Fame_Rahenkamp_15.csv,1245.5,417.1,228.4,0.0,Hall of Fame_Rahenkamp_18.csv,1245.5,417.1,228.4,0.0,Hall of Fame_Rahenkamp_21.csv,1365.5,417.1,228.4,0.0,588.5,3300.8,Osnabrück,POINT (8.1060836 52.25459435000001),4788.426800254739,3781.1993093926894,
86,86,6,2.0,3-Seiten-Kino,3-Seiten-Kino_Rahenkamp_15.csv,1282.4,588.7,333.7,1.0,3-Seiten-Kino_Rahenkamp_18.csv,1282.4,588.7,333.7,1.0,3-Seiten-Kino_Rahenkamp_21.csv,1292.3,778.6,333.7,0.0,568.4,2448.2,Osnabrück,POINT (8.1060836 52.25459435000001),4788.426800254739,2526.860977919652,
87,87,7,3.0,Cinema Arthouse,Cinema Arthouse_Rahenkamp_15.csv,1939.6,327.0,472.6,0.0,Cinema Arthouse_Rahenkamp_18.csv,1935.2,951.7,203.5,0.0,Cinema Arthouse_Rahenkamp_21.csv,1819.6,327.0,472.6,0.0,717.2,3880.8,Osnabrück,POINT (8.1060836 52.25459435000001),4788.426800254739,4579.674232395703,
88,88,8,0.0,Filmtheater Hasetor,Filmtheater Hasetor_emma_15.csv,688.4,382.4,6.0,0.0,Filmtheater Hasetor_emma_18.csv,688.4,382.4,6.0,0.0,no routes possible to this cinema,,,,,341.7,1096.6,Osnabrück,POINT (8.032232514096696 52.27230837618482),1241.4731650258411,1240.4693125695271,
89,89,9,1.0,Hall of Fame,Hall of Fame_emma_15.csv,816.8,160.8,56.0,0.0,Hall of Fame_emma_18.csv,816.8,160.8,56.0,0.0,Hall of Fame_emma_21.csv,1016.4,240.4,56.0,3.0,366.0,1422.7,Osnabrück,POINT (8.032232514096696 52.27230837618482),1241.4731650258411,1807.335111797836,
90,90,10,2.0,3-Seiten-Kino,3-Seiten-Kino_emma_15.csv,1594.1,240.4,333.7,1.0,3-Seiten-Kino_emma_18.csv,1594.1,240.4,333.7,1.0,3-Seiten-Kino_emma_21.csv,1534.1,240.4,333.7,3.0,779.3,2964.1,Osnabrück,POINT (8.032232514096696 52.27230837618482),1241.4731650258411,3610.993456034576,
91,91,11,3.0,Cinema Arthouse,Cinema Arthouse_emma_15.csv,812.9,160.8,232.1,1.0,Cinema Arthouse_emma_18.csv,812.9,160.8,232.1,1.0,Cinema Arthouse_emma_21.csv,887.4,295.3,232.1,2.0,380.6,1249.2,Osnabrück,POINT (8.032232514096696 52.27230837618482),1241.4731650258411,1363.7319868737604,
92,92,12,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Wilhelm-Mentrup-Weg_15.csv,1838.2,632.2,6.0,1.0,Filmtheater Hasetor_Wilhelm-Mentrup-Weg_18.csv,1838.2,632.2,6.0,1.0,Filmtheater Hasetor_Wilhelm-Mentrup-Weg_21.csv,1718.2,632.2,6.0,2.0,583.8,2495.8,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,3078.2216560488446,
93,93,13,1.0,Hall of Fame,Hall of Fame_Wilhelm-Mentrup-Weg_15.csv,1934.9,677.1,117.8,2.0,Hall of Fame_Wilhelm-Mentrup-Weg_18.csv,1768.2,632.2,56.0,0.0,Hall of Fame_Wilhelm-Mentrup-Weg_21.csv,1299.0,677.1,261.9,0.0,399.3,1770.7,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,2007.0872145966675,
94,94,14,2.0,3-Seiten-Kino,3-Seiten-Kino_Wilhelm-Mentrup-Weg_15.csv,1445.4,677.1,708.3,0.0,3-Seiten-Kino_Wilhelm-Mentrup-Weg_18.csv,1445.4,677.1,708.3,0.0,3-Seiten-Kino_Wilhelm-Mentrup-Weg_21.csv,2052.4,940.3,1052.1,0.0,395.1,1009.7,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,1087.9263225895102,
95,95,15,3.0,Cinema Arthouse,Cinema Arthouse_Wilhelm-Mentrup-Weg_15.csv,2012.9,940.3,472.6,0.0,Cinema Arthouse_Wilhelm-Mentrup-Weg_18.csv,2012.9,940.3,472.6,0.0,Cinema Arthouse_Wilhelm-Mentrup-Weg_21.csv,1764.3,632.2,232.1,1.0,528.0,2197.3,Osnabrück,POINT (8.056006069276187 52.25426090115216),2738.9907483566035,2614.7762519008,
96,96,16,0.0,Filmtheater Hasetor,Filmtheater Hasetor_GesamtschuleSchinkel_15.csv,1826.2,560.2,6.0,1.0,Filmtheater Hasetor_GesamtschuleSchinkel_18.csv,1900.5,358.2,522.3,2.0,Filmtheater Hasetor_GesamtschuleSchinkel_21.csv,1646.2,560.2,6.0,1.0,545.4,2952.3,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3603.96444218912,
97,97,17,1.0,Hall of Fame,Hall of Fame_GesamtschuleSchinkel_15.csv,1566.7,670.7,56.0,0.0,Hall of Fame_GesamtschuleSchinkel_18.csv,1566.7,670.7,56.0,0.0,Hall of Fame_GesamtschuleSchinkel_21.csv,1566.7,670.7,56.0,0.0,588.7,2646.8,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3233.788723749295,
98,98,18,2.0,3-Seiten-Kino,3-Seiten-Kino_GesamtschuleSchinkel_15.csv,1253.9,560.2,333.7,0.0,3-Seiten-Kino_GesamtschuleSchinkel_18.csv,1253.9,560.2,333.7,0.0,no routes possible to this cinema,,,,,820.7,4347.0,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,4985.799054329084,
99,99,19,3.0,Cinema Arthouse,Cinema Arthouse_GesamtschuleSchinkel_15.csv,1272.3,560.2,232.1,0.0,Cinema Arthouse_GesamtschuleSchinkel_18.csv,1272.3,560.2,232.1,0.0,Cinema Arthouse_GesamtschuleSchinkel_21.csv,1154.5,358.2,256.3,0.0,527.9,2692.8,Osnabrück,POINT (8.093442072478378 52.29201773943149),3481.1221278022485,3354.599778572001,
100,100,20,0.0,Filmtheater Hasetor,Filmtheater Hasetor_AmLünsebrink_15.csv,1921.5,715.5,6.0,1.0,Filmtheater Hasetor_AmLünsebrink_18.csv,2281.5,715.5,6.0,1.0,no routes possible to this cinema,,,,,713.2,3964.2,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,4713.057207963216,
101,101,21,1.0,Hall of Fame,Hall of Fame_AmLünsebrink_15.csv,1791.5,715.5,56.0,1.0,Hall of Fame_AmLünsebrink_18.csv,2151.5,715.5,56.0,1.0,Hall of Fame_AmLünsebrink_21.csv,2151.5,715.5,56.0,1.0,737.5,4283.7,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,5168.111838715776,
102,102,22,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_AmLünsebrink_18.csv,9583.2,951.6,5691.6,2.0,no routes possible to this cinema,,,,,745.0,5548.7,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,5675.643331393108,
103,103,23,3.0,Cinema Arthouse,Cinema Arthouse_AmLünsebrink_15.csv,1879.0,715.5,203.5,0.0,Cinema Arthouse_AmLünsebrink_18.csv,1879.0,715.5,203.5,0.0,Cinema Arthouse_AmLünsebrink_21.csv,1488.7,265.2,203.5,1.0,752.1,4181.2,Osnabrück,POINT (7.987577033300695 52.25631019768767),4769.868127849694,4888.952862448705,
104,104,24,0.0,Filmtheater Hasetor,Filmtheater Hasetor_AmRiedenbach_15.csv,1090.0,244.0,6.0,0.0,Filmtheater Hasetor_AmRiedenbach_18.csv,1090.0,244.0,6.0,0.0,Filmtheater Hasetor_AmRiedenbach_21.csv,1270.0,244.0,6.0,0.0,546.7,2575.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,3213.531057070239,
105,105,25,1.0,Hall of Fame,Hall of Fame_AmRiedenbach_15.csv,1465.2,164.9,100.3,2.0,Hall of Fame_AmRiedenbach_18.csv,1465.2,164.9,100.3,2.0,Hall of Fame_AmRiedenbach_21.csv,640.9,164.9,56.0,0.0,362.2,1622.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,1878.0053956782813,
106,106,26,2.0,3-Seiten-Kino,3-Seiten-Kino_AmRiedenbach_15.csv,558.6,164.9,333.7,0.0,3-Seiten-Kino_AmRiedenbach_18.csv,558.6,164.9,333.7,0.0,3-Seiten-Kino_AmRiedenbach_21.csv,558.6,164.9,333.7,0.0,460.8,866.6,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,794.2166734559644,
107,107,27,3.0,Cinema Arthouse,Cinema Arthouse_AmRiedenbach_15.csv,1136.1,244.0,232.1,0.0,Cinema Arthouse_AmRiedenbach_18.csv,1136.1,244.0,232.1,0.0,Cinema Arthouse_AmRiedenbach_21.csv,1076.1,244.0,232.1,0.0,490.9,2202.5,Osnabrück,POINT (8.069528195325763 52.25670174814091),2835.221065986605,2659.48091618156,
108,108,28,0.0,Filmtheater Hasetor,Filmtheater Hasetor_FrankfurterHeerstraße_15.csv,1668.2,522.2,6.0,0.0,Filmtheater Hasetor_FrankfurterHeerstraße_18.csv,1825.2,919.2,6.0,1.0,Filmtheater Hasetor_FrankfurterHeerstraße_21.csv,1548.2,522.2,6.0,1.0,901.1,3156.1,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,3921.384671561726,
109,109,29,1.0,Hall of Fame,Hall of Fame_FrankfurterHeerstraße_15.csv,1755.2,919.2,56.0,1.0,Hall of Fame_FrankfurterHeerstraße_18.csv,1418.2,522.2,56.0,3.0,Hall of Fame_FrankfurterHeerstraße_21.csv,1538.2,522.2,56.0,1.0,720.4,2431.0,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,2850.6748746008734,
110,110,30,2.0,3-Seiten-Kino,3-Seiten-Kino_FrankfurterHeerstraße_15.csv,915.9,522.2,333.7,0.0,3-Seiten-Kino_FrankfurterHeerstraße_18.csv,915.9,522.2,333.7,0.0,3-Seiten-Kino_FrankfurterHeerstraße_21.csv,915.9,522.2,333.7,0.0,579.3,861.3,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,934.0904859107804,
111,111,31,3.0,Cinema Arthouse,Cinema Arthouse_FrankfurterHeerstraße_15.csv,1714.3,522.2,232.1,0.0,Cinema Arthouse_FrankfurterHeerstraße_18.csv,2142.7,919.2,203.5,1.0,Cinema Arthouse_FrankfurterHeerstraße_21.csv,1594.3,522.2,232.1,0.0,849.1,2857.6,Osnabrück,POINT (8.057177467974658 52.246617485338675),3588.382749189436,3467.7644169246746,
112,112,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Johanniskirche_15.csv,849.6,183.6,6.0,0.0,Filmtheater Hasetor_Johanniskirche_18.csv,789.6,183.6,6.0,0.0,Filmtheater Hasetor_Johanniskirche_21.csv,729.6,183.6,6.0,1.0,372.9,1539.8,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,1888.7421186149463,
113,113,33,1.0,Hall of Fame,Hall of Fame_Johanniskirche_15.csv,899.6,183.6,56.0,3.0,Hall of Fame_Johanniskirche_18.csv,839.6,183.6,56.0,1.0,Hall of Fame_Johanniskirche_21.csv,359.6,183.6,56.0,0.0,188.4,829.5,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,938.957361549986,
114,114,34,2.0,3-Seiten-Kino,3-Seiten-Kino_Johanniskirche_15.csv,757.3,183.6,333.7,0.0,3-Seiten-Kino_Johanniskirche_18.csv,757.3,183.6,333.7,0.0,3-Seiten-Kino_Johanniskirche_21.csv,757.3,183.6,333.7,0.0,509.5,1768.6,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,2074.4738814102907,
115,115,35,3.0,Cinema Arthouse,Cinema Arthouse_Johanniskirche_15.csv,895.7,183.6,232.1,0.0,Cinema Arthouse_Johanniskirche_18.csv,895.7,183.6,232.1,0.0,Cinema Arthouse_Johanniskirche_21.csv,775.7,183.6,232.1,0.0,317.1,1241.4,Osnabrück,POINT (8.052337105706265 52.26474934771479),1545.7499217222332,1425.8569567601553,
116,116,36,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Schnatgang_15.csv",1265.4,443.1,522.3,0.0,"Filmtheater Hasetor_Osnabrück,Schnatgang_18.csv",1265.4,443.1,522.3,0.0,"Filmtheater Hasetor_Osnabrück,Schnatgang_21.csv",7734.5,255.9,5798.6,1.0,350.3,774.8,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,920.572424399153,
117,117,37,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Schnatgang_15.csv",851.9,255.9,56.0,1.0,"Hall of Fame_Osnabrück,Schnatgang_18.csv",851.9,255.9,56.0,1.0,"Hall of Fame_Osnabrück,Schnatgang_21.csv",877.6,101.6,56.0,3.0,414.0,1386.2,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,1656.5126261489306,
118,118,38,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Schnatgang_15.csv",1429.6,255.9,333.7,1.0,"3-Seiten-Kino_Osnabrück,Schnatgang_18.csv",1429.6,255.9,333.7,1.0,"3-Seiten-Kino_Osnabrück,Schnatgang_21.csv",1369.6,255.9,333.7,2.0,827.3,3005.9,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,3690.137428989301,
119,119,39,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Schnatgang_15.csv",788.0,255.9,232.1,1.0,"Cinema Arthouse_Osnabrück,Schnatgang_18.csv",788.0,255.9,232.1,1.0,"Cinema Arthouse_Osnabrück,Schnatgang_21.csv",728.0,255.9,232.1,0.0,424.3,1123.8,Osnabrück,POINT (8.034792675351602 52.274750692163444),957.257726504836,1103.7472924884426,
120,120,0,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Handwerkskammer_15.csv,401.1,275.1,6.0,0.0,Filmtheater Hasetor_Handwerkskammer_18.csv,521.1,275.1,6.0,0.0,Filmtheater Hasetor_Handwerkskammer_21.csv,461.1,275.1,6.0,0.0,320.4,1402.0,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,1656.3052929956762,
121,121,1,1.0,Hall of Fame,Hall of Fame_Handwerkskammer_15.csv,1749.5,733.5,56.0,1.0,Hall of Fame_Handwerkskammer_18.csv,1749.5,733.5,56.0,1.0,Hall of Fame_Handwerkskammer_21.csv,1738.7,782.7,56.0,0.0,494.8,2374.2,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,2697.549978362624,
122,122,2,2.0,3-Seiten-Kino,3-Seiten-Kino_Handwerkskammer_15.csv,1988.8,275.1,333.7,0.0,3-Seiten-Kino_Handwerkskammer_18.csv,1988.8,275.1,333.7,0.0,3-Seiten-Kino_Handwerkskammer_21.csv,1808.8,275.1,333.7,3.0,1099.9,4521.6,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,5332.593041922186,
123,123,3,3.0,Cinema Arthouse,Cinema Arthouse_Handwerkskammer_15.csv,1467.2,275.1,232.1,1.0,Cinema Arthouse_Handwerkskammer_18.csv,1467.2,275.1,232.1,1.0,Cinema Arthouse_Handwerkskammer_21.csv,1167.2,275.1,232.1,1.0,394.5,1780.2,Osnabrück,POINT (8.048002371818528 52.29557155102242),1917.88369685374,2015.4718950171,
124,124,4,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Wüste_15.csv,1419.5,93.5,6.0,3.0,Filmtheater Hasetor_Wüste_18.csv,1419.5,93.5,6.0,3.0,no routes possible to this cinema,,,,,441.7,1799.0,Osnabrück,POINT (8.02992219901899 52.264696532144),1935.809969752412,2036.901509513761,
125,125,5,1.0,Hall of Fame,Hall of Fame_Wüste_15.csv,1109.5,93.5,56.0,2.0,Hall of Fame_Wüste_18.csv,1109.5,93.5,56.0,2.0,Hall of Fame_Wüste_21.csv,1229.5,93.5,56.0,1.0,421.6,1750.5,Osnabrück,POINT (8.02992219901899 52.264696532144),1935.809969752412,2136.246307909633,
126,126,6,2.0,3-Seiten-Kino,3-Seiten-Kino_Wüste_15.csv,1987.2,93.5,333.7,4.0,3-Seiten-Kino_Wüste_18.csv,1987.2,93.5,333.7,4.0,3-Seiten-Kino_Wüste_21.csv,2353.1,639.4,333.7,2.0,807.5,2782.0,Osnabrück,POINT (8.02992219901899 52.264696532144),1935.809969752412,3211.145297942412,
127,127,7,3.0,Cinema Arthouse,Cinema Arthouse_Wüste_15.csv,985.6,93.5,232.1,0.0,Cinema Arthouse_Wüste_18.csv,985.6,93.5,232.1,0.0,Cinema Arthouse_Wüste_21.csv,925.6,93.5,232.1,2.0,480.7,1798.1,Osnabrück,POINT (8.02992219901899 52.264696532144),1935.809969752412,1992.6749649766864,
128,128,8,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Kolumbarium_15.csv,1834.0,808.0,6.0,0.0,Filmtheater Hasetor_Kolumbarium_18.csv,1783.5,697.5,6.0,1.0,Filmtheater Hasetor_Kolumbarium_21.csv,1774.0,808.0,6.0,1.0,756.1,3480.4,Osnabrück,POINT (8.0697252775908 52.24392710894325),4115.39584161488,4477.175139753854,
129,129,9,1.0,Hall of Fame,Hall of Fame_Kolumbarium_15.csv,2072.4,876.4,56.0,3.0,Hall of Fame_Kolumbarium_18.csv,1472.8,310.9,261.9,3.0,Hall of Fame_Kolumbarium_21.csv,1592.8,310.9,261.9,1.0,571.6,2755.3,Osnabrück,POINT (8.0697252775908 52.24392710894325),4115.39584161488,3236.40493257231,
130,130,10,2.0,3-Seiten-Kino,3-Seiten-Kino_Kolumbarium_15.csv,774.9,310.9,404.0,0.0,3-Seiten-Kino_Kolumbarium_18.csv,774.9,310.9,404.0,0.0,3-Seiten-Kino_Kolumbarium_21.csv,774.9,310.9,404.0,0.0,211.1,674.5,Osnabrück,POINT (8.0697252775908 52.24392710894325),4115.39584161488,627.6192756265142,
131,131,11,3.0,Cinema Arthouse,Cinema Arthouse_Kolumbarium_15.csv,1803.5,310.9,472.6,0.0,Cinema Arthouse_Kolumbarium_18.csv,2101.0,697.5,203.5,1.0,Cinema Arthouse_Kolumbarium_21.csv,1683.5,310.9,472.6,0.0,700.3,3181.9,Osnabrück,POINT (8.0697252775908 52.24392710894325),4115.39584161488,3962.999561152991,
132,132,12,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Wersen,Bergstr._15.csv",3346.7,1060.7,6.0,2.0,"Filmtheater Hasetor_Wersen,Bergstr._18.csv",3327.2,1761.2,6.0,2.0,"Filmtheater Hasetor_Wersen,Bergstr._21.csv",5700.1,1761.2,278.9,2.0,788.5,4283.6,Osnabrück,POINT (7.969428664873056 52.301151838302246),5902.3804305620815,5551.159841824195,
133,133,13,1.0,Hall of Fame,"Hall of Fame_Wersen,Bergstr._15.csv",3216.7,1060.7,56.0,2.0,"Hall of Fame_Wersen,Bergstr._18.csv",3216.7,1060.7,56.0,2.0,"Hall of Fame_Wersen,Bergstr._21.csv",3816.7,1060.7,56.0,3.0,962.9,5377.0,Osnabrück,POINT (7.969428664873056 52.301151838302246),5902.3804305620815,6888.412721275745,
134,134,14,2.0,3-Seiten-Kino,"3-Seiten-Kino_Wersen,Bergstr._15.csv",4214.4,1060.7,333.7,2.0,"3-Seiten-Kino_Wersen,Bergstr._18.csv",4726.0,1152.3,333.7,1.0,no routes possible to this cinema,,,,,1419.6,7244.4,Osnabrück,POINT (7.969428664873056 52.301151838302246),5902.3804305620815,8944.40027899381,
135,135,15,3.0,Cinema Arthouse,"Cinema Arthouse_Wersen,Bergstr._15.csv",2972.8,1060.7,232.1,1.0,"Cinema Arthouse_Wersen,Bergstr._18.csv",2972.8,1060.7,232.1,1.0,"Cinema Arthouse_Wersen,Bergstr._21.csv",3344.7,1761.2,203.5,1.0,862.5,4773.8,Osnabrück,POINT (7.969428664873056 52.301151838302246),5902.3804305620815,6113.112508001765,
136,136,16,0.0,Filmtheater Hasetor,Filmtheater Hasetor_ZurSpitze_15.csv,1485.3,279.3,6.0,1.0,Filmtheater Hasetor_ZurSpitze_18.csv,1845.3,279.3,6.0,1.0,no routes possible to this cinema,,,,,639.7,3526.2,Osnabrück,POINT (7.99377259868863 52.25701291665435),4369.477880550748,4327.197200318471,
