,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
59,59,19,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,AlteBrückeNord_15.csv",1207.7,135.2,352.5,1.0,"Luxor Filmpalast Heidelberg_Neuenheim,AlteBrückeNord_18.csv",1207.7,135.2,352.5,1,"Luxor Filmpalast Heidelberg_Neuenheim,AlteBrückeNord_21.csv",1447.7,135.2,352.5,2.0,562.0,2377.4,Heidelberg,POINT (8.707173195498811 49.40832765805713),987.8940106671844,2957.159545855714,
60,60,20,0.0,Die Kamera,"Die Kamera_Neuenheim,Bergstraße_15.csv",361.4,274.3,27.1,0.0,"Die Kamera_Neuenheim,Bergstraße_18.csv",361.4,274.3,27.1,0,"Die Kamera_Neuenheim,Bergstraße_21.csv",361.4,274.3,27.1,0.0,124.3,511.1,Heidelberg,POINT (8.687520210940228 49.41906954978757),1589.1992351486165,530.1938304288492,
61,61,21,1.0,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Bergstraße_15.csv",1052.7,743.9,128.8,0.0,"Gloria & Gloriette_Neuenheim,Bergstraße_18.csv",1052.7,743.9,128.8,0,"Gloria & Gloriette_Neuenheim,Bergstraße_21.csv",992.7,743.9,128.8,0.0,640.4,1666.7,Heidelberg,POINT (8.687520210940228 49.41906954978757),1589.1992351486165,1654.26617787179,
62,62,22,2.0,Karlstorkino,"Karlstorkino_Neuenheim,Bergstraße_15.csv",1417.4,274.3,123.1,0.0,"Karlstorkino_Neuenheim,Bergstraße_18.csv",1417.4,274.3,123.1,0,"Karlstorkino_Neuenheim,Bergstraße_21.csv",1417.4,274.3,123.1,0.0,881.5,3146.3,Heidelberg,POINT (8.687520210940228 49.41906954978757),1589.1992351486165,3611.018377705163,
63,63,23,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_15.csv",1346.8,274.3,352.5,0.0,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_18.csv",1346.8,274.3,352.5,0,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_21.csv",1346.8,274.3,352.5,0.0,479.9,2015.8,Heidelberg,POINT (8.687520210940228 49.41906954978757),1589.1992351486165,2122.2053494849906,
64,64,24,0.0,Die Kamera,"Die Kamera_Pfaffengrund,KurpfalzringSüd_15.csv",2340.7,693.6,27.1,1.0,"Die Kamera_Pfaffengrund,KurpfalzringSüd_18.csv",2340.7,693.6,27.1,1,"Die Kamera_Pfaffengrund,KurpfalzringSüd_21.csv",3780.7,693.6,27.1,3.0,902.3,3991.3,Heidelberg,POINT (8.636576300000002 49.397203950000005),4286.182471691234,4520.4039703999615,
65,65,25,1.0,Gloria & Gloriette,"Gloria & Gloriette_Pfaffengrund,KurpfalzringSüd_15.csv",2444.1,1032.7,391.4,1.0,"Gloria & Gloriette_Pfaffengrund,KurpfalzringSüd_18.csv",2444.1,1032.7,391.4,1,"Gloria & Gloriette_Pfaffengrund,KurpfalzringSüd_21.csv",4362.4,693.6,128.8,4.0,1146.0,4456.5,Heidelberg,POINT (8.636576300000002 49.397203950000005),4286.182471691234,5378.3878038665325,
66,66,26,2.0,Karlstorkino,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_15.csv",2427.6,1032.7,794.9,1.0,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_18.csv",2427.6,1032.7,794.9,1,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_21.csv",2907.6,1032.7,794.9,1.0,1079.2,3501.1,Heidelberg,POINT (8.636576300000002 49.397203950000005),4286.182471691234,3421.706311641178,
67,67,27,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_15.csv",1625.2,1032.7,352.5,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_18.csv",1625.2,1032.7,352.5,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_21.csv",1625.2,1032.7,352.5,0.0,544.5,2094.3,Heidelberg,POINT (8.636576300000002 49.397203950000005),4286.182471691234,2375.6321211192057,
68,68,28,0.0,Die Kamera,"Die Kamera_Pfaffengrund,Henkel-Teroson_15.csv",811.2,244.1,27.1,0.0,"Die Kamera_Pfaffengrund,Henkel-Teroson_18.csv",811.2,244.1,27.1,0,"Die Kamera_Pfaffengrund,Henkel-Teroson_21.csv",751.2,244.1,27.1,1.0,534.1,2318.7,Heidelberg,POINT (8.66139091515549 49.403470002388666),2396.278982463836,2605.4318055233134,
69,69,29,1.0,Gloria & Gloriette,"Gloria & Gloriette_Pfaffengrund,Henkel-Teroson_15.csv",1212.9,244.1,128.8,1.0,"Gloria & Gloriette_Pfaffengrund,Henkel-Teroson_18.csv",1212.9,244.1,128.8,1,"Gloria & Gloriette_Pfaffengrund,Henkel-Teroson_21.csv",2045.0,1016.2,128.8,1.0,777.8,2783.9,Heidelberg,POINT (8.66139091515549 49.403470002388666),2396.278982463836,3454.2495213239363,
70,70,30,2.0,Karlstorkino,"Karlstorkino_Pfaffengrund,Henkel-Teroson_15.csv",787.2,244.1,123.1,1.0,"Karlstorkino_Pfaffengrund,Henkel-Teroson_18.csv",787.2,244.1,123.1,1,"Karlstorkino_Pfaffengrund,Henkel-Teroson_21.csv",956.1,533.0,123.1,0.0,745.8,1913.0,Heidelberg,POINT (8.66139091515549 49.403470002388666),2396.278982463836,2329.9749906853745,
71,71,31,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,Henkel-Teroson_15.csv",944.2,244.1,640.1,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,Henkel-Teroson_18.csv",944.2,244.1,640.1,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,Henkel-Teroson_21.csv",716.6,244.1,352.5,0.0,176.3,421.7,Heidelberg,POINT (8.66139091515549 49.403470002388666),2396.278982463836,453.6309729170731,
72,72,32,0.0,Die Kamera,"Die Kamera_Heidelberg,Montpellierbrücke_15.csv",656.2,329.1,27.1,0.0,"Die Kamera_Heidelberg,Montpellierbrücke_18.csv",656.2,329.1,27.1,0,"Die Kamera_Heidelberg,Montpellierbrücke_21.csv",656.2,329.1,27.1,0.0,384.2,1733.4,Heidelberg,POINT (8.685121759464037 49.39777777582827),1083.044012566064,2031.1180578143965,
73,73,33,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Montpellierbrücke_15.csv",1145.8,297.0,128.8,1.0,"Gloria & Gloriette_Heidelberg,Montpellierbrücke_18.csv",1145.8,297.0,128.8,1,"Gloria & Gloriette_Heidelberg,Montpellierbrücke_21.csv",2157.8,469.0,128.8,1.0,523.9,1992.0,Heidelberg,POINT (8.685121759464037 49.39777777582827),1083.044012566064,2231.7260019595697,
74,74,34,2.0,Karlstorkino,"Karlstorkino_Heidelberg,Montpellierbrücke_15.csv",630.8,387.7,123.1,0.0,"Karlstorkino_Heidelberg,Montpellierbrücke_18.csv",630.8,387.7,123.1,0,"Karlstorkino_Heidelberg,Montpellierbrücke_21.csv",570.8,387.7,123.1,0.0,365.0,1006.4,Heidelberg,POINT (8.685121759464037 49.39777777582827),1083.044012566064,1249.221844328362,
75,75,35,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Montpellierbrücke_15.csv",1103.0,510.5,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,Montpellierbrücke_18.csv",1103.0,510.5,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,Montpellierbrücke_21.csv",1103.0,510.5,352.5,0.0,333.0,1386.8,Heidelberg,POINT (8.685121759464037 49.39777777582827),1083.044012566064,1607.590606036337,
76,76,36,0.0,Die Kamera,"Die Kamera_Heidelberg,Hauptbahnhof_15.csv",961.8,186.8,475.0,0.0,"Die Kamera_Heidelberg,Hauptbahnhof_18.csv",961.8,186.8,475.0,0,"Die Kamera_Heidelberg,Hauptbahnhof_21.csv",961.8,186.8,475.0,0.0,396.3,1374.6,Heidelberg,POINT (8.683692229043224 49.40320508118639),808.2767204790628,1495.9385686372784,
77,77,37,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_15.csv",1067.4,136.0,391.4,1.0,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_18.csv",1067.4,136.0,391.4,1,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_21.csv",1370.8,327.1,443.7,0.0,536.0,1633.2,Heidelberg,POINT (8.683692229043224 49.40320508118639),808.2767204790628,1955.5446402077168,
78,78,38,2.0,Karlstorkino,"Karlstorkino_Heidelberg,Hauptbahnhof_15.csv",1396.0,186.8,489.2,1.0,"Karlstorkino_Heidelberg,Hauptbahnhof_18.csv",1396.0,186.8,489.2,1,"Karlstorkino_Heidelberg,Hauptbahnhof_21.csv",1516.0,186.8,489.2,1.0,559.5,1546.5,Heidelberg,POINT (8.683692229043224 49.40320508118639),808.2767204790628,1826.64449316658,
79,79,39,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_15.csv",1516.4,449.2,947.2,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_18.csv",1516.4,449.2,947.2,0,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_21.csv",821.6,136.0,325.6,1.0,359.0,1111.3,Heidelberg,POINT (8.683692229043224 49.40320508118639),808.2767204790628,1270.7177262411174,
80,80,0,0.0,Die Kamera,"Die Kamera_Heidelberg,AltesHallenbad_15.csv",624.1,537.0,27.1,0.0,"Die Kamera_Heidelberg,AltesHallenbad_18.csv",624.1,537.0,27.1,0,"Die Kamera_Heidelberg,AltesHallenbad_21.csv",684.1,537.0,27.1,0.0,11.5,69.0,Heidelberg,POINT (8.691849976310344 49.416151110511564),1200.2479385035613,84.36818835108804,
81,81,1,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,AltesHallenbad_15.csv",845.8,537.0,128.8,0.0,"Gloria & Gloriette_Heidelberg,AltesHallenbad_18.csv",845.8,537.0,128.8,0,"Gloria & Gloriette_Heidelberg,AltesHallenbad_21.csv",845.8,537.0,128.8,0.0,527.6,1254.7,Heidelberg,POINT (8.691849976310344 49.416151110511564),1200.2479385035613,1227.0135249430912,
82,82,2,2.0,Karlstorkino,"Karlstorkino_Heidelberg,AltesHallenbad_15.csv",1500.1,537.0,123.1,0.0,"Karlstorkino_Heidelberg,AltesHallenbad_18.csv",1500.1,537.0,123.1,0,"Karlstorkino_Heidelberg,AltesHallenbad_21.csv",1500.1,537.0,123.1,0.0,890.4,2734.2,Heidelberg,POINT (8.691849976310344 49.416151110511564),1200.2479385035613,3349.3393985063576,
83,83,3,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,AltesHallenbad_15.csv",1309.5,537.0,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,AltesHallenbad_18.csv",1309.5,537.0,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,AltesHallenbad_21.csv",1369.5,537.0,352.5,0.0,477.1,1993.0,Heidelberg,POINT (8.691849976310344 49.416151110511564),1200.2479385035613,2167.4318227554986,
84,84,4,0.0,Die Kamera,"Die Kamera_Heidelberg,Kaiserstraße_15.csv",365.6,158.5,27.1,0.0,"Die Kamera_Heidelberg,Kaiserstraße_18.csv",365.6,158.5,27.1,0,"Die Kamera_Heidelberg,Kaiserstraße_21.csv",365.6,158.5,27.1,0.0,357.8,1133.0,Heidelberg,POINT (8.687333483805944 49.40466744199235),511.68572453915215,1250.2263366422485,
85,85,5,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Kaiserstraße_15.csv",707.3,158.5,128.8,0.0,"Gloria & Gloriette_Heidelberg,Kaiserstraße_18.csv",707.3,158.5,128.8,0,"Gloria & Gloriette_Heidelberg,Kaiserstraße_21.csv",913.5,364.7,128.8,0.0,497.5,1391.6,Heidelberg,POINT (8.687333483805944 49.40466744199235),511.68572453915215,1645.7959280922175,
86,86,6,2.0,Karlstorkino,"Karlstorkino_Heidelberg,Kaiserstraße_15.csv",1142.7,179.6,123.1,1.0,"Karlstorkino_Heidelberg,Kaiserstraße_18.csv",1142.7,179.6,123.1,1,"Karlstorkino_Heidelberg,Kaiserstraße_21.csv",1061.6,158.5,123.1,0.0,694.1,1682.0,Heidelberg,POINT (8.687333483805944 49.40466744199235),511.68572453915215,2031.4913370210293,
87,87,7,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Kaiserstraße_15.csv",811.0,158.5,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,Kaiserstraße_18.csv",811.0,158.5,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,Kaiserstraße_21.csv",811.0,158.5,352.5,0.0,449.1,1340.9,Heidelberg,POINT (8.687333483805944 49.40466744199235),511.68572453915215,1508.2577684006649,
88,88,8,0.0,Die Kamera,"Die Kamera_Handschuhsheim,AmZapfenberg_15.csv",1279.5,391.6,587.9,0.0,"Die Kamera_Handschuhsheim,AmZapfenberg_18.csv",1279.5,391.6,587.9,0,"Die Kamera_Handschuhsheim,AmZapfenberg_21.csv",1279.5,391.6,587.9,0.0,341.8,1633.5,Heidelberg,POINT (8.680101084036169 49.43154713285661),3075.8479412801817,1995.9820917459583,
89,89,9,1.0,Gloria & Gloriette,"Gloria & Gloriette_Handschuhsheim,AmZapfenberg_15.csv",2002.8,391.6,351.2,1.0,"Gloria & Gloriette_Handschuhsheim,AmZapfenberg_18.csv",2002.8,391.6,351.2,1,"Gloria & Gloriette_Handschuhsheim,AmZapfenberg_21.csv",1863.0,391.6,391.4,1.0,857.9,2789.1,Heidelberg,POINT (8.680101084036169 49.43154713285661),3075.8479412801817,2962.1629204570663,
90,90,10,2.0,Karlstorkino,"Karlstorkino_Handschuhsheim,AmZapfenberg_15.csv",2326.5,391.6,794.9,1.0,"Karlstorkino_Handschuhsheim,AmZapfenberg_18.csv",2326.5,391.6,794.9,1,"Karlstorkino_Handschuhsheim,AmZapfenberg_21.csv",2566.5,391.6,794.9,0.0,999.4,4087.9,Heidelberg,POINT (8.680101084036169 49.43154713285661),3075.8479412801817,4967.417438485787,
91,91,11,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Handschuhsheim,AmZapfenberg_15.csv",1809.8,391.6,638.2,1.0,"Luxor Filmpalast Heidelberg_Handschuhsheim,AmZapfenberg_18.csv",1809.8,391.6,638.2,1,"Luxor Filmpalast Heidelberg_Handschuhsheim,AmZapfenberg_21.csv",1914.2,378.5,875.7,1.0,597.8,2754.7,Heidelberg,POINT (8.680101084036169 49.43154713285661),3075.8479412801817,3033.459994675696,
92,92,12,0.0,Die Kamera,"Die Kamera_Neuenheim,Bunsengymnasium_15.csv",784.9,517.8,27.1,0.0,"Die Kamera_Neuenheim,Bunsengymnasium_18.csv",784.9,517.8,27.1,0,"Die Kamera_Neuenheim,Bunsengymnasium_21.csv",1387.1,619.2,587.9,0.0,221.1,918.0,Heidelberg,POINT (8.683114859253369 49.42181531892738),1989.2267695040368,970.8394393579116,
93,93,13,1.0,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_15.csv",1546.6,517.8,128.8,1.0,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_18.csv",1546.6,517.8,128.8,1,"Gloria & Gloriette_Neuenheim,Bunsengymnasium_21.csv",1486.6,517.8,128.8,0.0,737.2,2073.4,Heidelberg,POINT (8.683114859253369 49.42181531892738),1989.2267695040368,2085.8840320758404,
94,94,14,2.0,Karlstorkino,"Karlstorkino_Neuenheim,Bunsengymnasium_15.csv",1420.9,517.8,123.1,1.0,"Karlstorkino_Neuenheim,Bunsengymnasium_18.csv",1420.9,517.8,123.1,1,"Karlstorkino_Neuenheim,Bunsengymnasium_21.csv",1540.9,517.8,123.1,1.0,929.3,3406.1,Heidelberg,POINT (8.683114859253369 49.42181531892738),1989.2267695040368,3888.125366700901,
95,95,15,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_15.csv",1350.3,517.8,352.5,1.0,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_18.csv",1290.3,517.8,352.5,1,"Luxor Filmpalast Heidelberg_Neuenheim,Bunsengymnasium_21.csv",1290.3,517.8,352.5,1.0,527.7,2088.6,Heidelberg,POINT (8.683114859253369 49.42181531892738),1989.2267695040368,2153.012897132736,
96,96,16,0.0,Die Kamera,"Die Kamera_Pfaffengrund,UntereRödt_15.csv",1966.4,831.4,475.0,0.0,"Die Kamera_Pfaffengrund,UntereRödt_18.csv",1966.4,831.4,475.0,0,"Die Kamera_Pfaffengrund,UntereRödt_21.csv",3984.6,477.5,27.1,3.0,719.5,3453.3,Heidelberg,POINT (8.639649971668016 49.40130665503644),3990.252329736943,4127.850191991591,
97,97,17,1.0,Gloria & Gloriette,"Gloria & Gloriette_Pfaffengrund,UntereRödt_15.csv",1906.1,494.7,391.4,1.0,"Gloria & Gloriette_Pfaffengrund,UntereRödt_18.csv",1906.1,494.7,391.4,1,"Gloria & Gloriette_Pfaffengrund,UntereRödt_21.csv",4566.3,477.5,128.8,4.0,963.1,3918.5,Heidelberg,POINT (8.639649971668016 49.40130665503644),3990.252329736943,5042.426921904328,
98,98,18,2.0,Karlstorkino,"Karlstorkino_Pfaffengrund,UntereRödt_15.csv",1889.6,494.7,794.9,1.0,"Karlstorkino_Pfaffengrund,UntereRödt_18.csv",1889.6,494.7,794.9,1,"Karlstorkino_Pfaffengrund,UntereRödt_21.csv",2369.6,494.7,794.9,1.0,896.3,3124.6,Heidelberg,POINT (8.639649971668016 49.40130665503644),3990.252329736943,3402.265213065476,
99,99,19,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,UntereRödt_15.csv",1087.2,494.7,352.5,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,UntereRödt_18.csv",1087.2,494.7,352.5,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,UntereRödt_21.csv",1087.2,494.7,352.5,0.0,361.7,1556.4,Heidelberg,POINT (8.639649971668016 49.40130665503644),3990.252329736943,2016.3282731959443,
100,100,20,0.0,Die Kamera,"Die Kamera_Heidelberg,Bismarckplatz_15.csv",495.5,408.4,27.1,0.0,"Die Kamera_Heidelberg,Bismarckplatz_18.csv",495.5,408.4,27.1,0,"Die Kamera_Heidelberg,Bismarckplatz_21.csv",495.5,408.4,27.1,0.0,55.9,260.2,Heidelberg,POINT (8.68966481525779 49.417274168229916),1354.109323786006,277.62709404272715,
101,101,21,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Bismarckplatz_15.csv",814.9,506.1,128.8,0.0,"Gloria & Gloriette_Heidelberg,Bismarckplatz_18.csv",814.9,506.1,128.8,0,"Gloria & Gloriette_Heidelberg,Bismarckplatz_21.csv",754.9,506.1,128.8,0.0,571.9,1434.2,Heidelberg,POINT (8.68966481525779 49.417274168229916),1354.109323786006,1423.374910287797,
102,102,22,2.0,Karlstorkino,"Karlstorkino_Heidelberg,Bismarckplatz_15.csv",1679.6,716.5,123.1,0.0,"Karlstorkino_Heidelberg,Bismarckplatz_18.csv",1679.6,716.5,123.1,0,"Karlstorkino_Heidelberg,Bismarckplatz_21.csv",1679.6,716.5,123.1,0.0,858.7,2913.8,Heidelberg,POINT (8.68966481525779 49.417274168229916),1354.109323786006,3438.294422442787,
103,103,23,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Bismarckplatz_15.csv",1489.0,716.5,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,Bismarckplatz_18.csv",1489.0,716.5,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,Bismarckplatz_21.csv",1549.0,716.5,352.5,0.0,457.1,1988.1,Heidelberg,POINT (8.68966481525779 49.417274168229916),1354.109323786006,2108.899767727364,
104,104,24,0.0,Die Kamera,"Die Kamera_Rohrbach,Eichendorffplatz_15.csv",1553.6,806.5,27.1,0.0,"Die Kamera_Rohrbach,Eichendorffplatz_18.csv",1553.6,806.5,27.1,0,"Die Kamera_Rohrbach,Eichendorffplatz_21.csv",1553.6,806.5,27.1,0.0,736.0,3587.2,Heidelberg,POINT (8.69196215 49.37460769999999),3435.3880634992515,4539.815774118662,
105,105,25,1.0,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,Eichendorffplatz_15.csv",1955.3,806.5,128.8,1.0,"Gloria & Gloriette_Rohrbach,Eichendorffplatz_18.csv",1955.3,806.5,128.8,1,no routes possible to this cinema,,,,,875.8,3667.1,Heidelberg,POINT (8.69196215 49.37460769999999),3435.3880634992515,4269.2170890457255,
106,106,26,2.0,Karlstorkino,"Karlstorkino_Rohrbach,Eichendorffplatz_15.csv",1961.9,1459.7,442.2,0.0,"Karlstorkino_Rohrbach,Eichendorffplatz_18.csv",1961.9,1459.7,442.2,0,"Karlstorkino_Rohrbach,Eichendorffplatz_21.csv",1961.9,1459.7,442.2,0.0,430.5,1522.7,Heidelberg,POINT (8.69196215 49.37460769999999),3435.3880634992515,1578.7316760604886,
107,107,27,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_15.csv",2299.0,806.5,352.5,1.0,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_18.csv",2299.0,806.5,352.5,1,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_21.csv",2719.0,806.5,352.5,1.0,798.3,3423.8,Heidelberg,POINT (8.69196215 49.37460769999999),3435.3880634992515,3917.927638303308,
108,108,28,0.0,Die Kamera,"Die Kamera_Heidelberg,ObererFaulerPelz_15.csv",634.0,426.9,27.1,0.0,"Die Kamera_Heidelberg,ObererFaulerPelz_18.csv",634.0,426.9,27.1,0,"Die Kamera_Heidelberg,ObererFaulerPelz_21.csv",624.3,237.2,27.1,0.0,347.6,1646.2,Heidelberg,POINT (8.71500151199866 49.412204685252306),1679.371135480692,1687.9024286429324,
109,109,29,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,ObererFaulerPelz_15.csv",426.0,237.2,128.8,0.0,"Gloria & Gloriette_Heidelberg,ObererFaulerPelz_18.csv",426.0,237.2,128.8,0,"Gloria & Gloriette_Heidelberg,ObererFaulerPelz_21.csv",426.0,237.2,128.8,0.0,264.6,451.0,Heidelberg,POINT (8.71500151199866 49.412204685252306),1679.371135480692,560.6303197126877,
110,110,30,2.0,Karlstorkino,"Karlstorkino_Heidelberg,ObererFaulerPelz_15.csv",1810.0,426.9,123.1,1.0,"Karlstorkino_Heidelberg,ObererFaulerPelz_18.csv",1810.0,426.9,123.1,1,"Karlstorkino_Heidelberg,ObererFaulerPelz_21.csv",1931.4,488.3,123.1,1.0,924.2,3300.7,Heidelberg,POINT (8.71500151199866 49.412204685252306),1679.371135480692,3744.697684268084,
111,111,31,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,ObererFaulerPelz_15.csv",1489.7,237.2,352.5,1.0,"Luxor Filmpalast Heidelberg_Heidelberg,ObererFaulerPelz_18.csv",1489.7,237.2,352.5,1,"Luxor Filmpalast Heidelberg_Heidelberg,ObererFaulerPelz_21.csv",1729.7,237.2,352.5,2.0,612.7,2856.9,Heidelberg,POINT (8.71500151199866 49.412204685252306),1679.371135480692,3583.931596076152,
112,112,32,0.0,Die Kamera,"Die Kamera_Neuenheim,Bergstraße_15.csv",380.7,293.6,27.1,0.0,"Die Kamera_Neuenheim,Bergstraße_18.csv",380.7,293.6,27.1,0,"Die Kamera_Neuenheim,Bergstraße_21.csv",380.7,293.6,27.1,0.0,334.1,688.2,Heidelberg,POINT (8.690676764559118 49.4085242817006),428.2653982056124,777.7352056882942,
113,113,33,1.0,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Bergstraße_15.csv",761.6,290.4,351.2,0.0,"Gloria & Gloriette_Neuenheim,Bergstraße_18.csv",761.6,290.4,351.2,0,"Gloria & Gloriette_Neuenheim,Bergstraße_21.csv",796.8,290.4,266.4,0.0,473.9,971.6,Heidelberg,POINT (8.690676764559118 49.4085242817006),428.2653982056124,1256.849367696014,
114,114,34,2.0,Karlstorkino,"Karlstorkino_Neuenheim,Bergstraße_15.csv",1136.7,293.6,123.1,0.0,"Karlstorkino_Neuenheim,Bergstraße_18.csv",1136.7,293.6,123.1,0,"Karlstorkino_Neuenheim,Bergstraße_21.csv",1136.7,293.6,123.1,0.0,741.6,2116.1,Heidelberg,POINT (8.690676764559118 49.4085242817006),428.2653982056124,2507.9371157807645,
115,115,35,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_15.csv",946.1,293.6,352.5,0.0,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_18.csv",946.1,293.6,352.5,0,"Luxor Filmpalast Heidelberg_Neuenheim,Bergstraße_21.csv",998.5,346.0,352.5,0.0,419.8,1459.4,Heidelberg,POINT (8.690676764559118 49.4085242817006),428.2653982056124,1773.782723202766,
116,116,36,0.0,Die Kamera,"Die Kamera_Heidelberg,CampusBergheim_15.csv",597.9,390.8,27.1,0.0,"Die Kamera_Heidelberg,CampusBergheim_18.csv",594.6,327.5,27.1,0,"Die Kamera_Heidelberg,CampusBergheim_21.csv",594.6,327.5,27.1,0.0,394.7,1365.4,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1561.549346199527,
117,117,37,1.0,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,CampusBergheim_15.csv",939.6,390.8,128.8,0.0,"Gloria & Gloriette_Heidelberg,CampusBergheim_18.csv",939.6,390.8,128.8,0,"Gloria & Gloriette_Heidelberg,CampusBergheim_21.csv",1177.8,569.0,128.8,0.0,534.4,1624.0,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1820.9931927272712,
118,118,38,2.0,Karlstorkino,"Karlstorkino_Heidelberg,CampusBergheim_15.csv",1412.1,569.0,123.1,0.0,"Karlstorkino_Heidelberg,CampusBergheim_18.csv",1412.1,569.0,123.1,0,"Karlstorkino_Heidelberg,CampusBergheim_21.csv",1293.9,390.8,123.1,0.0,505.9,1432.0,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1719.3204236588465,
119,119,39,3.0,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_15.csv",1043.3,390.8,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_18.csv",1043.3,390.8,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,CampusBergheim_21.csv",1043.3,390.8,352.5,0.0,434.7,1381.7,Heidelberg,POINT (8.687325138639567 49.40177170417403),650.8965395570855,1565.9465323879726,
120,120,0,0.0,Die Kamera,"Die Kamera_Rohrbach,AmMüllenberg_15.csv",1456.2,709.1,27.1,0.0,"Die Kamera_Rohrbach,AmMüllenberg_18.csv",1456.2,709.1,27.1,0,"Die Kamera_Rohrbach,AmMüllenberg_21.csv",1456.2,709.1,27.1,0.0,707.4,3501.9,Heidelberg,POINT (8.691144229220681 49.37572017560547),3315.406159782812,4416.835632003322,
