,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
20,Die Kamera,"Die Kamera_Pfaffengrund,ImHeimgarten_15.csv",1321.0,633.9,27.1,0.0,"Die Kamera_Pfaffengrund,ImHeimgarten_18.csv",1321.0,633.9,27.1,0,"Die Kamera_Pfaffengrund,ImHeimgarten_21.csv",3642.0,134.9,27.1,3.0,755.8,3030.0,Heidelberg,POINT (8.6495801 49.4000123),3299.210342615182,3540.067467917173,,6284.0,2.679839112730638,2.679839112730638,0.9720119351776972,2.1105633868796576,5528.2,transit,1321.0,car,660.0,50.03785011355034,transit,1321.0,car,660.0,50.03785011355034,foot,3030.0,car,3480.0,4.448105436573312,4800.0,104.523805663674,3156.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1321.0,1321.0,3030.0,1890.6666666666667,8042.0,no,yes,8042.0,no,yes,11460.0,no,yes,9181.333333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
21,Gloria & Gloriette,"Gloria & Gloriette_Pfaffengrund,ImHeimgarten_15.csv",1540.6,391.8,128.8,1.0,"Gloria & Gloriette_Pfaffengrund,ImHeimgarten_18.csv",1540.6,391.8,128.8,1,"Gloria & Gloriette_Pfaffengrund,ImHeimgarten_21.csv",4223.7,134.9,128.8,4.0,920.9,3471.2,Heidelberg,POINT (8.6495801 49.4000123),3299.210342615182,4384.6907958858965,,7304.9,2.846092948127935,2.846092948127935,1.0381160584051652,2.2434339848870115,6384.0,transit,1540.6,car,1020.0,33.792029079579386,transit,1540.6,car,1020.0,33.792029079579386,foot,3471.2,car,3960.0,6.243341146388239,6000.0,73.827399305547,6446.0,top,3,5,162273,1491.07,30.58,47709,238,4,6.0,1.8141809290953543,1540.6,1540.6,3471.2,2184.133333333333,8481.2,no,yes,8481.2,no,yes,12342.4,no,yes,9768.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
22,Karlstorkino,"Karlstorkino_Pfaffengrund,ImHeimgarten_15.csv",1114.9,391.8,123.1,1.0,"Karlstorkino_Pfaffengrund,ImHeimgarten_18.csv",1114.9,391.8,123.1,1,"Karlstorkino_Pfaffengrund,ImHeimgarten_21.csv",1594.9,391.8,123.1,1.0,800.2,2481.4,Heidelberg,POINT (8.6495801 49.4000123),3299.210342615182,2707.4514847403657,,3824.7,2.42842540563312,2.42842540563312,1.6975681765254031,2.184806329263881,3024.5,transit,1114.9,car,600.0000000000001,46.18351421652166,transit,1114.9,car,600.0000000000001,46.18351421652166,transit,1594.9,car,1080.0,32.284155746441776,2280.0,124.65118417948509,4733.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1114.9,1114.9,1594.9,1274.9,7629.8,no,yes,7629.8,no,yes,8589.8,no,yes,7949.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
23,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImHeimgarten_15.csv",1271.9,391.8,640.1,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImHeimgarten_18.csv",1271.9,391.8,640.1,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImHeimgarten_21.csv",1271.9,391.8,640.1,0.0,398.0,1343.8,Heidelberg,POINT (8.6495801 49.4000123),3299.210342615182,1388.767129165373,,3815.7,1.091883897448992,1.091883897448992,1.091883897448992,1.091883897448992,3417.7000000000003,transit,1271.9,car,240.0,81.13059202767514,transit,1271.9,car,240.0,81.13059202767514,transit,1271.9,car,240.0,81.13059202767514,720.0,243.3917760830254,10733.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1271.9,1271.9,1271.9,1271.9,7943.8,no,yes,7943.8,no,yes,7943.8,no,yes,7943.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
24,Die Kamera,"Die Kamera_Heidelberg,Gaisbergstraße_15.csv",554.3,347.2,27.1,0.0,"Die Kamera_Heidelberg,Gaisbergstraße_18.csv",425.0,157.9,27.1,0,"Die Kamera_Heidelberg,Gaisbergstraße_21.csv",425.0,157.9,27.1,0.0,321.4,1499.8,Heidelberg,POINT (8.693478588608912 49.39907296382343),713.7481443919743,1821.997183020383,,1404.3,3.2870236027789703,4.287052195342078,4.287052195342078,3.953709331154376,1082.9,transit,554.3,car,179.99999999999994,67.52661013891395,transit,425.0,car,240.0,43.52941176470589,transit,425.0,car,240.0,43.52941176470589,660.0,154.58543366832572,570.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,554.3,425.0,425.0,468.09999999999997,6508.6,yes,yes,6250.0,yes,yes,6250.0,yes,yes,6336.2,yes,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes
25,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Gaisbergstraße_15.csv",995.7,746.9,128.8,0.0,"Gloria & Gloriette_Heidelberg,Gaisbergstraße_18.csv",995.7,746.9,128.8,0,"Gloria & Gloriette_Heidelberg,Gaisbergstraße_21.csv",1214.9,746.9,228.0,0.0,461.1,1723.4,Heidelberg,POINT (8.693478588608912 49.39907296382343),713.7481443919743,1723.8124595103018,,3206.3,1.731256864025612,1.731256864025612,1.41889246811285,1.627135398721358,2745.2000000000003,transit,995.7,car,120.0,87.94817716179573,transit,995.7,car,120.0,87.94817716179573,transit,1214.9,car,240.0000000000001,80.24528767799818,480.0000000000001,256.1416420015896,829.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,995.7,995.7,1214.9,1068.7666666666667,7391.4,no,yes,7391.4,no,yes,7829.8,no,yes,7537.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
26,Karlstorkino,"Karlstorkino_Heidelberg,Gaisbergstraße_15.csv",769.1,286.0,123.1,0.0,"Karlstorkino_Heidelberg,Gaisbergstraße_18.csv",769.1,286.0,123.1,0,"Karlstorkino_Heidelberg,Gaisbergstraße_21.csv",649.1,286.0,123.1,0.0,479.2,1424.7,Heidelberg,POINT (8.693478588608912 49.39907296382343),713.7481443919743,1631.5125487650157,,2187.3,2.121326938974146,2.121326938974146,2.5134995359189887,2.2520511379557604,1708.1,transit,769.1,car,360.0,53.19204264725003,transit,769.1,car,360.0,53.19204264725003,transit,649.1,car,240.0,63.02572793098136,960.0,169.4098132254814,2751.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,769.1,769.1,649.1,729.1,6938.2,no,yes,6938.2,no,yes,6698.2,yes,yes,6858.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
27,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Gaisbergstraße_15.csv",1478.5,286.0,352.5,1.0,"Luxor Filmpalast Heidelberg_Heidelberg,Gaisbergstraße_18.csv",1478.5,286.0,352.5,1,"Luxor Filmpalast Heidelberg_Heidelberg,Gaisbergstraße_21.csv",1898.5,286.0,352.5,1.0,439.4,1828.0,Heidelberg,POINT (8.693478588608912 49.39907296382343),713.7481443919743,2085.0093023769173,,4855.5,1.410219345537313,1.410219345537313,1.0982403488948735,1.3062263466565,4416.1,transit,1478.5,car,840.0,43.18566114305039,transit,1478.5,car,840.0,43.18566114305039,foot,1828.0,car,1260.0,33.63181459046616,2940.0,120.00313687656694,482.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1478.5,1478.5,1828.0,1595.0,8357.0,no,yes,8357.0,no,yes,9056.0,no,yes,8590.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
28,Die Kamera,"Die Kamera_Neuenheim,Jugendherberge_15.csv",724.9,157.8,27.1,1.0,"Die Kamera_Neuenheim,Jugendherberge_18.csv",724.9,157.8,27.1,1,"Die Kamera_Neuenheim,Jugendherberge_21.csv",724.9,157.8,27.1,0.0,580.5,2096.0,Heidelberg,POINT (8.662535461305172 49.41017340846859),2361.3065329203355,2234.74804601946,,2174.7,3.082836316760188,3.082836316760188,3.082836316760188,3.082836316760188,1594.1999999999998,transit,724.9,car,540.0,25.50696647813492,transit,724.9,car,540.0,25.50696647813492,transit,724.9,car,540.0,25.50696647813492,1620.0,76.52089943440475,3156.0,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,724.9,724.9,724.9,724.9,6849.8,no,yes,6849.8,no,yes,6849.8,no,yes,6849.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
29,Gloria & Gloriette,"Gloria & Gloriette_Neuenheim,Jugendherberge_15.csv",1300.4,271.6,128.8,1.0,"Gloria & Gloriette_Neuenheim,Jugendherberge_18.csv",1300.4,271.6,128.8,1,"Gloria & Gloriette_Neuenheim,Jugendherberge_21.csv",1360.4,271.6,128.8,1.0,823.1,2664.1,Heidelberg,POINT (8.662535461305172 49.41017340846859),2361.3065329203355,3252.579771505764,,3961.2,2.501214835055186,2.501214835055186,2.390899567410882,2.464443079173752,3138.1000000000004,transit,1300.4,car,900.0,30.79052599200246,transit,1300.4,car,900.0,30.79052599200246,transit,1360.4,car,960.0,29.432519847103794,2760.0,91.01357183110872,6446.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1300.4,1300.4,1360.4,1320.4,8000.8,no,yes,8000.8,no,yes,8120.8,no,yes,8040.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
30,Karlstorkino,"Karlstorkino_Neuenheim,Jugendherberge_15.csv",1840.9,157.8,123.1,2.0,"Karlstorkino_Neuenheim,Jugendherberge_18.csv",1840.9,157.8,123.1,2,"Karlstorkino_Neuenheim,Jugendherberge_21.csv",1540.9,157.8,123.1,2.0,764.7,2702.9,Heidelberg,POINT (8.662535461305172 49.41017340846859),2361.3065329203355,2916.3948212657383,,5222.700000000001,1.5842222941309894,1.5842222941309894,1.8926567728377817,1.6870337870332537,4458.000000000001,transit,1840.9,car,1560.0,15.258840784398933,transit,1840.9,car,1560.0,15.258840784398933,transit,1540.9,car,1260.0,18.22960607437212,4380.0,48.74728764316998,2751.0,top,3,5,162273,1491.07,30.58,47709,238,4,6.0,1.8141809290953543,1840.9,1840.9,1540.9,1740.9000000000003,9081.8,no,yes,9081.8,no,yes,8481.8,no,yes,8881.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
31,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Neuenheim,Jugendherberge_15.csv",857.9,157.8,640.1,0.0,"Luxor Filmpalast Heidelberg_Neuenheim,Jugendherberge_18.csv",857.9,157.8,640.1,0,"Luxor Filmpalast Heidelberg_Neuenheim,Jugendherberge_21.csv",857.9,157.8,640.1,0.0,276.7,1004.8,Heidelberg,POINT (8.662535461305172 49.41017340846859),2361.3065329203355,576.4204393681232,,2573.7,0.671897003576318,0.671897003576318,0.671897003576318,0.671897003576318,2297.0,transit,857.9,car,59.999999999999886,93.00617787620936,transit,857.9,car,59.999999999999886,93.00617787620936,transit,857.9,car,59.999999999999886,93.00617787620936,179.99999999999966,279.0185336286281,570.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,857.9,857.9,857.9,857.9,7115.8,no,yes,7115.8,no,yes,7115.8,no,yes,7115.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
32,Die Kamera,"Die Kamera_Kirchheim,KirchheimerHof_15.csv",1341.5,294.4,27.1,0.0,"Die Kamera_Kirchheim,KirchheimerHof_18.csv",1341.5,294.4,27.1,0,"Die Kamera_Kirchheim,KirchheimerHof_21.csv",1281.5,294.4,27.1,0.0,959.3,4203.9,Heidelberg,POINT (8.663877976033179 49.37418578964827),4118.837188279403,5028.0250181940455,,3964.5,3.748061884602345,3.748061884602345,3.923546639246232,3.806556802816973,3005.2,transit,1341.5,car,1020.0,23.9657100260902,transit,1341.5,car,1020.0,23.9657100260902,transit,1281.5,car,960.0,25.087787748731955,3000.0,73.01920780091234,1001.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1341.5,1341.5,1281.5,1321.5,8083.0,no,yes,8083.0,no,yes,7963.0,no,yes,8043.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
33,Gloria & Gloriette,"Gloria & Gloriette_Kirchheim,KirchheimerHof_15.csv",2043.2,294.4,128.8,1.0,"Gloria & Gloriette_Kirchheim,KirchheimerHof_18.csv",2043.2,294.4,128.8,1,"Gloria & Gloriette_Kirchheim,KirchheimerHof_21.csv",2163.2,294.4,128.8,2.0,1099.0,4462.5,Heidelberg,POINT (8.663877976033179 49.37418578964827),4118.837188279403,5225.823112527799,,6249.6,2.5576659712841616,2.5576659712841616,2.4157836134096704,2.5103718519926645,5150.6,transit,2043.2,car,1620.0,20.71260767423649,transit,2043.2,car,1620.0,20.71260767423649,transit,2163.2,car,1739.9999999999998,19.563609467455624,4980.0,60.98882481592861,620.0,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,2043.2,2043.2,2163.2,2083.2000000000003,9486.4,no,yes,9486.4,no,yes,9726.4,no,yes,9566.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
34,Karlstorkino,"Karlstorkino_Kirchheim,KirchheimerHof_15.csv",657.5,294.4,123.1,0.0,"Karlstorkino_Kirchheim,KirchheimerHof_18.csv",657.5,294.4,123.1,0,"Karlstorkino_Kirchheim,KirchheimerHof_21.csv",657.5,294.4,123.1,0.0,511.0,1774.2,Heidelberg,POINT (8.663877976033179 49.37418578964827),4118.837188279403,1879.1506942927765,,1972.5,2.8580238696468085,2.8580238696468085,2.8580238696468085,2.8580238696468085,1461.5,transit,657.5,car,240.0,63.49809885931559,transit,657.5,car,240.0,63.49809885931559,transit,657.5,car,240.0,63.49809885931559,720.0,190.4942965779468,3715.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,657.5,657.5,657.5,657.5,6715.0,yes,yes,6715.0,yes,yes,6715.0,yes,yes,6715.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
35,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Kirchheim,KirchheimerHof_15.csv",1306.9,294.4,352.5,0.0,"Luxor Filmpalast Heidelberg_Kirchheim,KirchheimerHof_18.csv",1306.9,294.4,352.5,0,"Luxor Filmpalast Heidelberg_Kirchheim,KirchheimerHof_21.csv",1306.9,294.4,352.5,0.0,679.1,3066.7,Heidelberg,POINT (8.663877976033179 49.37418578964827),4118.837188279403,3511.4410479678254,,3920.7,2.686847538425148,2.686847538425148,2.686847538425148,2.686847538425148,3241.6000000000004,transit,1306.9,car,660.0000000000001,49.498813987298185,transit,1306.9,car,660.0000000000001,49.498813987298185,transit,1306.9,car,660.0000000000001,49.498813987298185,1980.0000000000005,148.49644196189456,3324.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1306.9,1306.9,1306.9,1306.9,8013.8,no,yes,8013.8,no,yes,8013.8,no,yes,8013.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
36,Die Kamera,"Die Kamera_Handschuhsheim,Rolloßweg_15.csv",513.9,246.8,27.1,0.0,"Die Kamera_Handschuhsheim,Rolloßweg_18.csv",513.9,246.8,27.1,0,"Die Kamera_Handschuhsheim,Rolloßweg_21.csv",513.9,246.8,27.1,0.0,321.5,1572.5,Heidelberg,POINT (8.679410698918648 49.430658041954835),3000.5055501378533,1931.486403600457,,1541.6999999999998,3.758486872155005,3.758486872155005,3.758486872155005,3.7584868721550055,1220.1999999999998,transit,513.9,car,240.0,53.29830706363106,transit,513.9,car,240.0,53.29830706363106,transit,513.9,car,240.0,53.29830706363106,719.9999999999998,159.8949211908932,570.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,513.9,513.9,513.9,513.9,6427.8,yes,yes,6427.8,yes,yes,6427.8,yes,yes,6427.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
37,Gloria & Gloriette,"Gloria & Gloriette_Handschuhsheim,Rolloßweg_15.csv",1575.6,246.8,128.8,1.0,"Gloria & Gloriette_Handschuhsheim,Rolloßweg_18.csv",1575.6,246.8,128.8,1,"Gloria & Gloriette_Handschuhsheim,Rolloßweg_21.csv",1395.6,246.8,128.8,1.0,837.6,2728.1,Heidelberg,POINT (8.679410698918648 49.430658041954835),3000.5055501378533,2923.65002958436,,4546.799999999999,1.855578845890048,1.855578845890048,2.0949054382232446,1.9353543766677803,3709.2,transit,1575.6,car,1200.0,23.83853769992384,transit,1575.6,car,1200.0,23.83853769992384,transit,1395.6,car,1020.0,26.913155631986243,3420.0,74.59023103183392,2701.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1575.6,1575.6,1395.6,1515.5999999999997,8551.2,no,yes,8551.2,no,yes,8191.2,no,yes,8431.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
38,Karlstorkino,"Karlstorkino_Handschuhsheim,Rolloßweg_15.csv",1449.9,246.8,123.1,1.0,"Karlstorkino_Handschuhsheim,Rolloßweg_18.csv",1449.9,246.8,123.1,1,"Karlstorkino_Handschuhsheim,Rolloßweg_21.csv",1580.6,317.5,123.1,1.0,979.0,4007.9,Heidelberg,POINT (8.679410698918648 49.430658041954835),3000.5055501378533,4869.50346534516,,4480.4,3.358509873332754,3.358509873332754,3.0807942966880684,3.265938014451192,3501.4,transit,1449.9,car,1080.0,25.512104283054,transit,1449.9,car,1080.0,25.512104283054,transit,1580.6,car,1140.0,27.8754903201316,3300.0,78.8996988862396,129.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1449.9,1449.9,1580.6,1493.4666666666665,8299.8,no,yes,8299.8,no,yes,8561.2,no,yes,8386.933333333332,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
39,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Handschuhsheim,Rolloßweg_15.csv",1319.3,246.8,352.5,1.0,"Luxor Filmpalast Heidelberg_Handschuhsheim,Rolloßweg_18.csv",1319.3,246.8,352.5,1,"Luxor Filmpalast Heidelberg_Handschuhsheim,Rolloßweg_21.csv",1330.0,317.5,352.5,1.0,577.5,2673.2,Heidelberg,POINT (8.679410698918648 49.430658041954835),3000.5055501378533,2923.7902253119623,,3968.6,2.2161678354521053,2.2161678354521053,2.198338515272152,2.2102247287254544,3391.1,transit,1319.3,car,720.0,45.42560448722807,transit,1319.3,car,720.0,45.42560448722807,transit,1330.0,car,660.0,50.37593984962406,2100.0,141.2271488240802,7474.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1319.3,1319.3,1330.0,1322.8666666666666,8038.6,no,yes,8038.6,no,yes,8060.0,no,yes,8045.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
40,Die Kamera,"Die Kamera_Heidelberg,Hauptbahnhof_15.csv",384.5,57.4,27.1,0.0,"Die Kamera_Heidelberg,Hauptbahnhof_18.csv",384.5,57.4,27.1,0,"Die Kamera_Heidelberg,Hauptbahnhof_21.csv",384.5,57.4,27.1,0.0,420.4,1486.2,Heidelberg,POINT (8.68402727611882 49.40201190450954),837.2770860351412,1608.3315342208614,,1153.5,4.18291686403345,4.18291686403345,4.18291686403345,4.18291686403345,733.1,transit,384.5,transit,300.0,21.976592977893368,transit,384.5,transit,300.0,21.976592977893368,transit,384.5,transit,300.0,21.976592977893368,900.0,65.9297789336801,129.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,384.5,384.5,384.5,384.5,6169.0,yes,yes,6169.0,yes,yes,6169.0,yes,yes,6169.0,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
41,Gloria & Gloriette,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_15.csv",934.1,265.3,128.8,1.0,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_18.csv",934.1,265.3,128.8,1,"Gloria & Gloriette_Heidelberg,Hauptbahnhof_21.csv",1185.1,456.3,128.8,0.0,560.1,1744.8,Heidelberg,POINT (8.68402727611882 49.40201190450954),837.2770860351412,2002.254597729208,,3053.3,2.1435120412474125,2.1435120412474125,1.689523751353648,1.9921826112828245,2493.2000000000003,transit,934.1,car,540.0,42.19034364629055,transit,934.1,car,540.0,42.19034364629055,transit,1185.1,car,599.9999999999999,49.37136106657667,1680.0,133.75204835915775,3156.0,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,934.1,934.1,1185.1,1017.7666666666668,7268.2,no,yes,7268.2,no,yes,7770.2,no,yes,7435.533333333334,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
42,Karlstorkino,"Karlstorkino_Heidelberg,Hauptbahnhof_15.csv",900.5,57.4,123.1,1.0,"Karlstorkino_Heidelberg,Hauptbahnhof_18.csv",900.5,57.4,123.1,1,"Karlstorkino_Heidelberg,Hauptbahnhof_21.csv",1020.5,57.4,123.1,1.0,517.3,1398.4,Heidelberg,POINT (8.68402727611882 49.40201190450954),837.2770860351412,1697.8041912607605,,2821.5,1.8854016560363804,1.8854016560363804,1.663698374581833,1.8115005622181977,2304.2,transit,900.5,car,720.0,20.044419766796224,transit,900.5,car,720.0,20.044419766796224,transit,1020.5,car,840.0,17.687408133268008,2280.0,57.776247666860456,10555.0,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,900.5,900.5,1020.5,940.5,7201.0,no,yes,7201.0,no,yes,7441.0,no,yes,7281.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
43,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_15.csv",1012.8,540.3,352.5,0.0,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_18.csv",1012.8,540.3,352.5,0,"Luxor Filmpalast Heidelberg_Heidelberg,Hauptbahnhof_21.csv",977.8,265.3,352.5,1.0,305.3,1205.8,Heidelberg,POINT (8.68402727611882 49.40201190450954),837.2770860351412,1329.4388411911416,,3003.4,1.3126370864841446,1.3126370864841446,1.359622459798672,1.328298877588987,2698.0999999999995,transit,1012.8,car,120.0,88.1516587677725,transit,1012.8,car,120.0,88.1516587677725,transit,977.8,car,360.0,63.18265493966046,600.0,239.48597247520547,570.0,top,3,5,162273,1491.07,30.58,47709,238,4,1.0,1.8141809290953543,1012.8,1012.8,977.8,1001.1333333333332,7425.6,no,yes,7425.6,no,yes,7355.6,no,yes,7402.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
44,Die Kamera,"Die Kamera_Schlierbach,Wolfsbrunnensteig_15.csv",939.9,372.8,27.1,0.0,"Die Kamera_Schlierbach,Wolfsbrunnensteig_18.csv",939.9,372.8,27.1,0,"Die Kamera_Schlierbach,Wolfsbrunnensteig_21.csv",879.9,372.8,27.1,0.0,924.4,3383.6,Heidelberg,POINT (8.738858608025605 49.415160523169746),3408.5514388416723,3379.589387057864,,2759.7,3.595690378825262,3.595690378825262,3.840878948809937,3.677419902153488,1835.3,transit,939.9,car,540.0,42.54707947654006,transit,939.9,car,540.0,42.54707947654006,transit,879.9,transit,480.0,45.44834640300035,1560.0,130.54250535608048,7474.0,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,939.9,939.9,879.9,919.9,7279.8,no,yes,7279.8,no,yes,7159.8,no,yes,7239.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
