,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
27,men,689.1,6778.2,no,yes,689.1,6778.2,foot,no,yes,689.1,6778.2,foot,no,yes,689.1,6778.2,foot,no,yes
28,men,2376.6,10153.2,no,yes,2376.6,10153.2,foot,no,yes,2376.6,10153.2,foot,no,yes,2376.6,10153.2,foot,no,yes
29,men,2936.6999999999994,11273.399999999998,no,yes,2936.7,11273.4,foot,no,yes,2936.7,11273.4,foot,no,yes,2936.7,11273.4,foot,no,yes
30,men,576.7,6553.4,no,yes,576.7,6553.4,foot,no,yes,576.7,6553.4,foot,no,yes,576.7,6553.4,foot,no,yes
31,men,608.0,6616.0,no,yes,608.0,6616.0,foot,no,yes,608.0,6616.0,foot,no,yes,608.0,6616.0,foot,no,yes
32,men,622.1,6644.2,no,yes,622.1,6644.2,foot,no,yes,622.1,6644.2,foot,no,yes,622.1,6644.2,foot,no,yes
33,men,1774.7,8949.4,no,yes,1774.7,8949.4,foot,no,yes,1774.7,8949.4,foot,no,yes,1774.7,8949.4,foot,no,yes
34,men,1014.1,7428.2,no,yes,1014.1,7428.2,foot,no,yes,1014.1,7428.2,foot,no,yes,1014.1,7428.2,foot,no,yes
35,men,1326.7,8053.4,no,yes,1326.7,8053.4,foot,no,yes,1326.7,8053.4,foot,no,yes,1326.7,8053.4,foot,no,yes
36,men,501.8999999999999,6403.8,no,yes,501.9,6403.8,foot,no,yes,501.9,6403.8,foot,no,yes,501.9,6403.8,foot,no,yes
37,men,2357.0,10114.0,no,yes,2357.0,10114.0,foot,no,yes,2357.0,10114.0,foot,no,yes,2357.0,10114.0,foot,no,yes
38,men,2927.6,11255.2,no,yes,2927.6,11255.2,foot,no,yes,2927.6,11255.2,foot,no,yes,2927.6,11255.2,foot,no,yes
39,men,794.2000000000002,6988.400000000001,no,yes,794.2,6988.4,foot,no,yes,794.2,6988.4,foot,no,yes,794.2,6988.4,foot,no,yes
40,men,756.5,6913.0,no,yes,756.5,6913.0,foot,no,yes,756.5,6913.0,foot,no,yes,756.5,6913.0,foot,no,yes
41,men,804.7000000000002,7009.400000000001,no,yes,804.7,7009.4,foot,no,yes,804.7,7009.4,foot,no,yes,804.7,7009.4,foot,no,yes
42,men,724.9666666666667,6849.933333333333,no,yes,601.9,6603.8,transit,no,yes,786.5,6973.0,foot,no,yes,786.5,6973.0,foot,no,yes
43,men,813.0,7026.0,no,yes,813.0,7026.0,foot,no,yes,813.0,7026.0,foot,no,yes,813.0,7026.0,foot,no,yes
44,men,564.3,6528.6,no,yes,564.3,6528.6,foot,no,yes,564.3,6528.6,foot,no,yes,564.3,6528.6,foot,no,yes
45,men,1854.4000000000003,9108.800000000001,no,yes,1854.4,9108.8,foot,no,yes,1854.4,9108.8,foot,no,yes,1854.4,9108.8,foot,no,yes
46,men,560.1,6520.2,no,yes,560.1,6520.2,foot,no,yes,560.1,6520.2,foot,no,yes,560.1,6520.2,foot,no,yes
47,men,852.6333333333333,7105.266666666666,no,yes,654.9,6709.8,transit,no,yes,951.5,7303.0,foot,no,yes,951.5,7303.0,foot,no,yes
48,men,107.40000000000002,5614.8,yes,yes,107.4,5614.8,foot,yes,yes,107.4,5614.8,foot,yes,yes,107.4,5614.8,foot,yes,yes
49,men,3218.1999999999994,11836.399999999998,no,yes,3218.2,11836.4,foot,no,yes,3218.2,11836.4,foot,no,yes,3218.2,11836.4,foot,no,yes
50,men,1011.4666666666666,7422.933333333333,no,yes,870.8,7141.6,transit,no,yes,1081.8,7563.6,foot,no,yes,1081.8,7563.6,foot,no,yes
51,men,852.6333333333333,7105.266666666666,no,yes,654.9,6709.8,transit,no,yes,951.5,7303.0,foot,no,yes,951.5,7303.0,foot,no,yes
52,men,1010.3666666666668,7420.733333333334,no,yes,935.3,7270.6,transit,no,yes,1047.9,7495.8,foot,no,yes,1047.9,7495.8,foot,no,yes
53,men,850.5333333333334,7101.066666666667,no,yes,789.2,6978.4,transit,no,yes,881.2,7162.4,foot,no,yes,881.2,7162.4,foot,no,yes
54,men,712.6,6825.2,no,yes,712.6,6825.2,foot,no,yes,712.6,6825.2,foot,no,yes,712.6,6825.2,foot,no,yes
55,men,776.0,6952.0,no,yes,776.0,6952.0,foot,no,yes,776.0,6952.0,foot,no,yes,776.0,6952.0,foot,no,yes
56,men,332.4,6064.8,yes,yes,332.4,6064.8,foot,yes,yes,332.4,6064.8,foot,yes,yes,332.4,6064.8,foot,yes,yes
57,men,677.0,6754.0,no,yes,677.0,6754.0,foot,no,yes,677.0,6754.0,foot,no,yes,677.0,6754.0,foot,no,yes
58,men,874.4,7148.8,no,yes,874.4,7148.8,foot,no,yes,874.4,7148.8,foot,no,yes,874.4,7148.8,foot,no,yes
59,men,1039.1333333333332,7478.266666666666,no,yes,961.8,7323.6,transit,no,yes,1077.8,7555.6,foot,no,yes,1077.8,7555.6,foot,no,yes
60,men,1733.2666666666667,8866.533333333333,no,yes,1709.2,8818.4,transit,no,yes,1745.3,8890.6,foot,no,yes,1745.3,8890.6,foot,no,yes
61,men,646.0333333333334,6692.066666666667,no,yes,504.7,6409.4,transit,no,yes,716.7,6833.4,foot,no,yes,716.7,6833.4,foot,no,yes
62,men,2949.3000000000006,11298.600000000002,no,yes,2949.3,11298.6,foot,no,yes,2949.3,11298.6,foot,no,yes,2949.3,11298.6,foot,no,yes
63,men,467.8,6335.6,no,yes,467.8,6335.6,foot,no,yes,467.8,6335.6,foot,no,yes,467.8,6335.6,foot,no,yes
64,men,843.1,7086.2,no,yes,843.1,7086.2,foot,no,yes,843.1,7086.2,foot,no,yes,843.1,7086.2,foot,no,yes
65,men,683.5333333333333,6767.066666666667,no,yes,616.4,6632.8,transit,no,yes,717.1,6834.2,foot,no,yes,717.1,6834.2,foot,no,yes
66,men,756.5,6913.0,no,yes,756.5,6913.0,foot,no,yes,756.5,6913.0,foot,no,yes,756.5,6913.0,foot,no,yes
67,men,148.8,5697.6,yes,yes,148.8,5697.6,foot,yes,yes,148.8,5697.6,foot,yes,yes,148.8,5697.6,foot,yes,yes
68,men,790.7999999999998,6981.599999999999,no,yes,790.8,6981.6,foot,no,yes,790.8,6981.6,foot,no,yes,790.8,6981.6,foot,no,yes
69,men,2125.6,9651.2,no,yes,2125.6,9651.2,foot,no,yes,2125.6,9651.2,foot,no,yes,2125.6,9651.2,foot,no,yes
70,men,749.1,6898.2,no,yes,749.1,6898.2,foot,no,yes,749.1,6898.2,foot,no,yes,749.1,6898.2,foot,no,yes
71,men,1814.8,9029.6,no,yes,1814.8,9029.6,foot,no,yes,1814.8,9029.6,foot,no,yes,1814.8,9029.6,foot,no,yes
72,men,148.8,5697.6,yes,yes,148.8,5697.6,foot,yes,yes,148.8,5697.6,foot,yes,yes,148.8,5697.6,foot,yes,yes
73,men,1060.7,7521.4,no,yes,1060.7,7521.4,foot,no,yes,1060.7,7521.4,foot,no,yes,1060.7,7521.4,foot,no,yes
74,men,713.2999999999998,6826.599999999999,no,yes,713.3,6826.6,foot,no,yes,713.3,6826.6,foot,no,yes,713.3,6826.6,foot,no,yes
75,men,744.2999999999998,6888.599999999999,no,yes,744.3,6888.6,foot,no,yes,744.3,6888.6,foot,no,yes,744.3,6888.6,foot,no,yes
