,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
104,65 and over,2709.7000000000003,10819.400000000001,no,yes,2729.1,10858.2,transit,no,yes,2609.1,10618.2,transit,no,yes,2790.9,10981.8,foot,no,yes
105,65 and over,978.7000000000002,7357.400000000001,no,yes,978.7,7357.4,transit,no,yes,978.7,7357.4,transit,no,yes,978.7,7357.4,transit,no,yes
106,65 and over,2013.6666666666667,9427.333333333334,no,yes,1941.2,9282.4,transit,no,yes,1941.2,9282.4,transit,no,yes,2158.6,9717.2,foot,no,yes
107,65 and over,835.6666666666666,7071.333333333333,no,yes,853.6,7107.2,foot,no,yes,799.8,6999.6,transit,no,yes,853.6,7107.2,foot,no,yes
108,65 and over,1825.0666666666666,9050.133333333333,no,yes,1825.1,9050.2,foot,no,yes,1825.1,9050.2,foot,no,yes,1825.0,9050.0,transit,no,yes
109,65 and over,447.1000000000001,6294.2,yes,yes,447.1,6294.2,foot,yes,yes,447.1,6294.2,foot,yes,yes,447.1,6294.2,foot,yes,yes
110,65 and over,2007.9000000000003,9415.800000000001,no,yes,2007.9,9415.8,foot,no,yes,2007.9,9415.8,foot,no,yes,2007.9,9415.8,foot,no,yes
111,65 and over,884.7999999999998,7169.599999999999,no,yes,884.8,7169.6,foot,no,yes,884.8,7169.6,foot,no,yes,884.8,7169.6,foot,no,yes
112,65 and over,986.2999999999998,7372.599999999999,no,yes,986.3,7372.6,transit,no,yes,986.3,7372.6,transit,no,yes,986.3,7372.6,transit,no,yes
113,65 and over,1059.3666666666666,7518.733333333334,no,yes,986.5,7373.0,transit,no,yes,986.5,7373.0,transit,no,yes,1205.1,7810.2,transit,no,yes
114,65 and over,1316.8,8033.6,no,yes,1316.8,8033.6,foot,no,yes,1316.8,8033.6,foot,no,yes,1316.8,8033.6,foot,no,yes
115,65 and over,986.6333333333333,7373.266666666666,no,yes,890.9,7181.8,transit,no,yes,1034.5,7469.0,foot,no,yes,1034.5,7469.0,foot,no,yes
116,65 and over,1451.5999999999997,8303.199999999999,no,yes,1451.6,8303.2,foot,no,yes,1451.6,8303.2,foot,no,yes,1451.6,8303.2,foot,no,yes
117,65 and over,286.7,5973.4,yes,yes,286.7,5973.4,foot,yes,yes,286.7,5973.4,foot,yes,yes,286.7,5973.4,foot,yes,yes
118,65 and over,1353.6666666666665,8107.333333333333,no,yes,1693.8,8787.6,foot,no,yes,1183.6,7767.2,transit,no,yes,1183.6,7767.2,transit,no,yes
119,65 and over,296.5,5993.0,yes,yes,296.5,5993.0,foot,yes,yes,296.5,5993.0,foot,yes,yes,296.5,5993.0,foot,yes,yes
120,65 and over,940.9666666666667,7281.933333333333,no,yes,917.9,7235.8,transit,no,yes,952.5,7305.0,foot,no,yes,952.5,7305.0,foot,no,yes
121,65 and over,516.8,6433.6,yes,yes,516.8,6433.6,foot,yes,yes,516.8,6433.6,foot,yes,yes,516.8,6433.6,foot,yes,yes
122,65 and over,1538.1666666666667,8476.333333333334,no,yes,1694.4,8788.8,transit,no,yes,1225.7,7851.4,transit,no,yes,1694.4,8788.8,transit,no,yes
123,65 and over,345.5,6091.0,yes,yes,345.5,6091.0,foot,yes,yes,345.5,6091.0,foot,yes,yes,345.5,6091.0,foot,yes,yes
124,65 and over,1234.3333333333333,7868.666666666666,no,yes,1011.7,7423.4,transit,no,yes,1231.7,7863.4,transit,no,yes,1459.6,8319.2,foot,no,yes
125,65 and over,389.0,6178.0,yes,yes,389.0,6178.0,foot,yes,yes,389.0,6178.0,foot,yes,yes,389.0,6178.0,foot,yes,yes
126,65 and over,2673.1666666666665,10746.333333333332,no,yes,2692.6,10785.2,transit,no,yes,2572.6,10545.2,transit,no,yes,2754.3,10908.6,foot,no,yes
127,65 and over,942.2000000000002,7284.400000000001,no,yes,942.2,7284.4,transit,no,yes,942.2,7284.4,transit,no,yes,942.2,7284.4,transit,no,yes
128,65 and over,1758.9666666666665,8917.933333333332,no,yes,1564.6,8529.2,transit,no,yes,1564.6,8529.2,transit,no,yes,2147.7,9695.4,foot,no,yes
129,65 and over,1252.6,7905.2,no,yes,1247.4,7894.8,transit,no,yes,1228.3,7856.6,transit,no,yes,1282.1,7964.2,foot,no,yes
130,65 and over,580.1666666666666,6560.333333333333,no,yes,431.3,6262.6,transit,yes,yes,431.3,6262.6,transit,yes,yes,877.9,7155.8,foot,no,yes
131,65 and over,784.9666666666667,6969.933333333333,no,yes,783.4,6966.8,transit,no,yes,783.4,6966.8,transit,no,yes,788.1,6976.2,transit,no,yes
132,65 and over,1404.2666666666667,8208.533333333333,no,yes,1433.2,8266.4,transit,no,yes,1433.2,8266.4,transit,no,yes,1346.4,8092.8,transit,no,yes
