,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
67,women,1718.7,8837.4,no,yes,1141.6,7683.2,transit,no,yes,1141.6,7683.2,transit,no,yes,2872.9,11145.8,transit,no,yes
68,women,1367.3333333333333,8134.666666666666,no,yes,868.8,7137.6,transit,no,yes,868.8,7137.6,transit,no,yes,2364.4,10128.8,foot,no,yes
69,women,1396.7333333333333,8193.466666666667,no,yes,957.3,7314.6,transit,no,yes,957.3,7314.6,transit,no,yes,2275.6,9951.2,foot,no,yes
70,women,1971.3666666666668,9342.733333333334,no,yes,2047.5,9495.0,foot,no,yes,2047.5,9495.0,foot,no,yes,1819.1,9038.2,transit,no,yes
71,women,1415.3,8230.6,no,yes,1415.3,8230.6,transit,no,yes,1415.3,8230.6,transit,no,yes,1415.3,8230.6,transit,no,yes
72,women,406.7,6213.4,yes,yes,406.7,6213.4,foot,yes,yes,406.7,6213.4,foot,yes,yes,406.7,6213.4,foot,yes,yes
73,women,2067.6333333333337,9535.266666666666,no,yes,2143.8,9687.6,foot,no,yes,2143.8,9687.6,foot,no,yes,1915.3,9230.6,transit,no,yes
74,women,3775.4,12950.8,no,yes,3775.4,12950.8,foot,no,yes,3775.4,12950.8,foot,no,yes,3775.4,12950.8,foot,no,yes
75,women,4392.6,14185.2,no,yes,4392.6,14185.2,foot,no,yes,4392.6,14185.2,foot,no,yes,4392.6,14185.2,foot,no,yes
76,women,2238.766666666667,9877.533333333333,no,yes,2314.9,10029.8,foot,no,yes,2314.9,10029.8,foot,no,yes,2086.5,9573.0,transit,no,yes
77,women,2567.5333333333333,10535.066666666666,no,yes,2643.7,10687.4,foot,no,yes,2643.7,10687.4,foot,no,yes,2415.2,10230.4,transit,no,yes
78,women,2247.1333333333337,9894.266666666666,no,yes,2323.3,10046.6,foot,no,yes,2323.3,10046.6,foot,no,yes,2094.8,9589.6,transit,no,yes
79,women,3809.0,13018.0,no,yes,3809.0,13018.0,foot,no,yes,3809.0,13018.0,foot,no,yes,3809.0,13018.0,foot,no,yes
80,women,2212.4666666666667,9824.933333333334,no,yes,2288.6,9977.2,foot,no,yes,2288.6,9977.2,foot,no,yes,2060.2,9520.4,transit,no,yes
81,women,3789.0,12978.0,no,yes,3789.0,12978.0,foot,no,yes,3789.0,12978.0,foot,no,yes,3789.0,12978.0,foot,no,yes
82,women,2047.033333333333,9494.066666666666,no,yes,2123.2,9646.4,foot,no,yes,2123.2,9646.4,foot,no,yes,1894.7,9189.4,transit,no,yes
83,women,1958.4333333333332,9316.866666666667,no,yes,2034.6,9469.2,foot,no,yes,2034.6,9469.2,foot,no,yes,1806.1,9012.2,transit,no,yes
84,women,3933.6,13267.2,no,yes,3109.2,11618.4,transit,no,yes,4345.8,14091.6,foot,no,yes,4345.8,14091.6,foot,no,yes
85,women,3643.9,12687.8,no,yes,3643.9,12687.8,foot,no,yes,3643.9,12687.8,foot,no,yes,3643.9,12687.8,foot,no,yes
86,women,2126.0333333333333,9652.066666666666,no,yes,2202.2,9804.4,foot,no,yes,2202.2,9804.4,foot,no,yes,1973.7,9347.4,transit,no,yes
87,women,2501.8333333333335,10403.666666666668,no,yes,2578.0,10556.0,foot,no,yes,2578.0,10556.0,foot,no,yes,2349.5,10099.0,transit,no,yes
88,women,448.3,6296.6,yes,yes,448.3,6296.6,foot,yes,yes,448.3,6296.6,foot,yes,yes,448.3,6296.6,foot,yes,yes
89,women,1997.3333333333333,9394.666666666666,no,yes,2073.5,9547.0,foot,no,yes,2073.5,9547.0,foot,no,yes,1845.0,9090.0,transit,no,yes
90,women,2065.766666666667,9531.533333333333,no,yes,2141.9,9683.8,foot,no,yes,2141.9,9683.8,foot,no,yes,1913.5,9227.0,transit,no,yes
91,women,1393.3333333333333,8186.666666666666,no,yes,947.0,7294.0,transit,no,yes,947.0,7294.0,transit,no,yes,2286.0,9972.0,foot,no,yes
92,women,3775.4,12950.8,no,yes,3775.4,12950.8,foot,no,yes,3775.4,12950.8,foot,no,yes,3775.4,12950.8,foot,no,yes
93,women,3822.1999999999994,13044.399999999998,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes
94,women,481.43333333333334,6362.866666666667,yes,yes,453.0,6306.0,transit,yes,yes,453.0,6306.0,transit,yes,yes,538.3,6476.6,foot,yes,yes
95,women,448.3,6296.6,yes,yes,448.3,6296.6,foot,yes,yes,448.3,6296.6,foot,yes,yes,448.3,6296.6,foot,yes,yes
96,women,381.5,6163.0,yes,yes,381.5,6163.0,foot,yes,yes,381.5,6163.0,foot,yes,yes,381.5,6163.0,foot,yes,yes
97,women,495.3333333333333,6390.666666666667,yes,yes,494.7,6389.4,transit,yes,yes,494.7,6389.4,transit,yes,yes,496.6,6393.2,foot,yes,yes
98,women,2070.933333333333,9541.866666666665,no,yes,2147.1,9694.2,foot,no,yes,2147.1,9694.2,foot,no,yes,1918.6,9237.2,transit,no,yes
99,women,534.3,6468.6,yes,yes,534.3,6468.6,foot,yes,yes,534.3,6468.6,foot,yes,yes,534.3,6468.6,foot,yes,yes
100,women,2706.5,10813.0,no,yes,2706.5,10813.0,foot,no,yes,2706.5,10813.0,foot,no,yes,2706.5,10813.0,foot,no,yes
101,women,1586.1666666666667,8572.333333333334,no,yes,932.7,7265.4,transit,no,yes,932.7,7265.4,transit,no,yes,2893.1,11186.2,transit,no,yes
102,women,3882.3333333333335,13164.666666666668,no,yes,2877.8,11155.6,transit,no,yes,4384.6,14169.2,foot,no,yes,4384.6,14169.2,foot,no,yes
103,women,4498.5,14397.0,no,yes,4498.5,14397.0,foot,no,yes,4498.5,14397.0,foot,no,yes,4498.5,14397.0,foot,no,yes
0,men,2687.6,10775.2,no,yes,2687.6,10775.2,foot,no,yes,2687.6,10775.2,foot,no,yes,2687.6,10775.2,foot,no,yes
1,men,3933.6,13267.2,no,yes,3109.2,11618.4,transit,no,yes,4345.8,14091.6,foot,no,yes,4345.8,14091.6,foot,no,yes
2,men,2034.5999999999997,9469.199999999999,no,yes,2034.6,9469.2,foot,no,yes,2034.6,9469.2,foot,no,yes,2034.6,9469.2,foot,no,yes
3,men,805.1,7010.2,no,yes,805.1,7010.2,transit,no,yes,805.1,7010.2,transit,no,yes,805.1,7010.2,transit,no,yes
