,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
280,Puschkino,Puschkino_Zoo_15.csv,409.1,147.8,141.3,0.0,Puschkino_Zoo_18.csv,409.1,147.8,141.3,0.0,Puschkino_Zoo_21.csv,409.1,147.8,141.3,0.0,175.5,780.4,Halle (Saale),POINT (11.965024322039769 51.49882026129474),2071.8396145598813,803.0624852096638,,1227.3000000000002,1.9629980083345484,1.9629980083345484,1.9629980083345484,1.9629980083345484,1051.8000000000002,transit,409.1,car,120.0,70.66731850403325,transit,409.1,car,120.0,70.66731850403325,transit,409.1,car,120.0,70.66731850403325,360.0,212.00195551209976,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,409.1,409.1,409.1,409.1000000000001,6218.2,yes,yes,6218.2,yes,yes,6218.2,yes,yes,6218.2,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
281,CinemaxX,CinemaxX_Zoo_15.csv,844.1,168.2,195.9,0.0,CinemaxX_Zoo_18.csv,784.1,168.2,195.9,0.0,CinemaxX_Zoo_21.csv,1243.7,147.8,195.9,2.0,399.7,2061.3,Halle (Saale),POINT (11.965024322039769 51.49882026129474),2071.8396145598813,2321.649247452091,,2871.9,2.75044336861994,2.960909638377874,1.866727705597886,2.5260269041985666,2472.2000000000003,transit,844.1,car,480.0,43.13469968013269,transit,784.1,car,420.0,46.43540364749394,transit,1243.7,car,900.0,27.63528182037469,1800.0,117.20538514800133,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,844.1,784.1,1243.7,957.3000000000001,7088.2,no,yes,6968.2,no,yes,7887.4,no,yes,7314.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
282,Bel Etage,Bel Etage_Zoo_15.csv,1105.4,168.2,337.2,0.0,Bel Etage_Zoo_18.csv,1045.4,168.2,337.2,0.0,Bel Etage_Zoo_21.csv,1445.0,147.8,337.2,2.0,516.8,2464.8,Halle (Saale),POINT (11.965024322039769 51.49882026129474),2071.8396145598813,2897.011780979816,,3595.8,2.6207814193774346,2.771199331337112,2.004852443584648,2.4656110647663976,3079.0,transit,1105.4,car,600.0000000000001,45.72100597068933,transit,1045.4,car,540.0000000000001,48.34513105031567,transit,1445.0,car,960.0,33.564013840830455,2100.0,127.63015086183546,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1105.4,1045.4,1445.0,1198.6000000000001,7610.8,no,yes,7490.8,no,yes,8290.0,no,yes,7797.200000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
283,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Zoo_15.csv,2687.5,1468.2,79.3,1.0,Prisma Cinema Halle-Neustadt_Zoo_18.csv,2687.5,1468.2,79.3,1.0,Prisma Cinema Halle-Neustadt_Zoo_21.csv,1889.3,370.0,79.3,1.0,756.1,3470.2,Halle (Saale),POINT (11.965024322039769 51.49882026129474),2071.8396145598813,3805.624315025762,,7264.3,1.416046256753772,1.416046256753772,2.0143038771109736,1.6154654635395058,6508.2,transit,2687.5,car,1140.0,57.581395348837205,transit,2687.5,car,1140.0,57.581395348837205,transit,1889.3,car,1440.0,23.781294659397663,3720.0,138.94408535707208,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2687.5,2687.5,1889.3,2421.4333333333334,10775.0,no,yes,10775.0,no,yes,9178.6,no,yes,10242.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
284,Luchs,Luchs_Zoo_15.csv,297.0,168.2,68.8,0.0,Luchs_Zoo_18.csv,297.0,168.2,68.8,0.0,Luchs_Zoo_21.csv,276.6,147.8,68.8,0.0,231.1,817.4,Halle (Saale),POINT (11.965024322039769 51.49882026129474),2071.8396145598813,851.3777686760914,,870.6,2.866591813724213,2.866591813724213,3.0780107327407493,2.9370647867297253,639.5,transit,297.0,car,60.0,79.7979797979798,transit,297.0,car,60.0,79.7979797979798,transit,276.6,car,60.0,78.30802603036877,180.0,237.9039856263284,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,297.0,297.0,276.6,290.2,5994.0,yes,yes,5994.0,yes,yes,5953.2,yes,yes,5980.4,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
285,Puschkino,Puschkino_Triftstraße_15.csv,669.5,408.2,141.3,0.0,Puschkino_Triftstraße_18.csv,559.6,298.3,141.3,0.0,Puschkino_Triftstraße_21.csv,559.6,298.3,141.3,0.0,76.5,327.3,Halle (Saale),POINT (11.9644486 51.49386875),1532.3653437470227,319.6045012172208,,1788.6999999999998,0.4773778957688137,0.5711302737977497,0.5711302737977497,0.5398794811214377,1712.1999999999998,foot,327.3,car,120.0,82.07617625093353,foot,327.3,car,120.0,78.55611150822016,foot,327.3,car,120.0,78.55611150822016,360.0,239.18839926737385,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,327.3,327.3,327.3,327.3,6054.6,yes,yes,6054.6,yes,yes,6054.6,yes,yes,6054.6,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes
286,CinemaxX,CinemaxX_Triftstraße_15.csv,794.2,298.3,195.9,0.0,CinemaxX_Triftstraße_18.csv,734.2,298.3,195.9,0.0,CinemaxX_Triftstraße_21.csv,1332.2,596.3,195.9,2.0,331.5,1604.0,Halle (Saale),POINT (11.9644486 51.49386875),1532.3653437470227,1873.6481711646968,,2860.6000000000004,2.3591641540729,2.551958827519336,1.4064315952294677,2.1058515256072345,2529.1000000000004,transit,794.2,car,300.0,62.22613951145807,transit,734.2,car,240.0,67.31135930264233,transit,1332.2,car,540.0000000000001,59.46554571385677,1080.0,189.0030445279572,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,794.2,734.2,1332.2,953.5333333333334,6988.4,no,yes,6868.4,no,yes,8064.4,no,yes,7307.066666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
287,Bel Etage,Bel Etage_Triftstraße_15.csv,1055.5,298.3,337.2,0.0,Bel Etage_Triftstraße_18.csv,995.5,298.3,337.2,0.0,Bel Etage_Triftstraße_21.csv,1387.7,930.5,337.2,0.0,448.5,2021.3,Halle (Saale),POINT (11.9644486 51.49386875),1532.3653437470227,2431.0979094721374,,3438.7,2.303266612479524,2.4420873023326344,1.7518901127564583,2.1657480091895387,2990.2,transit,1055.5,car,420.0,60.20843202273804,transit,995.5,car,360.0,63.83726770467102,transit,1387.7,car,120.0,91.35259782373711,900.0,215.3982975511462,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1055.5,995.5,1387.7,1146.2333333333333,7511.0,no,yes,7391.0,no,yes,8175.4,no,yes,7692.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
288,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Triftstraße_15.csv,2234.4,1015.1,79.3,1.0,Prisma Cinema Halle-Neustadt_Triftstraße_18.csv,2234.4,1015.1,79.3,1.0,Prisma Cinema Halle-Neustadt_Triftstraße_21.csv,1730.5,331.2,79.3,1.0,657.2,3137.4,Halle (Saale),POINT (11.9644486 51.49386875),1532.3653437470227,3484.726268284434,,6199.3,1.5595803205712646,1.5595803205712646,2.01371064333108,1.7109570948245365,5542.1,transit,2234.4,car,1140.0,48.9795918367347,transit,2234.4,car,1140.0,48.9795918367347,transit,1730.5,car,1320.0,23.721467783877493,3600.0,121.6806514573469,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2234.4,2234.4,1730.5,2066.4333333333334,9868.8,no,yes,9868.8,no,yes,8861.0,no,yes,9532.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
289,Luchs,Luchs_Triftstraße_15.csv,619.3,430.5,68.8,0.0,Luchs_Triftstraße_18.csv,607.1,298.3,68.8,0.0,Luchs_Triftstraße_21.csv,559.3,430.5,68.8,0.0,294.9,1165.4,Halle (Saale),POINT (11.9644486 51.49386875),1532.3653437470227,1374.4268337290953,,1785.7,2.2193231611966664,2.2639216500232173,2.457405388394592,2.3135500665381583,1490.8000000000002,transit,619.3,car,119.99999999999994,80.62328435330213,transit,607.1,car,240.0,60.467797726898375,transit,559.3,car,59.99999999999994,89.27230466654747,419.9999999999999,230.36338674674795,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,619.3,607.1,559.3,595.2333333333333,6638.6,yes,yes,6614.2,yes,yes,6518.6,yes,yes,6590.466666666667,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
290,Puschkino,Puschkino_Türkstraße_15.csv,1095.3,594.0,141.3,0.0,Puschkino_Türkstraße_18.csv,1095.3,594.0,141.3,0.0,Puschkino_Türkstraße_21.csv,1275.3,594.0,141.3,1.0,597.5,2215.9,Halle (Saale),POINT (11.970482230158769 51.46880159737597),1289.821730531997,2565.3551764292347,,3465.9,2.342148430958856,2.342148430958856,2.0115699650507604,2.231955608989491,2868.4,transit,1095.3,car,360.0,67.13229252259654,transit,1095.3,car,360.0,67.13229252259654,transit,1275.3,car,540.0,57.65702187720536,1260.0,191.92160692239844,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1095.3,1095.3,1275.3,1155.3,7590.6,no,yes,7590.6,no,yes,7950.6,no,yes,7710.6,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
291,CinemaxX,CinemaxX_Türkstraße_15.csv,1689.9,594.0,195.9,1.0,CinemaxX_Türkstraße_18.csv,969.9,594.0,195.9,0.0,CinemaxX_Türkstraße_21.csv,1629.9,594.0,195.9,1.0,432.6,1381.3,Halle (Saale),POINT (11.970482230158769 51.46880159737597),1289.821730531997,1454.5160213177196,,4289.700000000001,0.8607112973061836,1.4996556565808017,0.8923958655854467,1.0842542731574774,3857.100000000001,foot,1381.3,car,900.0000000000001,46.74241079353807,transit,969.9,car,180.0,81.44138570986699,foot,1381.3,car,840.0000000000001,48.463095895453705,1920.0,176.64689239885877,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1381.3,969.9,1381.3,1244.1666666666667,8162.6,no,yes,7339.8,no,yes,8162.6,no,yes,7888.333333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
292,Bel Etage,Bel Etage_Türkstraße_15.csv,1794.0,256.8,337.2,1.0,Bel Etage_Türkstraße_18.csv,1014.0,256.8,337.2,0.0,Bel Etage_Türkstraße_21.csv,1551.8,256.8,335.0,1.0,263.7,1102.8,Halle (Saale),POINT (11.970482230158769 51.46880159737597),1289.821730531997,1120.402187273285,,4359.8,0.6245274176551199,1.1049331235436737,0.7220016672723838,0.8171540694903925,4096.1,foot,1102.8,car,1200.0,33.11036789297659,transit,1014.0,car,420.0,58.57988165680474,foot,1102.8,car,960.0,38.13635777806418,2580.0,129.82660732784552,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1102.8,1014.0,1102.8,1073.2,7605.6,no,yes,7428.0,no,yes,7605.6,no,yes,7546.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
293,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Türkstraße_15.csv,1656.1,256.8,79.3,1.0,Prisma Cinema Halle-Neustadt_Türkstraße_18.csv,1813.3,594.0,79.3,1.0,Prisma Cinema Halle-Neustadt_Türkstraße_21.csv,3593.8,814.5,79.3,3.0,689.0,3484.3,Halle (Saale),POINT (11.970482230158769 51.46880159737597),1289.821730531997,3692.570670324061,,7063.2,2.2296785642920485,2.0363815531484373,1.0274836302309702,1.7645145825571522,6374.2,transit,1656.1,car,1320.0,20.29466819636496,transit,1813.3,car,1140.0,37.1311972646556,foot,3484.3,car,2700.0,24.870610495853967,5160.0,82.29647595687452,,top,3,6,242083,1792.81,52.92,60209,290,5,5.0,1.5779092702169626,1656.1,1813.3,3484.3,2317.9,8712.2,no,yes,9026.6,no,yes,12368.6,no,yes,10035.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
294,Luchs,Luchs_Türkstraße_15.csv,1502.8,594.0,68.8,0.0,Luchs_Türkstraße_18.csv,1502.8,594.0,68.8,0.0,Luchs_Türkstraße_21.csv,1562.8,594.0,68.8,1.0,777.7,3484.1,Halle (Saale),POINT (11.970482230158769 51.46880159737597),1289.821730531997,4194.482365379531,,4568.4,2.791111502115738,2.791111502115738,2.6839533947911,2.755392133007525,3790.7,transit,1502.8,car,840.0,44.10433856800638,transit,1502.8,car,840.0,44.10433856800638,transit,1562.8,car,900.0,42.41105707704121,2580.0,130.61973421305396,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1502.8,1502.8,1562.8,1522.8,8405.6,no,yes,8405.6,no,yes,8525.6,no,yes,8445.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
295,Puschkino,Puschkino_Otto-Kilian-Straße_15.csv,778.5,277.2,141.3,0.0,Puschkino_Otto-Kilian-Straße_18.csv,778.5,277.2,141.3,0.0,Puschkino_Otto-Kilian-Straße_21.csv,958.5,277.2,141.3,1.0,538.8,1899.0,Halle (Saale),POINT (11.967975100765885 51.47230402302196),892.4778643120578,2168.053473949956,,2515.5,2.784911334553572,2.784911334553572,2.261923290505953,2.610581986537699,1976.7,transit,778.5,car,360.0,53.75722543352602,transit,778.5,car,360.0,53.75722543352602,transit,958.5,car,540.0,43.66197183098591,1260.0,151.17642269803795,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,778.5,778.5,958.5,838.5,6957.0,no,yes,6957.0,no,yes,7317.0,no,yes,7077.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
296,CinemaxX,CinemaxX_Otto-Kilian-Straße_15.csv,934.2,618.3,195.9,0.0,CinemaxX_Otto-Kilian-Straße_18.csv,653.1,277.2,195.9,0.0,CinemaxX_Otto-Kilian-Straße_21.csv,934.2,618.3,195.9,0.0,395.0,1110.2,Halle (Saale),POINT (11.967975100765885 51.47230402302196),892.4778643120578,1241.3839867175727,,2521.5,1.3288203668567466,1.9007563722516807,1.3288203668567466,1.5194657019883913,2126.5,transit,934.2,car,120.00000000000011,87.15478484264611,transit,653.1,car,180.0,72.43913642627469,transit,934.2,car,120.00000000000011,87.15478484264611,420.0000000000002,246.7487061115669,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,934.2,653.1,934.2,840.5,7268.4,no,yes,6706.2,yes,yes,7268.4,no,yes,7081.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
297,Bel Etage,Bel Etage_Otto-Kilian-Straße_15.csv,1135.5,618.3,337.2,0.0,Bel Etage_Otto-Kilian-Straße_18.csv,854.4,277.2,337.2,0.0,Bel Etage_Otto-Kilian-Straße_21.csv,1135.5,618.3,337.2,0.0,205.0,875.8,Halle (Saale),POINT (11.967975100765885 51.47230402302196),892.4778643120578,1083.8937535381426,,3125.4,0.9545519626051454,1.268602239627976,0.9545519626051454,1.0592353882794223,2920.4,foot,875.8,car,180.0,84.14795244385733,transit,854.4,car,240.0,71.91011235955057,foot,875.8,car,180.0,84.14795244385733,600.0,240.2060172472652,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,875.8,854.4,875.8,868.6666666666666,7151.6,no,yes,7108.8,no,yes,7151.6,no,yes,7137.333333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
298,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_15.csv,1117.6,618.3,79.3,0.0,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_18.csv,1117.6,618.3,79.3,0.0,Prisma Cinema Halle-Neustadt_Otto-Kilian-Straße_21.csv,3884.2,1104.9,79.3,3.0,608.8,3183.6,Halle (Saale),POINT (11.967975100765885 51.47230402302196),892.4778643120578,3418.610098675799,,6119.4,3.05888519924463,3.05888519924463,0.8801323563863341,2.3326342516251986,5510.599999999999,transit,1117.6,car,420.0,62.41947029348604,transit,1117.6,car,420.0,62.41947029348604,foot,3183.6,car,2700.0,30.48761649760569,3540.0,155.32655708457776,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1117.6,1117.6,3183.6,1806.2666666666664,7635.2,no,yes,7635.2,no,yes,11767.2,no,yes,9012.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
299,Luchs,Luchs_Otto-Kilian-Straße_15.csv,1186.0,277.2,68.8,0.0,Luchs_Otto-Kilian-Straße_18.csv,1186.0,277.2,68.8,0.0,Luchs_Otto-Kilian-Straße_21.csv,1246.0,277.2,68.8,1.0,693.2,3167.3,Halle (Saale),POINT (11.967975100765885 51.47230402302196),892.4778643120578,3783.568150996585,,3618.0,3.1901923701488912,3.1901923701488912,3.0365715497564887,3.1389854300180904,2924.8,transit,1186.0,car,840.0,29.17369308600337,transit,1186.0,car,840.0,29.17369308600337,transit,1246.0,car,900.0,27.768860353130016,2580.0,86.11624652513677,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1186.0,1186.0,1246.0,1206.0,7772.0,no,yes,7772.0,no,yes,7892.0,no,yes,7812.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
300,Puschkino,Puschkino_Willy-Lohmann-Straße_15.csv,896.2,634.9,141.3,0.0,Puschkino_Willy-Lohmann-Straße_18.csv,896.2,634.9,141.3,0.0,Puschkino_Willy-Lohmann-Straße_21.csv,896.2,634.9,141.3,0.0,258.2,1097.8,Halle (Saale),POINT (11.9685926643954 51.503344517802304),2561.9611965054823,1287.773361394198,,2688.6000000000004,1.4369263126469516,1.4369263126469516,1.4369263126469516,1.4369263126469516,2430.4000000000005,transit,896.2,car,120.0,86.61013166703862,transit,896.2,car,120.0,86.61013166703862,transit,896.2,car,120.0,86.61013166703862,360.0,259.83039500111585,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,896.2,896.2,896.2,896.2000000000002,7192.4,no,yes,7192.4,no,yes,7192.4,no,yes,7192.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
301,CinemaxX,CinemaxX_Willy-Lohmann-Straße_15.csv,1370.8,634.9,195.9,1.0,CinemaxX_Willy-Lohmann-Straße_18.csv,1329.8,893.9,195.9,0.0,CinemaxX_Willy-Lohmann-Straße_21.csv,1730.8,634.9,195.9,2.0,446.9,2213.5,Halle (Saale),POINT (11.9685926643954 51.503344517802304),2561.9611965054823,2692.3754275761853,,4431.4,1.964090624143701,2.024646884927196,1.5555670369633612,1.8481015153447529,3984.5,transit,1370.8,car,540.0,60.60694484972279,transit,1329.8,car,240.0,81.95217325913671,transit,1730.8,car,900.0,48.000924428010165,1680.0,190.56004253686967,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,1370.8,1329.8,1730.8,1477.1333333333332,8141.6,no,yes,8059.6,no,yes,8861.6,no,yes,8354.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
302,Bel Etage,Bel Etage_Willy-Lohmann-Straße_15.csv,1632.1,634.9,337.2,1.0,Bel Etage_Willy-Lohmann-Straße_18.csv,1591.1,893.9,337.2,0.0,Bel Etage_Willy-Lohmann-Straße_21.csv,1881.8,1424.6,337.2,0.0,543.7,2617.0,Halle (Saale),POINT (11.9685926643954 51.503344517802304),2561.9611965054823,3275.9562407488443,,5105.0,2.0072031375215027,2.058925423134212,1.7408631314426848,1.9356638973661329,4561.3,transit,1632.1,car,660.0,59.56130139084615,transit,1591.1,car,360.0,77.37414367418768,transit,1881.8,car,120.0,93.6231267934956,1140.0,230.55857185852943,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1632.1,1591.1,1881.8,1701.6666666666667,8664.2,no,yes,8582.2,no,yes,9163.6,no,yes,8803.333333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
303,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Willy-Lohmann-Straße_15.csv,2894.9,1675.6,79.3,1.0,Prisma Cinema Halle-Neustadt_Willy-Lohmann-Straße_18.csv,2894.9,1675.6,79.3,1.0,Prisma Cinema Halle-Neustadt_Willy-Lohmann-Straße_21.csv,2481.6,1082.3,79.3,1.0,838.8,4028.7,Halle (Saale),POINT (11.9685926643954 51.503344517802304),2561.9611965054823,4305.11816043143,,8271.4,1.4871388166884625,1.4871388166884625,1.734815506298932,1.5696977132252856,7432.599999999999,transit,2894.9,car,1140.0000000000002,60.6204013955577,transit,2894.9,car,1140.0000000000002,60.6204013955577,transit,2481.6,car,1320.0,46.80851063829787,3600.0000000000005,168.04931342941327,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2894.9,2894.9,2481.6,2757.133333333333,11189.8,no,yes,11189.8,no,yes,10363.2,no,yes,10914.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
304,Luchs,Luchs_Willy-Lohmann-Straße_15.csv,823.7,634.9,68.8,0.0,Luchs_Willy-Lohmann-Straße_18.csv,823.7,634.9,68.8,0.0,Luchs_Willy-Lohmann-Straße_21.csv,763.7,634.9,68.8,0.0,215.8,644.5,Halle (Saale),POINT (11.9685926643954 51.503344517802304),2561.9611965054823,614.0927457435076,,2411.1000000000004,0.7455296172678252,0.7455296172678252,0.8041020633016991,0.7650537659457831,2195.3,foot,644.5,car,120.00000000000011,85.4315891708146,foot,644.5,car,120.00000000000011,85.4315891708146,foot,644.5,car,60.000000000000114,92.14351185020294,300.00000000000034,263.0066901918321,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,644.5,644.5,644.5,644.5,6689.0,yes,yes,6689.0,yes,yes,6689.0,yes,yes,6689.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
305,Puschkino,Puschkino_Elsa-Brändström-Straße_15.csv,1216.2,414.9,141.3,0.0,Puschkino_Elsa-Brändström-Straße_18.csv,1216.2,414.9,141.3,0.0,Puschkino_Elsa-Brändström-Straße_21.csv,1127.1,25.8,141.3,2.0,661.4,3451.3,Halle (Saale),POINT (11.978595049999996 51.456582499999996),2734.663977591272,3990.82244180064,,3559.5,3.281386648413616,3.281386648413616,3.5407882546363587,3.3678538504878635,2898.1,transit,1216.2,car,660.0,45.732609768130246,transit,1216.2,car,660.0,45.732609768130246,transit,1127.1,car,960.0,14.825658770295451,2280.0,106.29087830655594,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1216.2,1216.2,1127.1,1186.5,7832.4,no,yes,7832.4,no,yes,7654.2,no,yes,7773.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
