,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
16,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
17,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
18,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
19,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
20,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
21,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
22,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
23,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
24,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
25,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
26,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
27,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
28,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
29,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
30,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
31,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
32,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
33,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
34,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
35,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
36,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
37,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
38,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
39,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
40,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
41,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
42,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
43,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
44,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
45,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
46,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
47,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
48,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
49,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
50,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
51,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
52,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
53,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
54,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
55,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
56,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
57,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
58,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
59,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
60,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
61,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
62,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
63,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
64,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
65,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
66,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
67,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
68,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
69,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
70,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
71,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
72,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
73,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
74,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
75,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
76,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
77,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
78,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
79,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
80,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
81,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
82,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
83,children 10-17,,,no,no,,,foot,no,no,,,foot,no,no,,,foot,no,no
