,osm_cinemas,start_location,15_likely_women,15_possible_women,18_likely_women,18_possible_women,21_likely_women,21_possible_women,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 transit is more reasonable than car,18 transit is more reasonable than car,21 transit is more reasonable than car
0,1,POINT (9.805993233037455 51.9685290708432),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0
0,1,POINT (9.800702820725524 51.96729941815202),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0
0,1,POINT (9.862250973185983 51.9752667872865),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,100.0,0.0,0.0,0.0,0.0
0,1,POINT (9.803766984155594 51.968971245877654),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,100.0,0.0,0.0,0.0
0,1,POINT (9.769759005308645 51.98812275106528),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (9.769759005308645 51.98812275106528),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,POINT (9.87029551135794 51.97219834298564),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,100.0,100.0,0.0,0.0,0.0
0,1,POINT (9.863299434354976 51.97467483374921),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,100.0,0.0,0.0,0.0,0.0
0,1,POINT (9.861885304843716 51.975412984587294),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,100.0,0.0,0.0,0.0,0.0
0,1,POINT (9.807130092254821 51.97110007305261),0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,100.0,100.0,100.0,0.0,0.0,0.0
