,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
196,45-64,2949.6999999999994,11299.399999999998,no,yes,2909.7,11219.4,transit,no,yes,2909.7,11219.4,transit,no,yes,3029.7,11459.4,transit,no,yes
197,45-64,2048.7000000000003,9497.400000000001,no,yes,2008.7,9417.4,transit,no,yes,2008.7,9417.4,transit,no,yes,2128.7,9657.4,transit,no,yes
198,45-64,2091.9,9583.8,no,yes,2091.9,9583.8,foot,no,yes,2091.9,9583.8,foot,no,yes,2091.9,9583.8,foot,no,yes
199,45-64,2640.0,10680.0,no,yes,2680.0,10760.0,transit,no,yes,2680.0,10760.0,transit,no,yes,2560.0,10520.0,transit,no,yes
200,45-64,2284.9,9969.8,no,yes,1649.5,8699.0,transit,no,yes,2009.5,9419.0,transit,no,yes,3195.7,11791.4,foot,no,yes
201,45-64,1486.5999999999997,8373.199999999999,no,yes,1246.6,7893.2,transit,no,yes,1606.6,8613.2,transit,no,yes,1606.6,8613.2,transit,no,yes
202,45-64,4780.2,14960.4,no,yes,4780.2,14960.4,foot,no,yes,4780.2,14960.4,foot,no,yes,4780.2,14960.4,foot,no,yes
203,45-64,1614.6333333333332,8629.266666666666,no,yes,1334.1,8068.2,transit,no,yes,1334.1,8068.2,transit,no,yes,2175.7,9751.4,transit,no,yes
204,45-64,1968.533333333333,9337.066666666666,no,yes,1946.2,9292.4,transit,no,yes,2133.2,9666.4,transit,no,yes,1826.2,9052.4,transit,no,yes
205,45-64,2003.7666666666667,9407.533333333333,no,yes,2498.9,10397.8,transit,no,yes,1696.2,8792.4,transit,no,yes,1816.2,9032.4,transit,no,yes
206,45-64,904.2999999999998,7208.599999999999,no,yes,904.3,7208.6,foot,no,yes,904.3,7208.6,foot,no,yes,904.3,7208.6,foot,no,yes
207,45-64,2087.4333333333334,9574.866666666667,no,yes,1992.3,9384.6,transit,no,yes,2450.7,10301.4,transit,no,yes,1819.3,9038.6,transit,no,yes
208,45-64,1815.3666666666668,9030.733333333334,no,yes,1868.6,9137.2,transit,no,yes,1868.6,9137.2,transit,no,yes,1708.9,8817.8,transit,no,yes
209,45-64,1373.4000000000003,8146.800000000001,no,yes,1314.5,8029.0,transit,no,yes,1426.3,8252.6,transit,no,yes,1379.4,8158.8,transit,no,yes
