,osm_cinemas,start_location,15_likely_women,15_possible_women,18_likely_women,18_possible_women,21_likely_women,21_possible_women,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 transit is more reasonable than car,18 transit is more reasonable than car,21 transit is more reasonable than car
0,4,POINT (8.647718197440959 49.39425418793247),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,50.0,0.0,0.0,0.0
0,4,POINT (8.688407706799989 49.41722158600915),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.690644351459062 49.41752398875513),1,4,1,4,2,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.704683013828543 49.41100260298056),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.635541600418597 49.40340618152016),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.676498223613617 49.376923645160204),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.67827265 49.430142350000004),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.687642046350527 49.42882943935998),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.686415235163288 49.38016509663165),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.67132312597698 49.3750002040162),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,75.0,75.0,75.0,0.0,0.0,0.0
