,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
351,Cinema Arthouse,Cinema Arthouse_HannoverscheStraße_15.csv,1429.6,297.0,472.6,0.0,Cinema Arthouse_HannoverscheStraße_18.csv,1429.6,297.0,472.6,0.0,Cinema Arthouse_HannoverscheStraße_21.csv,1528.5,725.0,203.5,0.0,498.7,2282.6,Osnabrück,POINT (8.071116189790411 52.256292391203445),2931.981668414383,2753.4325192646643,,4387.7,1.9260160319422668,1.9260160319422668,1.8013951712559138,1.884475745046816,3889.0,transit,1429.6,car,659.9999999999999,53.833240067151664,transit,1429.6,car,659.9999999999999,53.833240067151664,transit,1528.5,car,600.0,60.74582924435721,1920.0,56.13743645955351,0.0,1429.6,1429.6,1528.5,1462.5666666666666,8259.2,no,yes,8259.2,no,yes,8457.0,no,yes,8325.133333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
352,Filmtheater Hasetor,Filmtheater Hasetor_LüstringerBerg_15.csv,2471.5,1025.5,6.0,0.0,Filmtheater Hasetor_LüstringerBerg_18.csv,2471.5,1025.5,6.0,0.0,Filmtheater Hasetor_LüstringerBerg_21.csv,2711.5,1025.5,6.0,0.0,1103.9,6080.8,Osnabrück,POINT (8.1530176 52.279357550000014),7196.572857270203,7452.285732227945,,7654.5,3.0152885827343496,3.0152885827343496,2.74839967996605,2.926325615144916,6550.6,transit,2471.5,car,1440.0,41.73578798300627,transit,2471.5,car,1440.0,41.73578798300627,transit,2711.5,car,1680.0,38.04167434999079,4560.0,40.50441677200111,0.0,2471.5,2471.5,2711.5,2551.5,10343.0,no,yes,10343.0,no,yes,10823.0,no,yes,10503.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
353,Hall of Fame,Hall of Fame_LüstringerBerg_15.csv,2861.4,465.4,56.0,2.0,Hall of Fame_LüstringerBerg_18.csv,2861.4,465.4,56.0,3.0,Hall of Fame_LüstringerBerg_21.csv,2921.4,465.4,56.0,1.0,1088.3,5558.8,Osnabrück,POINT (8.1530176 52.279357550000014),7196.572857270203,6482.817601630623,,8644.2,2.2656104010731197,2.2656104010731197,2.2190790722361275,2.2500999581274552,7555.900000000001,transit,2861.4,car,2340.0,18.22184944432795,transit,2861.4,car,2340.0,18.22184944432795,transit,2921.4,car,2400.0,17.847607311562946,7080.0,18.097102066739616,6.0,2861.4,2861.4,2921.4,2881.4,11122.8,no,yes,11122.8,no,yes,11242.8,no,yes,11162.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
354,3-Seiten-Kino,3-Seiten-Kino_LüstringerBerg_15.csv,4059.2,1025.5,333.7,2.0,3-Seiten-Kino_LüstringerBerg_18.csv,5247.0,1757.0,670.0,2.0,3-Seiten-Kino_LüstringerBerg_21.csv,4135.4,465.4,670.0,3.0,1000.5,5769.6,Osnabrück,POINT (8.1530176 52.279357550000014),7196.572857270203,6564.428827507631,,13441.6,1.6171730457990814,1.2510822998871032,1.5873745774308727,1.4852099743723524,12441.1,transit,4059.2,car,2700.0,33.484430429641314,transit,5247.0,car,2820.0,46.25500285877644,transit,4135.4,car,2999.9999999999995,27.45562702519708,8520.0,35.73168677120495,7.0,4059.2,5247.0,4135.4,4480.533333333334,13518.4,no,yes,15894.0,no,yes,13670.8,no,yes,14361.066666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
355,Cinema Arthouse,Cinema Arthouse_LüstringerBerg_15.csv,1771.9,465.4,286.5,0.0,Cinema Arthouse_LüstringerBerg_18.csv,1771.9,465.4,286.5,0.0,Cinema Arthouse_LüstringerBerg_21.csv,1771.9,465.4,286.5,0.0,1027.4,5821.4,Osnabrück,POINT (8.1530176 52.279357550000014),7196.572857270203,7008.952184812,,5315.700000000001,3.9556138522557696,3.9556138522557696,3.9556138522557696,3.9556138522557696,4288.300000000001,transit,1771.9,car,1020.0,42.43467464303854,transit,1771.9,car,1020.0,42.43467464303854,transit,1771.9,car,1020.0,42.43467464303854,3060.0000000000005,42.43467464303854,0.0,1771.9,1771.9,1771.9,1771.9000000000003,8943.8,no,yes,8943.8,no,yes,8943.8,no,yes,8943.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
356,Filmtheater Hasetor,Filmtheater Hasetor_GroßeSchulstraße_15.csv,1507.3,361.3,6.0,1.0,Filmtheater Hasetor_GroßeSchulstraße_18.csv,1867.3,361.3,6.0,1.0,no routes possible to this cinema,,,,,660.4,3326.9,Osnabrück,POINT (7.99694975 52.259342749999995),4047.874530700281,3997.4971621633954,,,2.652091263957669,2.1407899974098408,,,,transit,1507.3,car,1140.0,24.36807536654946,transit,1867.3,car,1500.0,19.67011192631072,foot,3326.9,car,,,,,,1507.3,1867.3,3326.9,2233.8333333333335,8414.6,no,yes,9134.6,no,yes,12053.8,no,yes,9867.666666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
357,Hall of Fame,Hall of Fame_GroßeSchulstraße_15.csv,1377.3,361.3,56.0,1.0,Hall of Fame_GroßeSchulstraße_18.csv,1737.3,361.3,56.0,1.0,Hall of Fame_GroßeSchulstraße_21.csv,1737.3,361.3,56.0,1.0,684.7,3646.4,Osnabrück,POINT (7.99694975 52.259342749999995),4047.874530700281,4452.511521350085,,4851.9,3.232782633667382,2.5628915681517785,2.5628915681517785,2.7861885899903127,4167.2,transit,1377.3,car,960.0,30.298409932476588,transit,1737.3,car,1320.0,24.02003108271456,transit,1737.3,car,1320.0,24.02003108271456,3600.0,26.11282403263523,3.0,1377.3,1737.3,1737.3,1617.3,8154.6,no,yes,8874.6,no,yes,8874.6,no,yes,8634.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
358,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_GroßeSchulstraße_18.csv,6568.2,688.2,1260.0,5.0,no routes possible to this cinema,,,,,692.3,4911.5,Osnabrück,POINT (7.99694975 52.259342749999995),4047.874530700281,5103.043899402412,,,,0.7769318686097274,,,,foot,4911.5,car,,,foot,4911.5,car,4620.0,29.66109436375263,foot,4911.5,car,,,,,,4911.5,4911.5,4911.5,4911.5,15223.0,no,yes,15223.0,no,yes,15223.0,no,yes,15223.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
359,Cinema Arthouse,Cinema Arthouse_GroßeSchulstraße_15.csv,1464.8,361.3,203.5,0.0,Cinema Arthouse_GroßeSchulstraße_18.csv,1464.8,361.3,203.5,0.0,Cinema Arthouse_GroßeSchulstraße_21.csv,1911.7,688.2,203.5,1.0,699.4,3543.9,Osnabrück,POINT (7.99694975 52.259342749999995),4047.874530700281,4165.840285613215,,4841.3,2.843965241407165,2.843965241407165,2.179128673752793,2.622353052189041,4141.900000000001,transit,1464.8,car,900.0,38.55816493719279,transit,1464.8,car,900.0,38.55816493719279,transit,1911.7,car,1020.0,46.644347962546426,2820.0,41.253559278977335,1.0,1464.8,1464.8,1911.7,1613.7666666666667,8329.6,no,yes,8329.6,no,yes,9223.4,no,yes,8627.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
360,Filmtheater Hasetor,Filmtheater Hasetor_Schölerberg_15.csv,1580.2,217.9,522.3,0.0,Filmtheater Hasetor_Schölerberg_18.csv,1580.2,217.9,522.3,0.0,Filmtheater Hasetor_Schölerberg_21.csv,1429.2,703.2,6.0,1.0,457.0,2154.2,Osnabrück,POINT (8.066010384837856 52.26011438445782),2386.064821651048,2764.410177565866,,4589.6,1.7494052509592877,1.7494052509592877,1.9342360604295168,1.8110155207826972,4132.6,transit,1580.2,car,840.0000000000001,46.8421718769776,transit,1580.2,car,840.0000000000001,46.8421718769776,transit,1429.2,car,720.0,49.62216624685139,2400.0,47.76883666693553,1.0,1580.2,1580.2,1429.2,1529.8666666666668,8560.4,no,yes,8560.4,no,yes,8258.4,no,yes,8459.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
361,Hall of Fame,Hall of Fame_Schölerberg_15.csv,1539.2,703.2,56.0,1.0,Hall of Fame_Schölerberg_18.csv,1539.2,703.2,56.0,1.0,Hall of Fame_Schölerberg_21.csv,1044.2,568.2,56.0,0.0,272.6,1201.2,Osnabrück,POINT (8.066010384837856 52.26011438445782),2386.064821651048,1436.3908338402523,,4122.6,0.933206103066692,0.933206103066692,1.3755897661753038,1.080667324102896,3850.000000000001,foot,1201.2,car,780.0,49.32432432432433,foot,1201.2,car,780.0,49.32432432432433,transit,1044.2,car,420.0,59.77782034093086,1980.0,52.80882299652651,2.0,1201.2,1201.2,1044.2,1148.8666666666668,7802.4,no,yes,7802.4,no,yes,7488.4,no,yes,7697.733333333334,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
362,3-Seiten-Kino,3-Seiten-Kino_Schölerberg_15.csv,961.9,568.2,333.7,0.0,3-Seiten-Kino_Schölerberg_18.csv,961.9,568.2,333.7,0.0,3-Seiten-Kino_Schölerberg_21.csv,961.9,568.2,333.7,0.0,512.1,1106.9,Osnabrück,POINT (8.066010384837856 52.26011438445782),2386.064821651048,1204.196051760328,,2885.7,1.251893181994311,1.251893181994311,1.251893181994311,1.251893181994311,2373.6,transit,961.9,car,59.999999999999886,93.76234535814534,transit,961.9,car,59.999999999999886,93.76234535814534,transit,961.9,car,59.999999999999886,93.76234535814534,179.99999999999966,93.76234535814534,0.0,961.9,961.9,961.9,961.9,7323.8,no,yes,7323.8,no,yes,7323.8,no,yes,7323.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
363,Cinema Arthouse,Cinema Arthouse_Schölerberg_15.csv,1350.5,217.9,472.6,0.0,Cinema Arthouse_Schölerberg_18.csv,1350.5,217.9,472.6,0.0,Cinema Arthouse_Schölerberg_21.csv,1290.5,217.9,472.6,0.0,401.3,1781.2,Osnabrück,POINT (8.066010384837856 52.26011438445782),2386.064821651048,2210.962779400744,,3991.5,1.637143857386704,1.637143857386704,1.7132605807057293,1.6625160984930458,3590.2,transit,1350.5,car,660.0,51.12921140318401,transit,1350.5,car,660.0,51.12921140318401,transit,1290.5,car,600.0,53.50639287098024,1920.0,51.92160522578276,0.0,1350.5,1350.5,1290.5,1330.5,8101.0,no,yes,8101.0,no,yes,7981.0,no,yes,8061.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
364,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,GretescherTurm_15.csv",1535.0,149.0,6.0,0.0,"Filmtheater Hasetor_Osnabrück,GretescherTurm_18.csv",1535.0,149.0,6.0,0.0,"Filmtheater Hasetor_Osnabrück,GretescherTurm_21.csv",1655.0,149.0,6.0,0.0,751.0,4417.9,Osnabrück,POINT (8.11207829443972 52.259768967535834),4863.575867930793,5217.910337276555,,4725.0,3.3992901220042704,3.3992901220042704,3.152815913762269,3.31713205259027,3974.0,transit,1535.0,car,1380.0,10.09771986970684,transit,1535.0,car,1380.0,10.09771986970684,transit,1655.0,car,1500.0,9.365558912386708,4260.0,9.853666217266795,0.0,1535.0,1535.0,1655.0,1575.0,8470.0,no,yes,8470.0,no,yes,8710.0,no,yes,8550.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
365,Hall of Fame,"Hall of Fame_Osnabrück,GretescherTurm_15.csv",1702.2,986.2,56.0,0.0,"Hall of Fame_Osnabrück,GretescherTurm_18.csv",1702.2,986.2,56.0,0.0,"Hall of Fame_Osnabrück,GretescherTurm_21.csv",1765.0,149.0,56.0,2.0,581.8,3685.0,Osnabrück,POINT (8.11207829443972 52.259768967535834),4863.575867930793,3896.3935919302658,,5169.4,2.2890339513161,2.2890339513161,2.207588437354258,2.2618854466621525,4587.599999999999,transit,1702.2,car,660.0,61.22664786746564,transit,1702.2,car,660.0,61.22664786746564,transit,1765.0,car,1560.0,11.614730878186968,2880.0,44.68934220437274,2.0,1702.2,1702.2,1765.0,1723.1333333333332,8804.4,no,yes,8804.4,no,yes,8930.0,no,yes,8846.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
366,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,GretescherTurm_15.csv",1022.7,149.0,333.7,0.0,"3-Seiten-Kino_Osnabrück,GretescherTurm_18.csv",1022.7,149.0,333.7,0.0,"3-Seiten-Kino_Osnabrück,GretescherTurm_21.csv",962.7,149.0,333.7,0.0,571.9,3012.6,Osnabrück,POINT (8.11207829443972 52.259768967535834),4863.575867930793,3089.252941069696,,3008.1000000000004,3.020683427270652,3.020683427270652,3.208946651157885,3.083437835233063,2436.2000000000003,transit,1022.7,car,540.0,47.198591962452326,transit,1022.7,car,540.0,47.198591962452326,transit,962.7,car,480.00000000000006,50.140230601433466,1560.0,48.17913817544604,0.0,1022.7,1022.7,962.7,1002.7000000000002,7445.4,no,yes,7445.4,no,yes,7325.4,no,yes,7405.400000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
367,Cinema Arthouse,"Cinema Arthouse_Osnabrück,GretescherTurm_15.csv",1581.1,149.0,232.1,0.0,"Cinema Arthouse_Osnabrück,GretescherTurm_18.csv",1581.1,149.0,232.1,0.0,"Cinema Arthouse_Osnabrück,GretescherTurm_21.csv",1461.1,149.0,232.1,0.0,674.6,3925.1,Osnabrück,POINT (8.11207829443972 52.259768967535834),4863.575867930793,4652.856277700989,,4623.299999999999,2.942796962684833,2.942796962684833,3.184488589214284,3.02336083819465,3948.7,transit,1581.1,car,1200.0,24.103472266143825,transit,1581.1,car,1200.0,24.103472266143825,transit,1461.1,car,1080.0,26.083088084320035,3480.0,24.76334420553589,0.0,1581.1,1581.1,1461.1,1541.0999999999997,8562.2,no,yes,8562.2,no,yes,8322.2,no,yes,8482.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
368,Filmtheater Hasetor,Filmtheater Hasetor_Hauswörmannsweg_15.csv,1629.2,783.2,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_18.csv,1629.2,783.2,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_21.csv,1629.2,783.2,6.0,2.0,563.8,2451.1,Osnabrück,POINT (8.039565399999999 52.255233749999995),2626.442359249718,2870.1303496608257,,4887.6,1.7616807940466643,1.7616807940466643,1.7616807940466643,1.7616807940466646,4323.8,transit,1629.2,car,840.0,48.440952614780265,transit,1629.2,car,840.0,48.440952614780265,transit,1629.2,car,840.0,48.440952614780265,2520.0,48.44095261478027,4.0,1629.2,1629.2,1629.2,1629.2,8658.4,no,yes,8658.4,no,yes,8658.4,no,yes,8658.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
369,Hall of Fame,Hall of Fame_Hauswörmannsweg_15.csv,1473.8,265.9,67.9,2.0,Hall of Fame_Hauswörmannsweg_18.csv,1559.2,783.2,56.0,2.0,Hall of Fame_Hauswörmannsweg_21.csv,1316.3,296.6,119.7,1.0,383.1,1941.6,Osnabrück,POINT (8.039565399999999 52.255233749999995),2626.442359249718,2298.2730149262657,,4349.3,1.5594198771381909,1.474007834098426,1.746010039448656,1.593145916895091,3966.2,transit,1473.8,car,1140.0,22.6489347265572,transit,1559.2,car,720.0,53.822473063109285,transit,1316.3,car,900.0,31.62652890678417,2760.0,36.03264556548356,5.0,1473.8,1559.2,1316.3,1449.7666666666667,8347.6,no,yes,8518.4,no,yes,8032.6,no,yes,8299.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
370,3-Seiten-Kino,3-Seiten-Kino_Hauswörmannsweg_15.csv,2775.5,761.8,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_18.csv,2775.5,761.8,333.7,0.0,3-Seiten-Kino_Hauswörmannsweg_21.csv,2256.9,783.2,333.7,0.0,695.1,2191.0,Osnabrück,POINT (8.039565399999999 52.255233749999995),2626.442359249718,2170.355429303366,,7807.9,0.7819691692680114,0.7819691692680114,0.961653342772549,0.841863893769524,7112.799999999999,foot,2191.0,car,1680.0,39.470365699873895,foot,2191.0,car,1680.0,39.470365699873895,foot,2191.0,car,1140.0,49.4882360760335,4500.0,42.80965582526044,0.0,2191.0,2191.0,2191.0,2191.0,9782.0,no,yes,9782.0,no,yes,9782.0,no,yes,9782.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
371,Cinema Arthouse,Cinema Arthouse_Hauswörmannsweg_15.csv,1518.5,265.9,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_18.csv,1518.5,265.9,472.6,0.0,Cinema Arthouse_Hauswörmannsweg_21.csv,1398.5,265.9,472.6,1.0,511.8,2261.2,Osnabrück,POINT (8.039565399999999 52.255233749999995),2626.442359249718,2584.382785121926,,4435.5,1.701931369853096,1.701931369853096,1.847967669018181,1.7506101362414577,3923.7,transit,1518.5,car,780.0,48.63351992097465,transit,1518.5,car,780.0,48.63351992097465,transit,1398.5,car,660.0,52.80657847693958,2220.0,50.02453943962963,1.0,1518.5,1518.5,1398.5,1478.5,8437.0,no,yes,8437.0,no,yes,8197.0,no,yes,8357.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
372,Filmtheater Hasetor,Filmtheater Hasetor_Burenkamp_15.csv,1772.3,926.3,6.0,1.0,Filmtheater Hasetor_Burenkamp_18.csv,1772.3,926.3,6.0,1.0,Filmtheater Hasetor_Burenkamp_21.csv,1772.3,926.3,6.0,2.0,563.8,2594.2,Osnabrück,POINT (8.039495705367571 52.254988011217065),2654.169302338844,2897.806175897488,,5316.9,1.6350539840306315,1.6350539840306315,1.6350539840306315,1.6350539840306315,4753.099999999999,transit,1772.3,car,840.0,52.60396095469165,transit,1772.3,car,840.0,52.60396095469165,transit,1772.3,car,840.0,52.60396095469165,2520.0,52.60396095469165,4.0,1772.3,1772.3,1772.3,1772.3,8944.6,no,yes,8944.6,no,yes,8944.6,no,yes,8944.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
373,Hall of Fame,Hall of Fame_Burenkamp_15.csv,1388.5,180.6,67.9,2.0,Hall of Fame_Burenkamp_18.csv,1500.3,180.6,119.7,1.0,Hall of Fame_Burenkamp_21.csv,1453.4,433.7,119.7,1.0,383.1,2078.7,Osnabrück,POINT (8.039495705367571 52.254988011217065),2654.169302338844,2323.49205809195,,4342.200000000001,1.6733828290183292,1.5486849684009534,1.598659734479118,1.606909177299467,3959.100000000001,transit,1388.5,car,1140.0,17.897011163125676,transit,1500.3,car,1200.0,20.01599680063988,transit,1453.4,car,900.0000000000001,38.07623503509013,3240.0,25.32974766628523,4.0,1388.5,1500.3,1453.4,1447.4000000000003,8177.0,no,yes,8400.6,no,yes,8306.8,no,yes,8294.800000000001,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
374,3-Seiten-Kino,3-Seiten-Kino_Burenkamp_15.csv,2690.3,676.6,333.7,0.0,3-Seiten-Kino_Burenkamp_18.csv,2690.3,676.6,333.7,0.0,3-Seiten-Kino_Burenkamp_21.csv,2400.0,926.3,333.7,0.0,669.1,2105.7,Osnabrück,POINT (8.039495705367571 52.254988011217065),2654.169302338844,2167.15035700848,,7780.6,0.8055422655497454,0.8055422655497454,0.9029793154202,0.8380212821732302,7111.5,foot,2105.7,car,1680.0000000000002,37.55343270267256,foot,2105.7,car,1680.0000000000002,37.55343270267256,foot,2105.7,car,1140.0,52.5,4500.0,42.5356218017817,0.0,2105.7,2105.7,2105.7,2105.7,9611.4,no,yes,9611.4,no,yes,9611.4,no,yes,9611.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
375,Cinema Arthouse,Cinema Arthouse_Burenkamp_15.csv,1433.2,180.6,472.6,0.0,Cinema Arthouse_Burenkamp_18.csv,1433.2,180.6,472.6,0.0,Cinema Arthouse_Burenkamp_21.csv,1313.2,180.6,472.6,1.0,511.7,2404.3,Osnabrück,POINT (8.039495705367571 52.254988011217065),2654.169302338844,2611.9439885426214,,4179.6,1.8224560344282872,1.8224560344282872,1.9889917670900248,1.8779679453155331,3667.900000000001,transit,1433.2,car,780.0,45.57633268210997,transit,1433.2,car,780.0,45.57633268210997,transit,1313.2,car,660.0,49.74109046603717,2220.0,46.96458527675236,1.0,1433.2,1433.2,1313.2,1393.2,8266.4,no,yes,8266.4,no,yes,8026.4,no,yes,8186.4,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
376,Filmtheater Hasetor,Filmtheater Hasetor_Hauswörmannsweg_15.csv,1260.0,474.0,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_18.csv,1260.0,474.0,6.0,1.0,Filmtheater Hasetor_Hauswörmannsweg_21.csv,1107.5,261.5,6.0,2.0,482.6,1929.5,Osnabrück,POINT (8.043667869710015 52.260490340935924),2002.1882691421383,2270.755410147225,,3627.5,1.8021868334501787,1.8021868334501787,2.050343485460248,1.884905717453535,3144.9,transit,1260.0,car,780.0,38.095238095238095,transit,1260.0,car,780.0,38.095238095238095,transit,1107.5,car,840.0,24.15349887133183,2400.0,33.44799168726934,4.0,1260.0,1260.0,1107.5,1209.1666666666667,7920.0,no,yes,7920.0,no,yes,7615.0,no,yes,7818.333333333334,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
377,Hall of Fame,Hall of Fame_Hauswörmannsweg_15.csv,1699.6,803.6,56.0,2.0,Hall of Fame_Hauswörmannsweg_18.csv,1190.0,474.0,56.0,2.0,Hall of Fame_Hauswörmannsweg_21.csv,1130.0,474.0,56.0,0.0,302.2,1477.4,Osnabrück,POINT (8.043667869710015 52.260490340935924),2002.1882691421383,1661.2134055735532,,4019.6,0.9774143360635168,1.3959776517424818,1.4701003589146489,1.2811641155735491,3717.4,foot,1477.4,car,839.9999999999999,50.57660626029655,transit,1190.0,car,660.0,44.537815126050425,transit,1130.0,car,600.0,46.90265486725664,2100.0,47.33902541786787,4.0,1477.4,1190.0,1130.0,1265.8,8354.8,no,yes,7780.0,no,yes,7660.0,no,yes,7931.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
378,3-Seiten-Kino,3-Seiten-Kino_Hauswörmannsweg_15.csv,2638.4,684.7,333.7,1.0,3-Seiten-Kino_Hauswörmannsweg_18.csv,2638.4,684.7,333.7,1.0,3-Seiten-Kino_Hauswörmannsweg_21.csv,1887.7,474.0,333.7,0.0,614.3,2010.4,Osnabrück,POINT (8.043667869710015 52.260490340935924),2002.1882691421383,2168.914633545524,,7164.5,0.8220567895487886,0.8220567895487886,1.148972100198932,0.931028559765503,6550.2,foot,2010.4,car,1620.0,38.599151000606426,foot,2010.4,car,1620.0,38.599151000606426,transit,1887.7,car,1080.0,42.78751920326324,4320.0,39.99527373482536,2.0,2010.4,2010.4,1887.7,1969.5,9420.8,no,yes,9420.8,no,yes,9175.4,no,yes,9339.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
